slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,1,-1,-1,-2,0,-2,-2,0,0.0
1,0,0,-1,0,-1,-2,-1,0,0.005
2,-1,-2,-2,-3,-1,-2,-2,-1,0.01
3,-3,0,-1,-1,1,-1,-1,0,0.015
4,-1,-1,1,-1,0,-1,0,-1,0.02
5,0,-1,0,0,-1,0,-1,-2,0.025
6,-1,-2,0,-1,-1,-1,0,-2,0.03
7,1,-1,-2,0,0,-1,-1,0,0.035
8,-2,-2,-2,1,-1,0,0,-1,0.04
9,-2,-1,0,-1,-3,0,0,-1,0.045
10,0,1,-1,-2,0,-2,-1,-2,0.05
11,-2,-1,-1,-2,0,-1,-2,-1,0.055
12,-1,0,0,-1,0,0,-1,0,0.06
13,-2,-1,-1,-2,-1,-1,0,0,0.065
14,0,-2,1,-1,0,-2,0,0,0.07
15,0,-1,-1,2,-2,0,-1,-1,0.075
16,-1,-1,0,-2,0,-1,0,1,0.08
17,-1,-2,0,-2,0,-2,-1,-2,0.085
18,-1,1,-1,0,-1,1,-1,0,0.09
19,0,0,-2,-3,-1,-2,-1,-1,0.095
20,1,-1,0,0,-2,0,-1,-1,0.1
21,-1,-1,-1,0,0,-1,0,0,0.105
22,1,1,-2,-2,-1,0,0,0,0.11
23,-1,-1,0,-1,-1,0,1,-1,0.115
24,0,1,-2,-1,0,0,1,-1,0.12
25,0,-1,-1,-1,-1,0,-1,-1,0.125
26,0,1,-1,-1,0,-1,0,-2,0.13
27,0,-1,0,0,0,-2,-2,-1,0.135
28,-1,-1,0,-2,-1,-1,-1,-1,0.14
29,0,-1,-1,-1,-1,-2,-2,-1,0.145
30,-1,0,-3,-2,-1,0,-1,-1,0.15
31,-1,-2,-1,-1,-2,1,1,-2,0.155
32,-2,-1,0,-1,0,-1,-2,-1,0.16
33,-1,1,0,-1,-2,-1,-2,0,0.165
34,0,-1,0,-1,-1,-2,-3,1,0.17
35,0,0,-3,-1,-1,-2,-1,-1,0.17500000000000002
36,-1,-1,-1,-1,0,0,0,-1,0.18
37,-2,-1,-1,0,1,-1,0,0,0.185
38,-1,0,0,-1,-1,-1,2,-1,0.19
39,-2,0,-1,0,-2,-1,-2,-1,0.195
40,-1,-2,1,0,-2,0,-2,-2,0.2
41,1,-2,-1,0,-1,-1,-1,0,0.20500000000000002
42,-1,-2,0,0,1,-1,-1,0,0.21
43,-2,-2,0,-1,0,-2,-1,-1,0.215
44,1,-1,0,-1,-2,0,-1,-1,0.22
45,-2,-1,0,0,-1,1,0,1,0.225
46,-1,-1,0,-1,1,-1,0,-2,0.23
47,0,-2,0,-1,0,-1,-1,-2,0.23500000000000001
48,0,-1,-2,0,-2,-1,-1,1,0.24
49,0,0,0,-2,-1,-1,-1,-2,0.245
50,-1,-1,-1,0,-1,0,-1,-1,0.25
51,-2,0,0,0,1,-1,0,0,0.255
52,0,0,-1,-1,-3,-2,-1,-1,0.26
53,-3,0,0,0,0,-1,1,1,0.265
54,-1,-1,-2,0,-1,-1,0,-1,0.27
55,0,-1,0,-1,-1,0,-3,-1,0.275
56,-1,-1,-2,-1,1,0,1,-2,0.28
57,-1,-2,0,0,0,0,0,-3,0.28500000000000003
58,0,0,1,-2,-1,-1,1,-1,0.29
59,1,-1,-1,1,0,0,1,-1,0.295
60,0,0,-1,-2,-1,-2,-2,0,0.3
61,0,0,0,-1,-1,0,-1,-1,0.305
62,0,-3,0,-2,-1,-2,-1,1,0.31
63,-2,-1,-1,-1,-1,-2,-1,0,0.315
64,-1,-3,-1,-1,0,0,-1,0,0.32
65,0,-1,-2,0,-1,-1,0,-2,0.325
66,0,-1,0,0,-1,0,-3,0,0.33
67,-1,0,0,-1,-1,0,1,-1,0.335
68,-2,-1,-2,-1,0,0,-1,-1,0.34
69,-1,-2,-1,-1,-1,-1,-1,-2,0.34500000000000003
70,-2,-2,-2,-2,-2,-1,-1,0,0.35000000000000003
71,1,-2,-2,-1,0,-1,-1,1,0.355
72,1,0,1,-1,-1,-2,-1,-1,0.36
73,0,0,-2,1,-1,0,-1,-2,0.365
74,-2,0,0,0,-1,-1,-1,-1,0.37
75,-1,0,0,-1,-1,0,0,-2,0.375
76,0,0,-1,1,-1,-2,0,0,0.38
77,-2,-2,-1,0,1,0,-1,0,0.385
78,-2,-1,-1,-2,-1,0,0,0,0.39
79,-1,-1,-1,-2,-2,0,-1,-1,0.395
80,-2,-1,0,0,0,0,1,0,0.4
81,1,0,-2,-1,-1,-1,-1,0,0.405
82,0,1,-1,-1,0,-1,0,-1,0.41000000000000003
83,-1,-1,-2,0,-2,-1,-1,-1,0.41500000000000004
84,1,-1,-1,-1,-1,-2,-1,-2,0.42
85,-1,-1,0,-1,0,-1,-1,-2,0.425
86,0,-2,-1,0,-2,-1,-1,-2,0.43
