slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,0,1,1,1,0,-1,-1,0,0.0
1,-2,0,-1,-1,-1,0,0,-2,0.005
2,-1,-2,-1,-2,-1,2,0,-1,0.01
3,-1,1,-2,-1,-2,0,-1,-1,0.015
4,-1,-2,0,-5,-2,-1,0,0,0.02
5,-1,0,-1,2,2,0,1,-1,0.025
6,0,-1,-1,0,-2,-2,1,-2,0.03
7,-2,-1,-1,-2,-1,-2,-1,-1,0.035
8,-1,-2,-1,0,-1,2,0,0,0.04
9,0,-1,-1,0,-2,-2,-3,1,0.045
10,0,-1,-1,-2,0,0,0,1,0.05
11,0,-4,0,1,-1,-2,-2,-1,0.055
12,0,0,-2,-2,1,0,-1,0,0.06
13,0,0,1,-2,0,-1,1,-1,0.065
14,0,-1,2,2,0,-1,0,0,0.07
15,0,-1,2,1,2,-1,0,-2,0.075
16,-1,-2,-3,1,0,-1,-2,-2,0.08
17,1,-1,1,-2,-5,-2,-1,-2,0.085
18,0,1,-2,-5,1,0,-4,-1,0.09
19,-1,-1,0,3,1,-1,0,-1,0.095
20,-1,-1,-1,1,0,0,-1,1,0.1
21,-1,-3,-1,-2,0,0,0,-1,0.105
22,-3,-1,1,0,-2,0,1,-1,0.11
23,-2,1,0,-2,-3,-1,-1,0,0.115
24,0,-1,-3,0,0,0,-1,-1,0.12
25,-1,1,0,0,-1,0,-1,-1,0.125
26,-1,-2,-2,1,-1,-1,-1,-1,0.13
27,-1,-1,1,0,0,0,-1,-2,0.135
28,-2,-1,-1,-2,-2,0,-2,0,0.14
29,0,1,-2,-1,0,0,-1,1,0.145
30,0,-2,-1,1,0,0,-1,-1,0.15
31,0,1,0,-2,-2,-3,-3,-2,0.155
32,-1,-1,-4,-1,1,0,-1,-1,0.16
33,-1,-1,-1,-3,-2,-1,-2,-1,0.165
34,-3,-2,-2,3,3,0,0,-1,0.17
35,-1,-1,0,-3,-2,1,1,-1,0.17500000000000002
36,-2,-1,1,2,-1,-2,1,-3,0.18
37,1,-1,0,-1,-1,-1,0,-3,0.185
38,0,-1,1,-4,-2,1,0,-3,0.19
39,-2,-2,0,2,2,-1,-1,-1,0.195
40,-1,0,2,2,2,-1,-1,0,0.2
41,-1,-1,-1,-1,1,-1,-1,1,0.20500000000000002
42,-2,0,-1,-1,0,-1,-3,0,0.21
43,-1,0,-2,-1,-1,-2,-1,0,0.215
44,2,0,1,-3,-2,-1,0,-1,0.22
45,0,-1,1,0,-3,-2,0,-1,0.225
46,3,0,-2,0,-2,0,0,0,0.23
47,0,1,-2,-3,-1,-1,-1,0,0.23500000000000001
48,-2,-2,0,0,-1,-1,-1,0,0.24
49,1,-1,1,-2,-2,-1,0,-1,0.245
50,-2,-2,-1,1,2,0,-1,-1,0.25
51,0,-1,-1,-2,0,0,-1,-2,0.255
52,0,0,-1,-2,-1,-2,1,-1,0.26
53,-1,-3,-1,-1,-2,0,0,-2,0.265
54,-1,0,0,-5,-4,-3,0,-1,0.27
55,-1,-3,-3,2,0,1,-2,0,0.275
56,-2,1,1,-1,0,1,-1,-2,0.28
57,-2,2,-1,-1,-1,0,-2,-1,0.28500000000000003
58,0,-2,1,-2,-2,-1,0,-1,0.29
59,0,-2,-1,1,0,-3,0,0,0.295
60,0,-2,-1,-2,-3,-1,0,1,0.3
61,-2,-1,-3,0,-2,-1,0,0,0.305
62,-1,0,0,-1,0,0,1,-1,0.31
63,2,0,0,-3,-2,-1,0,0,0.315
64,2,-1,-2,1,0,-1,-1,-1,0.32
65,0,-1,-1,-1,0,-1,-1,-1,0.325
66,-2,-1,-2,2,-1,0,-1,-2,0.33
67,0,-2,-1,0,-1,0,-1,0,0.335
68,0,-2,-1,-2,-1,0,-1,0,0.34
69,-1,-1,-1,-2,-1,0,-1,0,0.34500000000000003
70,-2,-1,0,0,-2,0,-2,1,0.35000000000000003
71,-2,0,0,0,1,1,0,-1,0.355
72,0,-1,0,-1,-2,-1,-2,1,0.36
73,1,-1,-2,0,1,-1,-1,-2,0.365
74,0,-1,0,-2,-1,-1,-2,-2,0.37
75,-1,-2,1,1,0,-1,0,-2,0.375
76,0,1,0,-2,0,-1,1,-1,0.38
77,-1,-1,0,1,1,-1,-2,0,0.385
78,-1,1,-2,-2,-4,1,-2,1,0.39
79,-3,-1,-1,-3,-3,-1,-1,-1,0.395
80,-1,0,-3,-2,-2,-1,-3,0,0.4
81,-2,-1,-3,1,0,0,1,-1,0.405
82,0,-2,-1,0,-1,0,-1,0,0.41000000000000003
83,-2,-1,-1,-1,-2,-2,-1,0,0.41500000000000004
84,-1,-2,0,-1,-3,0,-3,1,0.42
85,0,1,0,-3,-1,0,-2,-2,0.425
86,0,-2,1,1,0,0,0,0,0.43
87,-1,-1,-1,0,-2,0,1,-1,0.435
88,-2,-1,-2,-2,-1,0,-1,-1,0.44
