slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,0,0,1,-1,-3,-1,0,-1,0.0
1,0,-2,1,2,0,0,-1,-1,0.005
2,-1,0,-1,-4,-3,-1,-2,0,0.01
3,-2,-9,-4,-3,0,-2,-2,-3,0.015
4,-1,0,-5,0,-2,-2,0,0,0.02
5,0,0,-1,-3,-3,-2,-1,-1,0.025
6,-1,-2,-1,5,6,1,-1,-1,0.03
7,-2,2,1,-3,-2,0,1,1,0.035
8,-2,0,0,0,0,-1,-1,0,0.04
9,0,-3,-3,-3,-4,-3,-1,-2,0.045
10,0,1,-1,-1,-3,0,0,-1,0.05
11,-1,1,1,-1,-2,-3,-1,0,0.055
12,0,-2,1,4,5,0,0,0,0.06
13,-1,2,1,-3,-1,0,0,-1,0.065
14,1,-2,0,0,1,-2,1,-1,0.07
15,-2,-1,-2,5,-1,-1,-1,-2,0.075
16,-1,-2,-2,-7,-3,0,0,0,0.08
17,-1,-1,1,2,1,0,0,0,0.085
18,-3,-3,-3,-3,-3,0,-2,-2,0.09
19,0,-3,-1,-3,-4,-1,-1,1,0.095
20,-2,-2,-1,5,1,0,-2,-1,0.1
21,-1,-4,-4,1,4,1,1,0,0.105
22,0,0,0,-5,-2,-1,-1,0,0.11
23,2,0,0,-3,-2,1,-1,0,0.115
24,-1,0,0,-4,-4,-1,0,-2,0.12
25,1,0,0,-2,-3,-2,-1,0,0.125
26,-1,0,0,-2,1,-2,0,0,0.13
27,-1,1,-1,2,1,0,-3,-1,0.135
28,1,3,3,3,1,-2,-1,-1,0.14
29,2,0,2,6,-3,-1,0,0,0.145
30,-1,-2,-7,-17,5,2,0,0,0.15
31,-5,-3,-1,-3,-1,-2,0,-2,0.155
32,-3,-2,0,2,0,-1,-2,0,0.16
33,0,-1,-1,-1,-2,-1,-1,0,0.165
34,0,-1,2,4,-2,-2,0,-2,0.17
35,0,2,1,-2,-1,-1,1,-1,0.17500000000000002
36,0,1,1,-2,0,1,0,0,0.18
37,-2,-3,-1,-6,-3,-1,0,-1,0.185
38,1,-3,-2,4,0,-1,-1,-1,0.19
39,-1,-2,-3,-2,-4,-2,-1,-2,0.195
40,0,-2,-5,3,1,0,-2,-1,0.2
41,0,1,-1,1,9,0,0,-1,0.20500000000000002
42,-2,2,0,1,-4,0,-3,0,0.21
43,0,0,-1,-2,-4,-2,0,0,0.215
44,-3,-4,-2,-3,-2,-2,1,0,0.22
45,-1,0,0,-3,-2,-1,-1,-1,0.225
46,-2,-5,-4,1,-1,-2,0,-1,0.23
47,1,0,2,-2,-1,-2,1,-2,0.23500000000000001
48,-2,-1,-2,-1,-1,0,0,-1,0.24
49,1,-1,-1,-5,0,0,-1,-2,0.245
50,-1,0,2,2,-3,-2,-2,-1,0.25
51,0,-1,-2,-3,-2,0,-1,1,0.255
52,-1,-1,1,2,-3,-2,-1,-1,0.26
53,-3,-2,-1,-2,-6,-3,-1,-1,0.265
54,-1,-1,-3,2,1,1,0,0,0.27
55,0,0,1,5,3,-1,0,0,0.275
56,2,1,-1,-6,-5,0,-2,1,0.28
57,-2,-3,-1,-1,0,-1,-1,-1,0.28500000000000003
58,-1,1,1,-6,-6,-2,-1,0,0.29
59,-2,0,-3,12,10,1,-2,1,0.295
60,-2,-2,-4,-5,-2,-3,0,-2,0.3
61,0,1,0,-3,-3,-1,-1,0,0.305
62,0,-1,3,0,-3,-2,-1,-3,0.31
63,-3,-3,-2,-4,-3,1,-1,0,0.315
64,-4,-1,-2,-11,-3,0,0,-1,0.32
65,-1,-3,0,5,0,1,-1,0,0.325
66,0,0,-2,-2,0,0,1,-1,0.33
67,2,1,3,0,-7,-2,-1,0,0.335
68,1,0,-2,1,5,2,-1,0,0.34
69,-4,-1,-5,-1,-2,0,-1,-3,0.34500000000000003
70,-1,1,-1,-3,-3,-2,0,-3,0.35000000000000003
71,0,-2,-1,-3,-4,0,0,-1,0.355
72,-2,-1,-1,-1,-1,0,-1,-1,0.36
