slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,3,14,3,-3,1,2,0,1,0.0
1,-2,-7,-4,4,0,1,0,0,0.005
2,0,1,-1,-2,1,-1,-1,-2,0.01
3,0,3,2,-3,-3,-2,0,0,0.015
4,-2,-5,0,-8,3,-1,-2,-1,0.02
5,-1,0,1,8,-3,-2,-1,-3,0.025
6,-1,-3,-2,1,-5,-2,-2,-2,0.03
7,-1,8,0,1,4,3,0,-1,0.035
8,-1,-12,-7,-2,-4,0,-1,0,0.04
9,0,1,2,-2,-5,-4,-1,-1,0.045
10,2,16,1,-16,4,3,0,-1,0.05
11,-2,-18,-3,3,4,1,0,-1,0.055
12,-1,4,0,1,-1,-3,-2,-1,0.06
13,0,-3,-3,-2,5,3,0,0,0.065
14,-3,-3,3,14,-11,-7,-1,-1,0.07
15,-1,-3,-4,-18,-5,1,0,0,0.075
16,2,20,4,0,0,2,0,-1,0.08
17,-1,-10,-2,-3,-6,-3,-1,-2,0.085
18,-1,5,0,4,12,2,0,1,0.09
19,1,-8,-2,-3,-8,-4,-3,-1,0.095
20,-4,-13,-2,9,-1,-3,0,0,0.1
21,0,15,0,-3,1,-1,0,0,0.105
22,0,-1,0,-2,-11,-5,-2,0,0.11
23,0,-3,-1,-10,1,0,-1,0,0.115
24,-1,-5,-4,-3,0,1,-1,-3,0.12
25,-1,0,0,5,3,-3,-1,1,0.125
26,1,2,-2,-3,-4,-1,-2,-1,0.13
27,-2,8,3,2,-2,-3,-1,-1,0.135
28,0,4,-1,-11,-2,1,-1,-1,0.14
29,1,10,0,-5,7,3,0,0,0.145
30,-1,-4,0,6,3,2,1,0,0.15
31,3,5,0,3,3,0,-2,0,0.155
32,0,5,-1,-1,-2,0,-1,1,0.16
33,-5,-26,0,6,-11,-1,0,-2,0.165
34,2,-3,-2,-7,2,-1,1,-1,0.17
35,-1,-14,-4,-4,-1,0,-1,-1,0.17500000000000002
36,0,25,2,-5,-7,0,-2,0,0.18
37,-3,-10,-2,4,-2,-1,-2,-3,0.185
38,-1,3,2,2,-5,1,0,1,0.19
39,-2,-12,-5,0,-1,-2,-1,-3,0.195
40,-2,-9,-1,-2,-3,-1,-2,-1,0.2
41,3,18,3,3,2,2,-1,0,0.20500000000000002
42,-2,0,-3,-1,7,3,0,0,0.21
43,1,14,4,0,-2,0,1,-1,0.215
44,1,-19,-4,4,3,-3,-1,0,0.22
45,-2,0,-1,3,-5,-2,-2,-2,0.225
46,-3,-12,-5,-13,-1,-3,-3,-1,0.23
47,2,12,5,4,-1,1,-2,2,0.23500000000000001
48,-2,-5,-1,-1,0,0,0,-1,0.24
49,1,5,-1,5,4,0,0,0,0.245
50,3,-8,3,1,-1,-2,-1,-2,0.25
51,-2,6,-4,-5,-3,-3,-3,-3,0.255
52,-1,-14,-3,-7,-5,-7,-2,-1,0.26
53,0,10,-1,-6,-1,-1,0,0,0.265
54,-1,-9,0,10,4,2,-1,-2,0.27
55,-1,-2,3,11,-1,-1,0,1,0.275
56,-2,-3,-3,-7,-4,2,1,-1,0.28
57,-1,-15,-7,-11,-1,-2,0,0,0.28500000000000003
58,0,11,-1,-2,0,-1,-1,-1,0.29
59,-2,-5,-2,1,-1,-1,0,0,0.295
60,-2,-12,-1,3,-5,-4,-2,-2,0.3
61,1,25,4,0,2,3,-1,-1,0.305
62,0,-13,-3,1,1,-1,1,-1,0.31
63,-1,-7,-2,-2,0,0,1,-1,0.315
64,-2,5,-1,3,4,-2,-1,-1,0.32
65,2,-8,-2,-4,-7,-3,-1,0,0.325
66,-5,-13,2,1,1,-1,-2,-1,0.33
67,2,4,0,-10,-9,1,-1,-1,0.335
68,1,4,-3,-1,4,0,-1,0,0.34
69,-2,-3,1,8,0,0,0,0,0.34500000000000003
70,-2,12,-1,-14,-9,-4,-3,0,0.35000000000000003
71,-2,-12,-3,4,1,-2,0,-2,0.355
72,0,10,2,-2,-4,-2,-3,-2,0.36
73,0,8,1,2,3,-1,-1,1,0.365
74,-3,-8,-4,-3,-3,0,-1,-1,0.37
75,1,5,1,-6,-1,0,-1,1,0.375
76,-1,3,0,5,8,-1,0,-1,0.38
77,-2,-9,-2,-7,-9,-2,-2,-2,0.385
78,2,-7,0,3,-1,-3,1,1,0.39
79,1,19,2,-1,1,-1,-3,-1,0.395
80,-1,-6,0,11,1,1,-1,0,0.4
81,-2,-9,-3,-13,2,0,-1,0,0.405
82,0,5,1,13,-4,0,-1,-1,0.41000000000000003
83,-2,1,-4,-10,-6,0,-1,-2,0.41500000000000004
84,-5,-18,-3,10,10,0,0,-3,0.42
85,3,-2,-1,4,0,0,-3,0,0.425
86,-2,1,1,-2,-1,-3,1,-3,0.43
87,0,-5,-2,0,-5,0,1,0,0.435
88,-1,16,3,1,-2,-1,0,-1,0.44
89,0,-8,-4,-8,-2,-3,-1,-2,0.445
90,0,5,-2,-3,5,1,0,-1,0.45
91,-2,-14,-2,0,-2,-3,-3,0,0.455
92,0,4,1,-4,-1,1,1,1,0.46
93,-1,-5,0,0,-5,-2,-2,-2,0.465
94,0,10,-1,5,4,1,-2,-2,0.47000000000000003
95,0,5,1,-5,-1,2,2,0,0.47500000000000003
96,1,-1,-2,2,3,0,-1,1,0.48
97,-2,-3,1,3,1,-2,0,-1,0.485
98,-5,-3,-2,-8,-2,1,-1,-2,0.49
99,-3,-8,-3,2,0,0,1,-1,0.495
100,1,13,2,2,-4,-1,-1,-1,0.5
101,-1,-1,0,3,-3,-5,-1,-1,0.505
102,1,15,-2,-12,2,5,-3,0,0.51
103,-2,-11,-1,8,-5,-5,-1,-1,0.515
104,2,-13,-1,-9,-2,2,0,0,0.52
105,-3,-1,-1,4,1,0,-2,-1,0.525
106,2,4,0,0,-3,0,-1,1,0.53
107,-3,-8,-2,5,8,1,-2,-1,0.535
108,3,8,1,-2,-11,-5,0,1,0.54
109,-9,-9,-2,-11,-3,-3,-1,-1,0.545
110,1,2,-2,-8,1,0,0,0,0.55
111,0,-1,-4,-5,6,1,-1,-2,0.555
112,-3,-11,-2,6,-6,-3,0,-1,0.56
113,3,1,1,12,3,-1,-1,-1,0.5650000000000001
114,-2,-6,-7,-12,-6,0,-1,-1,0.5700000000000001
115,0,4,-1,-3,-3,-1,-1,0,0.5750000000000001
116,-2,12,-2,-4,0,1,-1,-3,0.58
117,-1,9,1,-3,-4,-1,2,0,0.585
118,-1,-5,2,8,-2,-3,-2,-1,0.59
119,-2,-7,-1,1,-2,-2,-1,0,0.595
120,0,2,0,-2,3,-1,-2,0,0.6
121,3,0,1,2,3,4,1,0,0.605
122,-3,-11,-4,2,-4,0,-1,-2,0.61
123,1,6,-3,-8,4,-2,0,1,0.615
124,-2,30,7,3,-7,0,-1,-1,0.62
125,-3,-38,-9,-2,4,-2,-1,-1,0.625
126,1,-4,2,3,1,-1,-1,-1,0.63
127,3,10,1,6,4,4,-1,0,0.635
128,-3,-17,-3,-9,-2,-1,-1,0,0.64
129,1,12,0,-1,0,0,-1,0,0.645
130,-1,4,2,6,-4,-2,0,1,0.65
131,-1,1,0,-5,2,-1,0,-1,0.655
132,3,-1,3,10,-1,0,0,0,0.66
133,2,9,-1,-13,0,0,-2,1,0.665
134,-2,-4,-1,4,0,-2,-1,1,0.67
135,-3,9,-3,-5,-4,-2,-3,-2,0.675
136,0,-11,-5,-9,-5,0,-3,-1,0.68
137,-2,-3,1,1,-8,-2,-1,-2,0.685
138,2,9,5,9,6,-1,1,0,0.6900000000000001
139,-5,1,-1,-4,-1,0,-1,-2,0.6950000000000001
140,-3,-13,-3,1,0,-2,-1,-2,0.7000000000000001
141,0,-1,-2,-13,-4,2,0,0,0.705
142,0,4,2,12,2,-4,-1,-1,0.71
143,-1,-8,0,4,2,-1,0,-2,0.715
144,-1,20,0,-3,-11,-7,0,-2,0.72
145,-1,-31,-5,-4,8,2,-2,-1,0.725
146,-1,2,0,-4,-7,1,1,-2,0.73
147,1,7,2,7,3,-2,0,-1,0.735
148,-3,-1,-2,0,4,1,0,0,0.74
149,-5,11,1,-2,-1,-3,0,-1,0.745
150,0,1,1,-4,1,1,0,0,0.75
151,3,13,-1,-5,-3,1,-1,-2,0.755
152,-4,-14,-4,-6,1,0,-1,-1,0.76
153,1,0,1,2,-6,-2,-2,-2,0.765
154,-1,-9,-1,-4,-5,-2,-3,-2,0.77
155,-3,-9,2,2,-6,-5,0,-1,0.775
156,5,-6,-2,0,10,1,0,1,0.78
157,-4,9,0,2,-4,1,0,-1,0.785
158,-4,0,-4,0,5,-3,0,-2,0.79
159,4,-1,0,1,-7,0,-1,0,0.795
160,-3,-11,0,1,-3,-2,-1,-1,0.8
161,0,2,-4,-15,2,-1,0,-3,0.805
162,-1,3,-1,3,-9,-2,0,-1,0.81
163,-3,-8,1,10,4,0,-1,0,0.8150000000000001
164,-1,-10,-3,0,5,1,-2,-2,0.8200000000000001
165,0,29,4,-2,-5,0,-1,0,0.8250000000000001
166,-1,-24,-2,-3,0,-2,1,1,0.8300000000000001
167,-1,-16,-1,2,4,1,1,0,0.835
168,1,5,-1,-7,-10,0,1,-1,0.84
169,2,-6,0,7,4,-1,1,0,0.845
170,-3,9,2,4,2,4,-1,-2,0.85
171,-1,21,1,-11,-7,-4,-2,-4,0.855
172,-5,-30,-11,-9,4,1,1,-2,0.86
173,3,12,3,1,-1,-5,-2,-1,0.865
174,0,8,-3,-3,-8,2,0,-1,0.87
175,-3,-16,-1,5,-1,-3,-1,0,0.875
176,2,11,5,1,-3,1,-2,0,0.88
177,-1,-8,-4,0,1,0,1,-2,0.885
178,3,-2,1,-6,-8,-3,1,1,0.89
179,-7,-6,-3,-11,-3,-3,-3,0,0.895
180,-1,6,1,8,5,2,1,-1,0.9
181,0,-7,1,10,6,0,0,0,0.905
182,0,0,-1,2,8,2,-2,-1,0.91
183,3,2,-2,-1,-6,-1,1,-2,0.915
184,0,-1,0,-4,-2,-2,0,2,0.92
185,-3,-5,-1,-2,-4,-3,-2,-2,0.925
186,0,2,-1,-10,-1,-1,-1,-1,0.93
187,-1,4,2,2,-9,-4,0,0,0.935
188,0,-37,-2,7,12,5,1,0,0.9400000000000001
189,0,5,-3,-6,-3,0,0,-1,0.9450000000000001
190,-3,-9,-4,-3,7,-2,-1,-3,0.9500000000000001
191,3,11,0,0,2,2,1,0,0.9550000000000001
192,-1,6,0,-1,-14,-7,-3,-1,0.96
193,-2,-2,1,-1,-3,0,-2,-1,0.965
194,0,3,0,-1,0,-3,-3,-2,0.97
195,-2,-6,-1,-3,2,0,-1,-2,0.975
196,-4,9,-6,-4,9,-1,0,-1,0.98
197,-2,-5,-1,0,0,2,1,1,0.985
198,-2,-2,-1,-5,-1,-1,2,-1,0.99
199,1,-8,-1,2,1,3,0,0,0.995
200,1,6,1,-10,-11,-3,-2,-2,1.0
201,2,-4,0,8,3,-3,-2,-1,1.0050000000000001
202,-2,9,6,15,12,7,1,1,1.01
203,1,-4,1,1,-6,-3,-1,0,1.0150000000000001
204,-2,3,0,-1,4,1,0,-1,1.02
205,-2,2,-6,-10,-4,-3,-2,-2,1.025
206,0,-8,-2,-4,-1,-2,-1,-1,1.03
207,1,20,-2,-7,-13,-3,0,-1,1.035
208,-5,-12,-4,-4,3,-2,-1,-1,1.04
209,-1,-4,1,3,1,-1,-1,-1,1.045
210,-1,3,0,-7,2,1,-1,0,1.05
