slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,1,4,1,0,-1,-1,-1,-1,0.0
1,-1,3,1,1,0,-2,0,1,0.005
2,0,2,0,0,-2,-1,-1,-1,0.01
3,1,2,-2,-1,0,-2,0,-1,0.015
4,-2,-2,-1,-2,-1,-1,-2,-1,0.02
5,2,1,-2,0,-2,1,0,-3,0.025
6,-7,-4,-2,-1,1,-3,-1,-2,0.03
7,-3,-2,-1,1,-3,-1,0,1,0.035
8,3,2,-4,0,1,0,0,-1,0.04
9,-2,-2,-1,-2,-2,-1,-1,0,0.045
10,-1,-1,-2,-2,-1,0,1,1,0.05
11,2,-4,-1,-1,-1,-2,-2,-3,0.055
12,-3,-1,-1,-1,1,-2,0,1,0.06
13,-1,-4,0,-1,-1,-1,-1,0,0.065
14,1,2,0,0,1,0,-2,-2,0.07
15,-1,-20,0,0,0,-1,-2,0,0.075
16,0,11,-6,-8,-6,-2,0,-1,0.08
17,1,-1,0,-1,0,0,-2,-1,0.085
18,-1,-2,1,0,0,0,-2,0,0.09
19,-1,6,1,-1,-1,1,0,1,0.095
20,5,-3,4,0,0,-1,-2,-1,0.1
21,0,-4,-2,-4,-2,-1,0,-2,0.105
22,2,22,-4,-2,-1,-1,-2,0,0.11
23,1,-2,-1,-1,-2,-2,0,-3,0.115
24,0,-1,-1,0,0,-2,-1,-1,0.12
25,-3,-9,-1,1,-1,-2,1,0,0.125
26,-7,-14,-1,-4,-4,0,0,-3,0.13
27,-3,-6,-6,-2,0,0,0,0,0.135
28,2,3,-5,-5,-1,-1,0,0,0.14
29,-4,-12,4,0,-1,0,-1,0,0.145
30,0,-4,-1,-1,1,-2,-3,-2,0.15
31,-1,1,-1,-1,-2,-1,-1,-3,0.155
32,-5,-9,1,-2,-2,-1,-1,-1,0.16
33,1,9,-4,-3,0,0,0,-1,0.165
34,-2,-29,-8,-3,-2,-1,-1,-2,0.17
35,-4,2,-2,-3,-3,-1,-2,0,0.17500000000000002
36,5,-12,2,0,2,-1,1,-2,0.18
37,-14,-2,-1,0,-1,-1,-1,-3,0.185
38,1,4,3,4,1,0,-1,1,0.19
39,1,1,0,1,1,0,-1,0,0.195
40,-2,4,2,1,-1,0,-2,-1,0.2
41,3,2,2,0,0,-1,-1,-2,0.20500000000000002
42,-3,-2,0,-3,-5,-3,0,-2,0.21
43,-1,2,-4,-2,0,1,1,0,0.215
44,-4,5,1,2,1,1,-1,-2,0.22
45,1,-1,0,-1,-2,-1,1,0,0.225
46,-3,7,-5,2,1,-1,0,-2,0.23
47,4,1,1,1,-3,-3,-1,-1,0.23500000000000001
48,2,9,-5,-2,0,-1,-1,-1,0.24
49,2,3,-3,-2,-2,-1,0,-2,0.245
50,0,4,3,1,-1,1,1,0,0.25
51,1,0,0,0,0,-2,-1,-1,0.255
52,-5,-2,-1,-1,-1,-1,0,-3,0.26
53,8,20,-4,-1,-2,0,-1,-1,0.265
54,-4,-5,1,1,0,0,-1,1,0.27
55,-4,-3,0,-1,-1,-1,-4,0,0.275
56,2,18,-1,-3,-1,-2,0,0,0.28
57,1,-2,-1,-1,-1,-3,-3,-1,0.28500000000000003
58,-2,-8,0,-1,1,1,-1,-1,0.29
59,-3,0,1,-2,-3,0,-1,-2,0.295
60,-3,-7,-2,-3,-3,-1,-2,0,0.3
61,-2,-2,1,0,1,-1,-2,-2,0.305
62,5,8,3,0,-1,-1,1,-1,0.31
63,-1,-1,-1,-2,0,0,0,0,0.315
64,-2,-4,1,0,-1,-2,0,-2,0.32
65,-1,-2,1,0,0,0,-1,0,0.325
66,-3,-10,0,-1,-1,-3,-2,0,0.33
67,-1,-1,5,-1,0,-2,0,-2,0.335
68,-2,-9,-1,-1,-1,-1,-2,0,0.34
69,2,-5,0,-1,-1,-1,-1,0,0.34500000000000003
70,4,-5,-1,0,2,0,-2,-1,0.35000000000000003
71,0,0,-4,1,-2,-1,0,-1,0.355
72,2,13,-1,-2,-2,0,0,-1,0.36
73,-4,0,6,-4,-2,-1,0,0,0.365
74,1,6,-5,-2,0,-1,0,-1,0.37
75,-2,1,-2,1,1,0,1,-1,0.375
76,-2,0,-1,-2,-3,1,-2,0,0.38
77,-1,-4,0,0,-1,-1,-2,-3,0.385
78,-1,1,-2,-5,-2,-1,-1,-1,0.39
79,1,1,0,-2,-1,0,-2,0,0.395
80,-5,-35,-2,0,-1,-3,0,1,0.4
81,-3,4,-3,0,-1,-2,0,0,0.405
82,5,10,2,0,-1,0,1,-2,0.41000000000000003
83,-13,-9,-5,-1,0,0,-1,-4,0.41500000000000004
84,2,1,2,2,-1,-2,-3,0,0.42
85,-2,-4,-3,-1,0,1,-2,-1,0.425
86,1,2,1,0,1,-1,0,-1,0.43
87,2,-15,1,0,1,-1,1,1,0.435
88,-4,-4,-3,-1,-1,-1,-1,-3,0.44
89,-2,-4,-1,-1,0,-3,-2,1,0.445
90,1,17,-3,0,-1,0,-1,0,0.45
91,5,7,-1,1,0,1,-1,0,0.455
92,3,16,2,0,2,1,1,2,0.46
93,-2,-5,0,0,-1,-1,0,0,0.465
94,0,-3,-3,-2,-2,-1,-1,-1,0.47000000000000003
95,-1,2,0,-1,-2,-2,-1,0,0.47500000000000003
96,1,5,0,-2,-1,1,0,1,0.48
97,-1,-3,-4,-1,0,-1,-1,-4,0.485
98,-4,-2,0,0,1,-1,-2,-1,0.49
99,1,0,6,1,1,2,1,1,0.495
100,-8,-2,-4,-1,0,-3,0,-3,0.5
101,2,-2,1,0,0,0,0,1,0.505
102,-4,-11,3,4,0,-2,-3,-2,0.51
103,-1,39,6,4,1,2,0,1,0.515
104,2,1,0,-1,-1,0,-3,-1,0.52
105,-6,0,2,1,1,0,2,0,0.525
106,3,14,1,-1,-1,-3,-2,0,0.53
107,1,-13,0,-3,-3,-3,-2,0,0.535
108,-8,-33,6,0,-1,0,0,-1,0.54
109,0,3,-3,-1,0,0,-2,-1,0.545
110,-3,-3,-1,-1,-1,0,1,0,0.55
