slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,3,1,3,2,0,0,0,0,0.0
1,-1,-4,-10,-4,-4,-2,1,-1,0.005
2,0,0,0,1,-1,0,-1,-1,0.01
3,4,-2,-2,-4,-2,-3,-2,2,0.015
4,-6,1,0,1,-1,-3,-2,-3,0.02
5,3,0,-2,-1,-1,0,-1,0,0.025
6,-11,-7,-4,-1,-3,-2,-2,-4,0.03
7,4,-2,-5,-2,-3,-2,-2,0,0.035
8,-9,-6,-2,-3,-2,0,-2,-2,0.04
9,-2,2,3,1,2,2,2,-1,0.045
10,7,3,0,-3,-1,0,0,3,0.05
11,0,-2,-4,-2,0,-1,-1,0,0.055
12,-9,-1,2,0,-2,-1,0,-5,0.06
13,-2,-2,1,1,-2,0,-3,-2,0.065
14,2,0,1,-2,0,0,1,-1,0.07
15,1,2,4,2,0,-1,1,0,0.075
16,4,2,-1,-1,0,-1,0,1,0.08
17,0,-1,1,0,-1,-3,-3,0,0.085
18,-3,-3,-2,-2,-2,-2,-2,-1,0.09
19,1,2,5,0,-2,0,1,1,0.095
20,1,0,-1,-1,-1,0,0,0,0.1
21,-2,1,2,0,0,-3,1,-1,0.105
22,1,-1,-2,0,-1,-2,-2,-3,0.11
23,3,4,0,0,0,1,1,1,0.115
24,8,0,-1,-1,-1,0,0,2,0.12
25,-5,1,-2,-2,-2,-1,-4,-5,0.125
26,1,-1,-2,0,0,-2,-1,1,0.13
27,0,-1,-1,0,0,0,-1,-1,0.135
28,2,0,0,1,1,1,-1,1,0.14
29,-7,-6,-6,-2,1,0,0,-1,0.145
30,-1,0,1,-1,0,-1,0,-2,0.15
31,-3,0,0,-1,-1,1,0,0,0.155
32,5,-2,-2,-3,-2,-2,-1,-1,0.16
33,4,1,1,0,0,1,0,1,0.165
34,-3,-2,-2,-1,-1,-1,-1,-4,0.17
35,2,-1,-1,-2,0,0,0,0,0.17500000000000002
36,-2,0,3,2,0,-1,0,-1,0.18
37,2,-2,-2,-1,-2,-2,0,-1,0.185
38,-2,-1,-1,-2,0,0,0,-1,0.19
39,9,3,2,1,-1,-1,0,2,0.195
40,-15,-7,-6,-4,-3,-4,-3,-4,0.2
41,0,1,0,1,-1,-2,-1,-1,0.20500000000000002
42,0,2,-1,1,0,1,-1,0,0.21
43,-1,-1,-1,-1,-2,-2,-2,-1,0.215
44,2,-3,-8,-5,-3,-3,-1,1,0.22
45,-12,-2,-2,-1,0,1,0,-3,0.225
46,2,-1,0,-2,-2,-2,0,0,0.23
47,-1,0,-1,-1,1,0,-1,-2,0.23500000000000001
48,-2,-4,-3,-3,-1,0,-2,-2,0.24
49,3,2,2,0,-1,-1,-1,0,0.245
50,0,-2,-2,-1,0,0,-1,0,0.25
51,-7,-1,-2,0,-1,-1,-1,-2,0.255
52,4,2,0,1,0,1,1,1,0.26
53,2,-2,-3,0,-2,-1,-1,0,0.265
54,-3,-2,-2,-2,-3,-1,-2,-2,0.27
55,-1,-5,-3,-3,-1,-1,0,-1,0.275
56,1,3,1,0,0,0,1,0,0.28
57,2,2,0,1,1,1,-1,-2,0.28500000000000003
58,-8,0,1,2,1,-2,-3,-3,0.29
59,2,-2,-2,-3,-2,-1,-1,-3,0.295
60,-3,0,-2,-1,1,-1,1,-1,0.3
61,12,2,0,-2,0,-1,-1,5,0.305
62,-4,4,3,1,1,2,1,0,0.31
63,-2,-1,0,-1,-2,-1,0,0,0.315
64,-2,2,2,1,-1,0,-2,-2,0.32
65,-2,0,0,1,-1,-1,0,-2,0.325
66,7,1,-2,0,-2,1,-1,2,0.33
67,-4,3,1,1,-1,0,-2,-1,0.335
68,-3,-2,-2,-2,-1,-1,1,-1,0.34
69,2,0,1,-1,0,-1,1,2,0.34500000000000003
70,1,-2,-1,-1,0,-3,-1,-2,0.35000000000000003
71,-2,-2,-2,0,1,0,-1,-1,0.355
72,2,-1,0,1,-1,-1,0,-1,0.36
73,-1,-3,3,1,-3,-1,-1,1,0.365
74,1,-1,-2,-3,-1,-2,0,-2,0.37
75,4,3,3,2,2,0,-1,0,0.375
76,9,3,2,0,2,1,0,3,0.38
77,-40,-10,-6,-4,-2,-1,-4,-15,0.385
78,13,-2,-6,-3,0,0,0,2,0.39
79,-1,-1,1,0,-2,-3,-3,-1,0.395
80,-1,-3,0,-1,-1,-2,-2,-1,0.4
81,6,1,0,0,0,0,0,4,0.405
82,-4,0,5,1,1,0,-1,0,0.41000000000000003
83,-1,-3,-2,0,-1,-1,1,0,0.41500000000000004
84,-1,0,-1,1,-1,1,-1,1,0.42
85,-1,-1,1,0,-1,-1,-2,-2,0.425
86,-3,-1,1,1,0,-2,-1,0,0.43
87,2,1,-4,-3,-1,-2,-2,-1,0.435
88,-4,-2,-2,-2,-2,-2,-1,-1,0.44
89,5,2,2,1,2,0,0,0,0.445
90,-4,-2,0,0,-1,-1,-2,-1,0.45
91,2,-4,-3,-3,-1,-1,0,1,0.455
92,-4,0,0,0,0,-2,-1,-3,0.46
93,-19,-13,-7,-5,-4,-3,-2,-6,0.465
94,0,0,1,-1,-1,0,-1,1,0.47000000000000003
95,4,1,4,2,-1,0,0,1,0.47500000000000003
96,-2,-2,-1,-1,-2,-2,-2,-1,0.48
97,18,6,4,3,1,1,3,7,0.485
98,-6,-3,-7,-3,-4,-1,-2,-4,0.49
99,-4,-4,-2,0,-1,0,-1,-2,0.495
100,-3,-3,-1,-2,0,-1,-3,-2,0.5
101,11,2,-2,-2,-1,-1,-1,0,0.505
102,-6,-1,0,0,0,0,-2,-2,0.51
103,-2,1,-2,0,-1,0,0,-2,0.515
104,-2,-3,-2,1,0,-1,-1,-2,0.52
105,0,4,4,0,0,1,1,2,0.525
106,3,0,0,-1,0,-2,-1,-1,0.53
107,-6,-3,-3,-2,-2,-3,-4,-3,0.535
108,-4,1,2,1,0,0,0,0,0.54
109,6,-2,-5,-4,-3,-3,-1,1,0.545
110,7,0,-1,-3,-2,0,-1,1,0.55
111,-13,-2,0,-2,-2,-1,-3,-6,0.555
112,-1,-3,0,-1,-1,0,0,-1,0.56
113,0,-1,-2,-2,0,-2,-1,0,0.5650000000000001
114,1,-1,0,1,-1,0,1,-1,0.5700000000000001
115,0,-2,-2,-2,-2,-2,0,1,0.5750000000000001
116,0,1,-3,-1,0,-2,-1,-1,0.58
117,-9,-4,0,1,-2,-1,-2,-5,0.585
118,5,-2,0,1,-2,-1,-1,1,0.59
119,0,2,2,0,2,2,-1,0,0.595
120,1,1,1,-1,-3,-2,0,-1,0.6
121,0,3,0,-2,1,-2,1,0,0.605
122,-2,-3,-3,0,-3,-2,-1,-2,0.61
123,3,0,-2,0,-1,-2,-2,0,0.615
124,-3,-1,1,0,-3,1,-1,-2,0.62
125,2,0,0,0,-1,0,-2,0,0.625
126,-2,-3,-8,-4,-1,-2,0,-1,0.63
127,1,-2,-3,-4,-2,-2,-3,-1,0.635
128,-13,-6,-4,-2,0,-2,-2,-5,0.64
129,-1,2,1,0,-2,0,0,0,0.645
130,-2,1,4,1,1,-2,0,-1,0.65
131,-1,4,5,1,1,0,1,-1,0.655
132,9,-1,-2,0,0,-2,-2,2,0.66
133,-7,-5,-5,-1,1,-1,0,-3,0.665
134,-4,-3,-3,0,-1,-2,-2,-1,0.67
135,1,0,-1,0,-1,-1,0,-1,0.675
136,1,0,2,1,-1,0,-1,-1,0.68
137,3,-2,-3,-2,-2,0,0,-1,0.685
138,0,-2,0,0,0,1,-1,0,0.6900000000000001
139,5,-1,-2,0,-1,-2,-1,2,0.6950000000000001
140,-7,-2,-2,-3,-2,0,-2,-3,0.7000000000000001
141,1,-1,-2,-2,0,1,0,-2,0.705
142,-6,-2,-2,-4,-1,0,0,-3,0.71
143,0,0,-3,-1,-1,1,1,0,0.715
144,-1,-1,-1,0,-1,0,-1,0,0.72
145,-6,-3,-3,-1,0,-1,-3,-3,0.725
146,7,1,1,-1,0,0,-1,2,0.73
147,-15,-4,-3,-5,-1,-3,-4,-6,0.735
148,1,0,-1,-1,1,-1,2,-1,0.74
149,2,3,4,1,-1,-2,0,0,0.745
150,0,-2,0,1,0,-1,-2,-2,0.75
151,1,-3,-2,-2,-2,-1,-3,-1,0.755
152,6,3,0,0,0,1,0,2,0.76
153,-7,-3,-2,-1,-3,-1,-2,-1,0.765
154,-3,0,-2,-3,-1,-1,1,-1,0.77
155,0,-3,-2,0,0,0,1,1,0.775
156,0,3,3,1,-1,0,-1,-1,0.78
157,6,2,2,1,1,-1,-2,0,0.785
158,-2,-1,1,-2,-1,-1,-1,-1,0.79
159,4,-3,-3,-2,-2,0,0,1,0.795
160,-5,-1,-4,-2,0,-2,0,-1,0.8
161,0,-1,-2,-1,-3,0,-1,0,0.805
162,2,2,1,1,1,0,1,1,0.81
163,-2,-1,4,1,0,1,0,-3,0.8150000000000001
164,-4,-1,1,1,-1,-2,-1,-2,0.8200000000000001
165,1,1,-1,0,-1,1,0,1,0.8250000000000001
166,0,1,-1,-1,-3,0,-2,0,0.8300000000000001
167,-2,-3,-3,-3,-2,-1,-1,-2,0.835
168,4,-1,-3,-2,0,-1,-1,1,0.84
169,2,-1,-4,-5,-2,-1,-1,-1,0.845
170,-11,-5,-3,-1,-2,-4,-1,-5,0.85
171,1,1,-2,0,2,0,1,0,0.855
172,-2,0,0,-1,-2,0,-2,-1,0.86
173,1,-3,-2,-1,-2,-1,-1,1,0.865
174,1,0,0,-1,-2,-1,-2,1,0.87
175,0,-2,-4,-2,-2,-2,-2,-2,0.875
176,1,0,-2,-2,-2,-1,0,-4,0.88
177,-2,-4,-4,-3,0,-1,-1,-2,0.885
178,-1,-2,-4,-2,-1,-1,0,1,0.89
179,-1,0,3,0,0,0,0,-1,0.895
180,5,0,-2,0,0,0,0,4,0.9
181,-8,-2,1,0,-1,-1,-1,-6,0.905
182,-4,-1,0,-3,0,0,-3,-2,0.91
183,3,0,1,1,0,-2,0,-1,0.915
184,7,1,2,2,1,-1,-1,1,0.92
185,-6,-7,-10,-5,-2,-2,-1,-1,0.925
186,-4,1,-1,0,0,1,0,-2,0.93
187,10,0,-1,-2,-1,-2,-1,3,0.935
188,-7,-4,-1,-4,-1,-1,-1,-2,0.9400000000000001
189,3,4,6,2,2,-1,-1,1,0.9450000000000001
190,3,-1,0,0,0,-2,1,-3,0.9500000000000001
191,-11,-6,-4,-2,0,1,-2,-3,0.9550000000000001
192,-6,-3,1,1,0,-2,-2,-2,0.96
193,3,1,1,1,2,1,-1,1,0.965
194,2,3,3,1,0,0,1,1,0.97
195,1,3,2,1,-1,0,2,2,0.975
196,11,0,-4,-2,-2,-1,-1,4,0.98
197,-31,0,2,0,-1,-2,0,-10,0.985
198,-1,-3,-2,-1,0,-2,-2,1,0.99
199,0,3,1,-1,-1,-2,-1,1,0.995
200,-3,1,-1,0,-1,0,1,-1,1.0
201,9,1,-2,-1,-2,0,1,1,1.0050000000000001
202,5,4,4,4,0,-1,-2,-1,1.01
203,-7,-3,1,0,0,0,-1,-2,1.0150000000000001
204,-2,1,2,-1,-1,0,-3,0,1.02
205,9,2,2,0,0,-1,-1,1,1.025
206,-12,-8,-4,-5,-3,-1,-2,-3,1.03
207,2,1,1,0,2,2,0,-1,1.035
208,-4,-1,1,1,1,1,0,-3,1.04
209,7,0,-4,-4,-4,-4,-2,0,1.045
210,0,-3,-2,-3,-1,0,-2,-1,1.05
211,-2,-1,1,0,-2,-1,-1,-1,1.055
212,-4,0,0,0,-1,0,0,0,1.06
213,2,2,2,0,0,1,0,0,1.065
214,-7,1,1,3,2,2,1,-2,1.07
215,15,3,-2,-2,-1,0,-1,7,1.075
216,0,0,0,1,1,0,-1,-1,1.08
217,-3,-5,-3,1,-1,-3,-2,-4,1.085
218,2,-1,-1,-1,-1,0,0,0,1.09
219,-2,-1,-3,-2,-4,-2,-2,-2,1.095
220,-1,-2,-2,-3,-2,-1,-1,-2,1.1
221,4,-1,0,1,1,1,0,3,1.105
222,2,0,-1,0,-1,-2,-3,-2,1.11
223,-4,-5,-4,-2,-2,0,-2,-4,1.115
224,-3,-1,-4,-4,-1,-2,-1,-3,1.12
225,-6,-5,-3,-5,-2,0,-3,-3,1.125
226,2,2,3,0,2,-1,-1,1,1.1300000000000001
227,-4,-6,-5,-3,-1,-1,-2,-3,1.135
228,0,2,0,-1,-1,1,-1,0,1.1400000000000001
229,1,1,0,1,-1,-1,-1,1,1.145
230,1,0,0,-1,-1,-2,0,0,1.1500000000000001
231,0,2,3,-1,0,-1,0,-1,1.155
232,-3,-3,-1,-2,-1,-2,0,-2,1.16
233,12,0,0,0,1,1,1,6,1.165
234,-11,-3,-3,-4,-2,0,-4,-7,1.17
235,-6,1,1,0,0,0,-2,-3,1.175
236,-1,-1,2,2,-1,-1,0,0,1.18
237,2,0,0,-2,0,-2,-1,0,1.185
238,6,-1,-2,-2,-2,0,0,2,1.19
239,-1,2,2,3,1,2,0,1,1.195
240,-7,-1,-2,-2,0,-1,-2,-3,1.2
241,9,1,2,1,0,0,2,2,1.205
242,4,-2,-7,-4,-2,1,0,1,1.21
243,-8,-2,-1,1,-3,-1,-2,-1,1.215
244,-1,-1,-1,1,0,-1,0,-2,1.22
245,-8,2,2,0,1,-1,-1,-3,1.225
246,8,1,2,1,-3,0,1,1,1.23
247,1,0,2,1,1,-1,1,1,1.235
248,-5,-3,-5,-3,-3,-3,-2,-3,1.24
249,-1,0,-1,-1,-2,0,-2,-1,1.245
250,-2,-3,-1,0,-2,0,-1,-3,1.25
251,4,1,2,-1,0,-1,1,1,1.2550000000000001
252,-10,-4,-3,0,-3,-1,-2,-4,1.26
253,-2,-3,-4,-2,-3,-2,-2,-2,1.2650000000000001
254,-2,-1,-3,-2,-1,-1,-1,-1,1.27
255,-2,-2,-1,1,-1,0,-1,-2,1.2750000000000001
256,7,-1,0,-2,-1,1,-1,1,1.28
257,-12,-1,-1,1,1,1,0,-5,1.285
258,9,3,1,-2,1,-1,1,4,1.29
259,-3,-4,-8,-5,-4,-2,-2,-3,1.295
260,6,0,2,0,-1,0,0,1,1.3
261,-4,-1,-2,0,0,0,-1,-1,1.305
262,-3,-3,-2,0,-2,-1,0,-1,1.31
263,-3,0,1,0,2,0,1,-1,1.315
264,8,3,2,0,0,-1,1,4,1.32
265,-2,-3,0,-1,0,-1,-1,1,1.325
266,-5,-1,-2,0,0,-2,-3,-1,1.33
267,0,-3,-1,-3,-2,-2,-2,-1,1.335
268,5,-1,-1,-1,-1,-2,1,1,1.34
269,-13,-5,-1,-2,0,-2,-2,-5,1.345
270,-2,1,3,2,0,0,2,0,1.35
271,-1,-2,-3,-1,-1,-2,-1,-2,1.355
272,5,0,-2,0,0,-1,-1,0,1.36
273,5,-1,-1,1,-1,-1,-1,2,1.365
274,0,3,0,-1,-1,-1,-1,-1,1.37
275,-4,-3,-2,-1,0,0,-1,-1,1.375
276,-6,-3,-2,-2,0,0,0,-1,1.3800000000000001
277,4,-2,-5,-4,-3,-2,-1,-1,1.385
278,-6,-1,1,0,0,0,-1,-1,1.3900000000000001
279,-4,2,1,1,0,1,-1,-2,1.395
280,3,-3,-4,-2,-3,-1,-2,1,1.4000000000000001
281,-7,-2,0,-1,0,0,-1,-2,1.405
282,-5,-2,-3,-2,-1,-2,-1,-3,1.41
283,2,-1,-2,-3,-2,-3,-1,-1,1.415
284,-3,0,-1,0,0,1,0,-1,1.42
285,9,5,4,1,-1,0,0,3,1.425
286,-2,-1,-2,-1,0,0,-2,-5,1.43
287,-3,1,1,1,-2,1,-1,-2,1.435
288,-5,-1,1,-2,-1,-1,-1,-2,1.44
289,-2,-3,-8,-3,-2,-2,-1,1,1.445
290,6,-3,-2,-1,-1,-2,-1,2,1.45
291,1,-1,2,0,0,0,1,1,1.455
292,-4,1,3,0,-1,0,-4,-3,1.46
293,6,0,-1,-3,0,-1,0,0,1.465
294,-2,-2,1,2,-2,-2,-2,-1,1.47
295,1,-1,-3,-1,-2,-2,0,0,1.475
296,-3,0,-2,-1,-2,-1,0,-1,1.48
297,-2,-2,2,1,0,0,-1,-2,1.485
298,-1,-4,-3,-3,-1,-1,-2,-2,1.49
299,7,-1,0,1,-1,0,-2,2,1.495
300,-5,0,-1,-1,-1,0,-1,-2,1.5
301,3,-1,-2,-1,-1,0,-1,1,1.5050000000000001
302,-2,-4,-1,0,0,0,0,-2,1.51
303,-11,-2,0,-1,0,0,-1,-5,1.5150000000000001
304,-1,-3,-3,-1,-1,-1,-1,-1,1.52
305,-2,-2,1,-2,-2,-2,-1,-3,1.5250000000000001
306,1,0,1,2,-1,0,0,1,1.53
307,0,-2,-4,-2,0,0,-1,-1,1.5350000000000001
308,0,0,1,1,-1,1,0,0,1.54
309,-8,-4,-2,0,-1,-1,0,-3,1.545
310,-1,0,0,-1,0,1,1,1,1.55
311,1,-1,0,-2,-2,-3,-3,-2,1.555
312,3,1,0,-1,0,0,-1,1,1.56
313,2,3,0,1,0,1,-1,0,1.565
314,-2,-1,-1,0,0,0,0,-1,1.57
315,-1,-1,-4,-1,-1,-1,-2,-1,1.575
316,4,1,0,-1,-1,-1,0,0,1.58
317,-15,-5,-1,0,-1,-2,-2,-4,1.585
318,2,-2,-4,-2,-2,-1,-1,0,1.59
319,2,4,2,-1,-2,1,-1,1,1.595
320,-8,-5,-6,-4,-1,-3,-1,-4,1.6
321,-2,0,-6,-4,-1,-1,-1,-1,1.605
322,-1,1,-2,1,-1,0,0,0,1.61
323,-1,-1,1,1,0,0,-1,-1,1.615
324,3,-1,-1,-1,-2,-1,-1,1,1.62
325,2,2,0,0,0,1,1,1,1.625
326,-3,-3,-1,-2,0,1,-3,-4,1.6300000000000001
327,4,0,1,0,0,-1,0,3,1.635
328,-2,-3,-3,-3,-1,-1,-2,-4,1.6400000000000001
329,3,1,0,1,-1,0,0,-1,1.645
330,2,3,1,2,-1,0,-1,0,1.6500000000000001
331,-13,-1,-3,0,-2,-2,-1,-2,1.655
332,-1,-2,1,0,0,-1,-1,1,1.6600000000000001
333,-1,2,-1,0,-1,1,-1,0,1.665
334,-2,-2,-1,-1,0,-3,-2,0,1.67
335,0,0,2,-1,-1,1,1,-2,1.675
336,-10,0,-2,1,0,0,1,-2,1.68
337,12,0,0,-1,-1,-2,0,3,1.685
338,-6,-1,-1,1,-2,-2,-1,-2,1.69
339,6,2,3,1,0,0,0,2,1.695
340,2,-1,-1,0,0,0,1,0,1.7
341,5,3,-1,-1,-1,-2,-2,-2,1.705
342,-5,0,1,0,-1,1,-1,-1,1.71
343,0,0,-2,0,0,-1,0,-1,1.715
344,-2,-1,-1,-1,-2,0,-1,-3,1.72
345,-3,0,-2,-2,-1,0,1,-1,1.725
346,2,3,1,-2,-1,-2,-2,-1,1.73
347,-2,-3,-1,-2,0,-3,1,-1,1.735
348,-1,-1,0,-1,-1,-1,0,0,1.74
349,0,1,2,1,1,0,0,0,1.745
350,-2,-4,-6,-5,-1,-1,0,-1,1.75
351,4,-3,-4,-4,-2,-3,-2,0,1.7550000000000001
352,-2,1,1,0,-1,-1,-1,-1,1.76
353,3,-2,1,-1,-2,-1,-1,2,1.7650000000000001
354,-12,1,1,1,0,2,-1,-4,1.77
355,-2,-1,1,0,0,1,1,-1,1.7750000000000001
356,1,-4,-2,-2,-1,-2,0,0,1.78
357,-3,-4,-6,-3,-3,-1,-1,-1,1.7850000000000001
358,5,-1,2,2,-1,-1,-2,1,1.79
359,-1,-2,-4,-1,-2,-2,-1,-1,1.795
360,0,1,1,-1,0,0,-2,-1,1.8
361,0,0,-1,-2,1,-1,-1,-1,1.805
362,8,-1,-1,-1,-1,-2,-2,3,1.81
363,-12,-3,-1,-2,0,0,-1,-4,1.815
364,1,1,0,2,-1,0,0,1,1.82
365,-1,-2,-1,0,0,-1,-2,-1,1.825
366,0,0,1,1,-3,-1,0,0,1.83
367,1,1,-1,1,0,-1,-2,-1,1.835
