slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,0,0,-2,0,0,-1,0,0,0.0
1,0,0,-1,0,-1,0,0,-1,0.005
2,-2,-1,1,0,-1,1,-1,-1,0.01
3,-2,-1,2,0,0,-1,-2,0,0.015
4,-3,-4,-5,-4,-2,-3,-2,-2,0.02
5,0,-2,-2,-2,-3,-2,-2,0,0.025
6,-1,0,-3,0,0,-1,-1,-1,0.03
7,1,-3,-1,1,-1,0,-1,-1,0.035
8,1,-2,-2,-1,-1,0,-1,0,0.04
9,0,1,0,-1,0,-1,-1,-1,0.045
10,-1,-1,-1,-1,-2,-1,-1,-1,0.05
11,-1,-1,0,-2,-1,-1,-2,1,0.055
12,0,-2,-2,-1,-2,-1,-3,-1,0.06
13,-1,-1,0,0,2,0,0,0,0.065
14,0,-1,-1,-1,-2,-2,-1,-1,0.07
15,-2,1,0,-1,0,-2,-1,-1,0.075
16,-2,0,0,-2,-2,0,-2,0,0.08
17,-1,-2,-2,0,1,-1,0,-2,0.085
18,-2,0,-1,2,2,0,0,0,0.09
19,-1,-3,-3,-3,-1,-1,0,-1,0.095
20,-1,-1,-2,-1,1,-1,-2,1,0.1
21,-1,0,2,0,-2,0,-1,-1,0.105
22,-1,-3,-1,-1,-2,-2,-1,0,0.11
23,0,0,-3,1,0,-2,-1,-2,0.115
24,1,1,-2,-1,0,0,-1,0,0.12
25,0,1,3,1,2,1,0,0,0.125
26,-1,-1,-1,-1,-1,-1,0,-1,0.13
27,-3,-1,1,-3,-2,-1,-1,-1,0.135
28,-2,0,0,-1,0,0,1,-1,0.14
29,-2,0,0,0,-1,-2,-2,0,0.145
30,0,0,-1,-2,-2,1,-2,-1,0.15
31,-1,0,0,-1,-2,-1,0,1,0.155
32,1,1,0,1,1,-2,0,0,0.16
33,-2,-3,-6,-3,-2,-1,0,-1,0.165
34,-2,-2,-5,-3,1,-2,0,0,0.17
35,-1,-1,0,-3,-2,-2,-2,-1,0.17500000000000002
36,0,0,-2,-1,-2,0,0,-2,0.18
37,-2,0,-1,-1,0,-2,-1,0,0.185
38,-3,-1,-1,-1,-2,0,-1,-1,0.19
39,-1,-2,-3,0,-1,0,0,-1,0.195
40,-1,-2,-1,-2,-1,-1,-1,-1,0.2
41,2,1,3,-2,-1,0,0,-2,0.20500000000000002
42,0,1,-1,0,0,1,-1,-1,0.21
43,-1,0,-1,0,1,0,-2,-1,0.215
44,-1,-1,1,2,-1,-1,-1,0,0.22
45,0,0,0,1,1,0,1,-1,0.225
46,0,-1,1,-2,-2,-2,-2,-1,0.23
47,-3,0,1,-1,1,-2,-1,-3,0.23500000000000001
48,0,1,1,-2,0,-1,0,-1,0.24
49,1,-3,-5,-2,-3,-1,0,0,0.245
50,1,-1,-2,-1,1,-1,1,0,0.25
51,1,-1,-2,-1,-1,0,3,1,0.255
52,-1,-1,0,0,-1,0,1,-1,0.26
53,0,-1,-1,0,0,-3,-1,0,0.265
54,1,0,2,-1,0,0,1,-2,0.27
55,-1,1,1,-1,-1,-1,0,-1,0.275
56,-1,-4,-5,-2,-1,-1,1,-1,0.28
57,0,-1,-3,-2,-1,-1,-1,0,0.28500000000000003
58,0,-1,-2,1,-1,-1,-1,-1,0.29
