slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,-1,3,3,3,1,-3,0,-4,0.0
1,-18,-11,-7,-8,-5,-2,-3,1,0.005
2,3,2,1,11,0,0,-1,-1,0.01
3,1,1,1,-14,-2,-1,-1,-1,0.015
4,-17,-7,0,5,-1,-1,-6,-4,0.02
5,14,3,1,-1,2,2,5,1,0.025
6,2,1,-2,-15,-4,-3,6,5,0.03
7,2,-4,-3,3,-3,-2,-1,-2,0.035
8,2,-1,-4,2,1,2,0,5,0.04
9,-1,-1,1,6,-1,-1,-4,-4,0.045
10,-5,-4,1,-9,-4,-5,-6,-8,0.05
11,-4,0,-8,-7,-2,-2,2,2,0.055
12,1,0,-2,-9,-2,0,-1,-3,0.06
13,-5,-1,-4,6,-1,-1,0,0,0.065
14,2,0,1,-1,0,2,0,2,0.07
15,9,0,-4,-2,-4,-3,-3,-3,0.075
16,-12,-4,3,-2,1,1,1,0,0.08
17,1,-2,-4,-11,-4,0,0,1,0.085
18,-1,1,0,-4,-2,0,-2,-5,0.09
19,3,2,2,-1,2,-1,0,7,0.095
20,6,0,-1,11,-1,-1,-1,1,0.1
21,-6,0,9,6,3,-1,3,-2,0.105
22,3,2,-1,-7,2,2,15,10,0.11
23,-2,-5,-7,0,-3,-2,-5,-4,0.115
24,-9,-3,-1,-5,-4,-2,1,0,0.12
25,11,3,0,1,1,1,2,-2,0.125
26,-3,-3,-3,6,-3,-2,-4,-4,0.13
27,-10,-3,-4,-3,-2,-1,2,2,0.135
28,19,6,4,-1,0,-2,-4,-2,0.14
29,-18,-8,-7,12,-7,-5,-2,-6,0.145
30,0,-1,0,-9,-4,-4,-5,-4,0.15
31,5,3,3,3,1,-1,0,2,0.155
32,-4,-2,2,11,3,-1,-2,0,0.16
33,1,-2,-5,-39,-6,-2,-1,2,0.165
34,-6,0,0,8,3,2,-1,-3,0.17
35,6,3,2,-18,-1,-1,-1,0,0.17500000000000002
36,-20,-6,-4,18,1,-1,-1,-6,0.18
37,2,1,-1,3,2,1,2,7,0.185
38,10,0,-5,-10,-5,-4,-7,-3,0.19
39,12,1,3,15,3,2,5,0,0.195
40,2,0,-1,-9,-5,-1,-1,1,0.2
41,-3,-2,-1,-3,-1,-1,-3,-6,0.20500000000000002
42,-9,-5,1,1,2,2,2,1,0.21
43,-6,-3,-2,-6,-4,-4,-10,-2,0.215
44,22,5,-3,8,0,-1,9,5,0.22
45,-23,-7,-3,0,-2,-3,-5,-6,0.225
46,2,0,0,8,2,-1,4,2,0.23
47,4,0,-2,-1,0,-1,-3,-2,0.23500000000000001
48,-12,-7,-4,-4,0,-1,-1,4,0.24
