slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,2,0,2,7,-1,-3,-16,-10,0.0
1,2,1,0,-8,2,5,34,10,0.005
2,-1,-4,-5,-3,-4,-1,0,0,0.01
3,0,3,6,2,0,-1,-3,-3,0.015
4,2,0,3,-3,1,0,-2,3,0.02
5,0,0,0,5,-2,-1,-3,-2,0.025
6,0,1,0,3,0,1,3,-2,0.03
7,0,-1,-1,-3,-2,-2,0,1,0.035
8,-2,0,-1,3,-2,-1,-1,-1,0.04
9,-3,-2,0,0,0,0,-9,-2,0.045
10,0,0,2,-1,2,-1,2,1,0.05
11,-1,-1,0,1,3,3,-6,-3,0.055
12,-2,-1,2,-5,-2,-3,1,2,0.06
13,-1,-2,-3,-1,-2,-4,-10,-5,0.065
14,2,-1,0,0,0,3,6,4,0.07
15,-1,-2,-3,-2,-3,-2,4,1,0.075
16,-1,-1,-6,-1,0,0,-4,-2,0.08
17,-5,-4,-2,-1,-2,0,3,-3,0.085
18,-1,1,6,2,3,-3,-17,-7,0.09
19,-7,-9,-10,-6,0,-2,-5,-6,0.095
20,2,2,-2,-1,1,7,32,15,0.1
21,0,2,0,-1,-1,-5,-9,-1,0.105
22,-3,-2,-5,-10,-1,0,-2,-1,0.11
23,0,-1,2,8,-1,-4,-6,-3,0.115
24,-1,1,0,0,-2,-3,-1,-1,0.12
25,-1,1,1,1,-2,0,4,0,0.125
26,0,0,-2,0,1,0,-3,-2,0.13
27,0,-1,1,3,0,1,0,0,0.135
28,-3,-4,-5,-4,-2,0,-1,-2,0.14
29,1,2,1,-1,-1,-2,-4,-2,0.145
30,-3,-2,-2,-3,-2,-4,-2,-1,0.15
31,1,-1,0,-3,-1,-1,-5,-3,0.155
32,-2,0,0,3,0,-1,-6,-1,0.16
33,0,-1,-1,-2,-2,-1,7,3,0.165
34,-3,-1,-6,-1,-2,-4,-7,-4,0.17
35,-2,-2,-6,-6,-3,-2,0,1,0.17500000000000002
36,1,1,3,3,0,3,7,6,0.18
