slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,-1,5,5,-3,-6,-1,-2,-3,0.0
1,3,2,-1,-13,-10,-5,-2,-2,0.005
2,3,3,3,1,4,1,1,-2,0.01
3,1,0,-3,-3,0,-2,-2,-1,0.015
4,1,2,-1,1,5,-1,-2,-1,0.02
5,-2,1,9,1,-3,-1,-1,0,0.025
6,-2,2,0,0,-2,1,-3,0,0.03
7,0,0,1,-3,-4,-3,-2,-1,0.035
8,-1,-1,-7,-1,0,-1,0,-1,0.04
9,-1,-5,-4,2,4,1,0,0,0.045
10,-1,0,-1,-2,-3,-1,-1,-1,0.05
11,-3,-5,1,1,0,0,1,-2,0.055
12,-1,-5,0,-1,-4,-2,0,1,0.06
13,-1,-4,-2,0,4,0,0,0,0.065
14,0,-7,-2,0,-1,-1,-2,-2,0.07
15,0,3,-2,-2,-8,-1,0,0,0.075
16,0,5,1,-3,-3,0,1,0,0.08
17,-1,2,-1,0,0,0,-1,0,0.085
18,-1,-1,-3,0,-2,0,-2,-1,0.09
19,-1,-1,-1,-1,-1,-1,-3,0,0.095
20,0,-6,1,0,0,0,-1,0,0.1
21,0,-2,-2,0,-3,-3,1,-2,0.105
22,-1,-3,-1,-1,-2,-3,-1,0,0.11
23,0,-2,1,2,7,3,0,-1,0.115
24,1,-3,-2,0,0,0,-2,0,0.12
25,1,1,-1,-1,0,-2,-4,-2,0.125
26,-2,0,-1,-2,-2,-2,1,-2,0.13
27,-1,-2,-1,-1,-1,-2,-6,0,0.135
28,-1,-2,-1,-1,-4,-4,0,0,0.14
29,1,1,1,3,7,9,1,0,0.145
30,-2,0,0,0,0,0,3,0,0.15
31,0,0,0,-2,-1,1,-4,0,0.155
32,-1,0,-1,-2,-1,-4,-3,-1,0.16
33,-3,-1,-2,-2,-4,-5,-1,-1,0.165
34,-1,1,-1,1,0,1,-2,-2,0.17
35,-1,-1,0,-1,1,-1,1,-1,0.17500000000000002
36,-2,-3,-1,0,1,1,0,0,0.18
37,0,-2,-1,0,-3,0,-3,-2,0.185
38,-2,1,0,-2,0,0,-5,0,0.19
39,0,2,0,-2,-3,-4,-1,-1,0.195
40,1,0,0,-1,-2,1,1,-2,0.2
41,-1,-1,-3,-1,-4,-3,0,-1,0.20500000000000002
42,1,1,0,0,2,1,1,-1,0.21
43,1,1,0,0,0,0,-2,0,0.215
44,-1,-1,0,-3,0,1,-1,1,0.22
45,-1,0,-1,-1,-2,-4,-1,-1,0.225
46,1,0,-1,-3,-3,-4,-3,0,0.23
47,0,0,0,0,-2,-2,-6,-1,0.23500000000000001
48,0,-1,-2,2,0,1,8,0,0.24
49,0,0,-2,-2,0,-2,-4,0,0.245
50,0,0,-2,1,-1,-1,7,2,0.25
51,-1,0,-1,-2,-1,1,3,-2,0.255
52,-1,-2,0,0,-1,-1,-4,0,0.26
53,-1,-2,-1,-2,-3,-1,-2,-2,0.265
54,-3,-2,-2,0,-1,-2,-4,-1,0.27
55,-2,-1,0,-2,-3,-6,-15,-7,0.275
56,0,1,0,-2,-1,4,15,4,0.28
57,2,0,0,3,2,6,18,4,0.28500000000000003
58,0,0,-1,-1,-2,-1,-1,-2,0.29
59,0,-3,0,-1,-1,0,3,1,0.295
60,-3,9,-1,-1,1,-4,-13,-5,0.3
61,-5,-17,-3,-4,-2,-2,-7,-3,0.305
62,1,1,-1,-1,-2,-1,1,-2,0.31
63,-1,-1,-2,-1,-3,-3,2,-2,0.315
64,-1,2,0,0,-1,-1,-5,-2,0.32
65,0,2,0,-1,3,3,0,1,0.325
66,-2,-3,3,-1,-5,-4,-1,-1,0.33
67,0,-1,0,-2,6,7,4,0,0.335
68,1,-4,-4,0,1,0,-2,-1,0.34
69,2,4,1,0,-2,-2,-2,-2,0.34500000000000003
70,-1,-6,0,-1,0,-2,-2,-4,0.35000000000000003
71,-2,-2,-1,-2,-2,0,3,1,0.355
72,-4,-4,-3,-3,-3,0,0,-2,0.36
73,0,1,-1,0,-3,-4,-14,-1,0.365
74,1,19,2,0,0,3,8,0,0.37
75,-2,-2,-4,-1,1,1,2,0,0.375
76,-2,-17,-1,2,0,-1,-3,-1,0.38
77,-2,0,-2,-1,-4,-2,-3,-1,0.385
78,-2,1,-1,-1,-2,-2,-4,0,0.39
79,1,4,2,0,-2,0,2,0,0.395
