slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,0,-1,-3,-1,0,-2,-3,-1,0.0
1,-2,-1,-1,-2,-1,0,-1,-2,0.005
2,-2,-4,-6,-3,-1,-2,-1,-3,0.01
3,0,0,-1,-4,-1,-2,1,0,0.015
4,-5,0,0,-1,2,0,0,-1,0.02
5,7,1,0,0,0,0,-1,2,0.025
6,-1,-1,-3,-1,-1,-1,-3,-2,0.03
7,2,-1,-1,0,-1,0,0,2,0.035
8,-2,-5,-2,1,-1,-2,-1,-2,0.04
9,-3,-3,-2,2,1,0,1,-1,0.045
10,1,6,2,-1,-1,2,0,1,0.05
11,-3,-4,-5,-3,-3,-2,-2,-3,0.055
12,2,4,1,1,1,-2,1,0,0.06
13,-3,1,-2,-1,-1,0,0,-1,0.065
14,-3,0,1,0,0,-1,2,-1,0.07
15,5,1,3,4,2,0,-1,1,0.075
16,0,0,-1,1,0,1,0,1,0.08
17,0,-1,0,-1,-1,-2,-2,-1,0.085
18,-3,2,1,0,0,-1,1,-1,0.09
19,-3,2,-3,-3,-2,0,-1,-3,0.095
20,0,4,2,-2,-1,-1,1,-2,0.1
21,1,0,2,0,-1,-1,-2,-1,0.105
22,0,-3,-2,-1,0,-1,-2,1,0.11
23,-3,-7,-5,-5,-2,0,-2,1,0.115
24,1,-2,-2,-1,0,1,-2,-1,0.12
25,-2,-2,-3,-4,-3,-2,-2,-1,0.125
26,-1,-2,-2,-2,-1,-1,-1,-1,0.13
27,-2,0,-2,-2,-2,-1,0,0,0.135
28,-2,-4,-2,-1,0,0,0,-1,0.14
29,-1,-5,-3,2,-1,0,-1,0,0.145
30,-1,-3,-2,1,1,2,0,0,0.15
31,1,0,0,0,-1,-1,-1,-1,0.155
32,2,-2,0,0,-1,-2,-1,-2,0.16
33,-2,-2,1,-2,-2,0,0,-1,0.165
34,0,-3,-1,2,-1,-3,-2,-4,0.17
35,1,1,1,-1,0,0,1,0,0.17500000000000002
36,0,4,2,-1,-1,-1,-2,0,0.18
37,-3,-5,-1,0,0,1,-1,-1,0.185
