slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,1,1,-1,0,-3,0,0,0,0.0
1,-1,-4,-1,1,-1,-1,-2,-1,0.005
2,0,2,-1,-1,1,0,0,0,0.01
3,-2,-4,-3,-3,-2,-2,-1,-1,0.015
4,-2,-2,-1,-3,-1,0,-1,0,0.02
5,-1,-1,1,-3,-3,1,-1,-1,0.025
6,-2,-6,-2,0,-3,-2,-3,-1,0.03
7,-1,-3,0,0,-2,0,-2,-2,0.035
8,-1,1,1,0,-2,0,0,-1,0.04
9,0,0,0,1,1,-2,-2,0,0.045
10,2,2,0,-2,-2,0,0,-1,0.05
11,-2,-2,0,2,-1,0,-1,-2,0.055
12,2,-2,-3,-3,-1,-1,-2,-1,0.06
13,-2,-2,-3,0,-1,0,1,0,0.065
14,0,1,0,-1,-1,0,-1,-1,0.07
15,2,7,0,-3,-1,-1,0,1,0.075
16,-4,-4,-3,2,1,1,-1,-3,0.08
17,-1,4,-4,-1,-2,0,-1,0,0.085
18,-2,-3,-4,-2,-3,-2,0,-2,0.09
19,-2,-2,-1,-2,-2,-1,-1,0,0.095
20,2,3,1,-1,-2,0,-1,0,0.1
21,-1,0,-2,-1,3,-2,0,0,0.105
22,-1,-2,-2,0,0,-1,-1,-1,0.11
23,0,0,2,-1,-1,0,0,-2,0.115
24,-2,-3,-3,0,0,-1,-1,-2,0.12
25,1,1,0,2,-1,-1,0,-2,0.125
26,0,1,0,1,1,-1,-1,0,0.13
27,0,2,-2,1,-2,-1,0,0,0.135
28,-1,-3,-2,-2,-1,-2,-2,-1,0.14
29,-3,-2,-1,-2,-1,-3,-2,-2,0.145
30,-2,-2,0,-2,-2,0,0,-1,0.15
31,-1,-1,-1,1,-1,-1,0,0,0.155
32,0,4,-1,-7,0,1,0,0,0.16
33,0,-2,0,3,1,0,0,-1,0.165
34,-2,-2,-1,-2,-2,-1,-1,-1,0.17
35,-2,-3,-1,1,-1,-2,-1,-1,0.17500000000000002
36,-3,-2,-1,0,-2,-2,-3,-1,0.18
37,-1,0,0,-2,-2,-1,-2,-1,0.185
38,1,2,-1,-4,-1,-1,-1,-1,0.19
39,-1,3,0,2,1,2,0,-1,0.195
40,-1,-6,-2,0,-2,-2,-1,-2,0.2
41,-1,-1,-1,-1,0,0,1,0,0.20500000000000002
42,-1,-1,0,1,0,-1,-2,-1,0.21
43,-2,-3,-5,-5,-1,-2,0,-3,0.215
44,2,3,0,1,-2,-2,-1,-1,0.22
45,-1,2,0,0,0,0,-1,1,0.225
46,-2,-1,-2,-3,-2,0,-1,-1,0.23
47,2,0,-2,-1,-2,-1,-2,0,0.23500000000000001
48,1,2,0,-1,-1,-1,0,-1,0.24
49,0,-2,-1,0,1,0,1,-1,0.245
50,0,0,1,-1,0,0,0,0,0.25
51,-2,0,0,-1,-1,0,1,0,0.255
52,-2,-1,0,2,4,-1,2,1,0.26
53,1,2,-2,-3,-2,-2,-1,0,0.265
54,-2,-2,-2,4,0,-1,-1,0,0.27
55,-1,-1,1,-4,-2,-3,-1,0,0.275
