slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,-1,-4,1,-1,0,-2,-1,0,0.0
1,0,0,0,1,-1,-1,-1,-1,0.005
2,-1,-2,-3,-1,0,0,0,0,0.01
3,1,-1,6,5,2,2,1,1,0.015
4,-1,0,-3,-5,-4,-2,-4,-1,0.02
5,0,0,-1,-2,-1,-1,-1,-1,0.025
6,0,-1,2,-1,0,0,-2,0,0.03
7,0,4,0,1,0,-1,0,0,0.035
8,-1,0,1,3,1,0,-1,-1,0.04
9,-2,-1,1,0,0,-2,-1,-1,0.045
10,-1,1,-2,-1,-1,-1,0,-1,0.05
11,-1,-4,0,-3,-1,-3,-2,-1,0.055
12,-1,-2,0,1,0,0,0,0,0.06
13,-1,-5,-5,-4,-1,-1,-1,-1,0.065
14,-3,1,-1,-3,-2,-1,-1,-2,0.07
15,-2,-1,-4,-2,-2,-3,-2,-1,0.075
16,0,-1,1,1,-1,0,0,-4,0.08
17,1,4,3,-1,-2,0,-1,-2,0.085
18,-1,-1,-3,0,-1,-2,-1,1,0.09
19,-1,-5,0,-2,-2,0,0,-1,0.095
20,-2,-4,-1,0,-1,-2,1,0,0.1
21,-1,0,-1,0,1,0,0,0,0.105
22,2,1,2,1,1,0,0,-1,0.11
23,-2,0,-2,-1,0,0,-3,-1,0.115
24,0,0,1,0,0,0,0,-1,0.12
25,-2,-1,-2,-1,-1,0,-2,0,0.125
26,-1,-1,2,0,1,-1,1,0,0.13
27,0,14,-1,-2,-1,0,0,0,0.135
28,-1,-11,-4,-1,0,-1,0,2,0.14
29,-3,0,-2,0,-2,-2,-1,0,0.145
30,0,1,-2,1,0,0,0,1,0.15
31,-1,0,-1,-2,-1,-1,0,-1,0.155
32,-2,0,-1,-3,-1,0,1,-1,0.16
33,0,-2,-3,-1,-1,-1,1,0,0.165
34,-2,-4,-1,-2,-1,-1,-3,-1,0.17
35,-1,-8,-4,-3,-1,-1,0,-1,0.17500000000000002
36,2,2,-2,-2,-3,-1,-2,-2,0.18
37,-1,-2,1,0,0,-1,0,-2,0.185
38,-1,0,2,-2,0,0,-2,-1,0.19
39,1,-4,3,2,0,0,-1,1,0.195
40,-2,0,1,0,0,-1,-2,-2,0.2
41,0,0,-2,-2,0,0,-1,0,0.20500000000000002
42,1,0,1,-1,-1,-2,-1,-1,0.21
43,-1,-3,3,-1,-1,-1,-1,-1,0.215
44,-2,-2,-6,-3,-2,-1,-2,0,0.22
45,-3,-18,5,0,0,-1,-1,0,0.225
46,-2,0,-1,-1,-1,-1,0,0,0.23
47,-2,-9,-2,-1,-2,-3,-2,-2,0.23500000000000001
48,-1,-4,-2,-1,-1,-1,1,-1,0.24
49,0,7,1,1,-2,-1,0,-2,0.245
50,-2,-1,-3,-2,-1,-3,0,0,0.25
51,-2,-1,-2,-1,0,-2,-2,1,0.255
52,1,6,2,1,0,0,-2,-2,0.26
53,0,-2,-4,-4,-1,-1,-2,-2,0.265
54,-1,-3,-3,0,-2,-1,-2,0,0.27
55,-1,3,-2,0,0,-1,0,-2,0.275
56,0,1,0,0,-1,0,-1,0,0.28
57,1,2,1,-1,0,1,-2,0,0.28500000000000003
58,-1,13,-2,-3,-2,0,-1,0,0.29
59,-1,0,-1,-1,0,-1,1,-1,0.295
60,-2,1,2,-1,-2,-2,-1,0,0.3
61,-1,1,-1,0,-2,-2,1,-2,0.305
62,1,3,0,-2,-1,0,-1,-1,0.31
63,1,10,-2,-1,0,0,-2,-1,0.315
64,0,-1,0,1,0,0,-1,0,0.32
65,0,7,-5,-1,0,-2,-1,0,0.325
66,-2,-6,-2,0,-1,-1,1,0,0.33
67,-3,-5,-2,-3,-3,-1,0,-1,0.335
68,-1,-4,1,-3,-2,-2,1,-1,0.34
69,0,-1,-1,1,-2,0,-1,1,0.34500000000000003
70,-2,1,-2,0,0,0,0,-1,0.35000000000000003
71,0,-5,1,2,0,1,-3,-1,0.355
72,-1,-1,-1,0,-1,-1,-3,0,0.36
73,-1,-3,0,-3,-1,-1,-1,-1,0.365
74,1,-3,1,1,0,-2,0,-1,0.37
75,0,0,-4,0,-1,0,-2,0,0.375
76,0,-1,2,-1,0,-1,2,-1,0.38
77,0,22,-3,-1,0,-1,-2,-2,0.385
78,-2,-7,-1,0,-2,0,-3,-2,0.39
79,0,-4,0,-2,-2,-1,0,-1,0.395
80,-1,1,-2,-3,-1,0,-2,-1,0.4
81,-1,-2,0,-1,0,0,0,0,0.405
82,-1,-1,1,-2,-1,-1,-1,-2,0.41000000000000003
83,1,-2,2,-1,0,-2,-1,0,0.41500000000000004
84,-2,1,0,-1,0,-1,0,1,0.42
85,-1,-6,-1,-2,-1,-2,-1,0,0.425
86,-2,-3,0,0,1,-1,-1,0,0.43
87,0,-3,-3,-1,-3,-1,-1,0,0.435
88,0,-1,-2,0,0,0,0,0,0.44
89,1,-1,-2,-1,-2,-1,-2,-2,0.445
90,1,-1,1,0,0,-2,0,0,0.45
91,0,2,-2,0,0,1,0,1,0.455
92,-1,0,-4,0,-1,0,-1,0,0.46
93,-3,-6,-1,0,-2,-1,-1,-2,0.465
94,-1,1,0,-2,-1,-2,0,-2,0.47000000000000003
95,-1,1,0,2,1,-1,1,-1,0.47500000000000003
96,0,-1,5,0,0,-1,0,-1,0.48
97,0,-1,-6,-2,-1,0,1,0,0.485
98,0,3,-3,-2,-2,0,-2,0,0.49
99,0,-15,3,-1,2,0,0,0,0.495
100,-3,-6,-2,0,-2,-1,-1,-2,0.5
101,0,-3,0,0,0,0,-1,-1,0.505
102,1,2,-2,0,0,-1,1,0,0.51
103,0,8,1,-1,-2,-1,0,-1,0.515
104,0,0,-1,0,-2,-2,-4,-4,0.52
105,-5,-11,2,-1,-2,-2,-2,-2,0.525
106,0,-5,0,2,0,1,1,-1,0.53
107,-1,0,-2,0,0,0,1,2,0.535
108,2,-1,-1,0,0,1,1,2,0.54
109,0,1,2,-2,0,-1,0,0,0.545
110,-1,-2,-1,-1,-1,0,-1,-3,0.55
111,0,1,0,-2,-1,-2,-2,-1,0.555
112,-1,3,-4,-1,-1,0,0,-2,0.56
113,-1,-5,0,-1,-1,1,0,-1,0.5650000000000001
114,0,-3,0,1,0,-1,1,0,0.5700000000000001
115,-1,-4,0,-2,-2,0,1,1,0.5750000000000001
116,0,3,-5,-2,-1,-2,-3,-3,0.58
117,-2,-19,3,2,0,-1,-1,1,0.585
118,-1,-4,-1,-2,-1,-1,-2,-3,0.59
119,-1,2,-4,-2,-2,-1,-2,-2,0.595
120,-1,8,0,-1,-2,1,0,1,0.6
121,3,10,-1,0,1,-1,1,1,0.605
122,-3,-1,-3,-2,-2,-3,-3,-2,0.61
123,-3,-7,0,-1,0,0,0,-1,0.615
124,0,-4,-2,-2,-1,-1,1,-1,0.62
125,1,9,1,2,-1,2,1,1,0.625
126,0,29,-4,-5,-4,-3,-2,-2,0.63
127,-2,0,-3,-1,-2,-1,-2,-2,0.635
128,0,-1,0,-3,-2,-1,-1,-2,0.64
129,-2,-4,-1,-2,-1,0,-1,1,0.645
130,-1,0,-2,-1,-1,-1,-2,-1,0.65
131,-1,2,-1,-2,-3,-3,-2,0,0.655
132,-1,0,3,0,1,0,-1,2,0.66
133,0,9,-3,1,-1,-1,0,-1,0.665
134,-2,-9,2,-1,-1,0,-1,0,0.67
135,0,-3,0,0,-1,0,0,-2,0.675
136,0,-3,1,1,0,0,0,-1,0.68
137,-3,-2,-3,-4,-1,-4,0,-2,0.685
138,1,-5,-1,0,0,1,-1,0,0.6900000000000001
139,-2,-1,-1,0,1,0,0,-1,0.6950000000000001
140,1,4,0,0,0,-3,-1,0,0.7000000000000001
141,1,5,-2,-1,-1,0,0,0,0.705
142,-3,-22,2,0,-1,-1,0,0,0.71
143,0,1,-3,-2,-2,-1,-1,-1,0.715
144,-1,-9,1,-1,-2,0,0,-1,0.72
145,1,5,-1,-1,-2,-1,-1,-1,0.725
146,0,0,-4,-1,0,0,0,-1,0.73
147,0,2,1,0,0,0,0,0,0.735
148,-2,-5,3,1,1,-2,-1,-1,0.74
149,-1,-7,1,-2,-1,-2,-3,-1,0.745
