slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,-1,1,1,1,0,1,0,-1,0.0
1,0,-2,-3,-1,0,-1,-2,-1,0.005
2,-1,-3,-2,-3,-3,1,0,-2,0.01
3,0,1,0,0,-1,-1,0,-1,0.015
4,-1,-1,-4,-1,0,-1,0,0,0.02
5,-2,-1,-2,1,1,0,0,-1,0.025
6,1,1,1,0,0,-2,-1,0,0.03
7,0,1,-1,-2,-1,-1,0,-1,0.035
8,-1,-2,-1,-2,-3,-4,-2,-1,0.04
9,0,-1,-1,0,-1,-1,1,0,0.045
10,1,2,1,1,-1,2,-1,0,0.05
11,-2,-1,-5,-8,-4,0,-2,-2,0.055
12,0,-2,0,3,2,0,-1,-1,0.06
13,-3,-2,0,2,0,-1,0,-2,0.065
14,3,6,2,1,-2,-1,-1,0,0.07
15,-1,0,-3,0,1,-1,-1,-1,0.075
16,-1,0,-1,-3,-1,0,-1,-1,0.08
17,-1,-2,-1,-3,-1,-1,-1,0,0.085
18,-2,-2,-2,-1,0,-1,0,-2,0.09
19,-1,-2,3,3,1,0,-2,-1,0.095
20,0,-3,0,1,0,0,-1,-1,0.1
21,-2,-1,-1,-2,-2,-1,-2,-1,0.105
22,0,1,-2,-2,-2,-1,-2,-2,0.11
23,-1,-2,-3,1,-3,-1,-2,-2,0.115
24,0,5,1,2,0,2,1,0,0.12
25,-2,-2,-1,-1,-1,0,-1,-1,0.125
26,-4,-6,-1,-2,-1,0,0,-1,0.13
27,-2,-3,-1,1,0,-1,-2,-1,0.135
28,1,-1,-1,-1,-1,-1,-1,0,0.14
29,-1,0,-1,-2,-1,-1,-2,0,0.145
30,-1,-2,0,-3,-2,1,-1,0,0.15
31,1,1,-2,-1,0,0,1,0,0.155
32,-3,-5,0,-1,1,-2,-3,-2,0.16
33,-1,1,0,-1,-2,-1,-2,-1,0.165
34,-2,-3,-6,-3,-2,-1,-3,-1,0.17
35,-2,0,-3,-2,-2,-1,-1,0,0.17500000000000002
36,-2,-2,0,-1,0,0,0,-1,0.18
37,-1,-4,1,0,0,-1,0,-2,0.185
38,2,1,-1,5,2,-1,0,0,0.19
39,1,0,1,-2,-1,-2,-1,-2,0.195
40,2,1,0,1,-2,1,0,0,0.2
41,-1,-2,-6,-5,-4,0,-1,-2,0.20500000000000002
42,-1,-1,1,0,0,0,1,-1,0.21
43,0,1,2,0,0,0,-2,1,0.215
44,0,0,-1,-4,-2,-2,-1,0,0.22
45,-1,1,1,1,-1,0,-2,0,0.225
46,0,3,2,1,0,-2,0,0,0.23
47,-2,-4,-1,-2,-2,0,0,-1,0.23500000000000001
48,1,1,-1,-1,1,-1,-2,-2,0.24
49,-2,0,1,1,1,-1,1,-2,0.245
50,-3,-5,-2,0,0,-1,1,-3,0.25
51,0,0,2,-1,-1,-1,-1,-1,0.255
52,-3,-2,0,-4,-3,-1,0,0,0.26
53,-1,-4,-2,-3,0,0,-2,-2,0.265
54,3,4,3,6,0,1,0,-1,0.27
55,-4,-4,-5,-8,-2,-1,-1,-2,0.275
56,-1,0,-1,1,-1,-1,0,0,0.28
57,1,-2,1,4,2,2,1,1,0.28500000000000003
58,0,0,0,-5,-2,-1,-1,1,0.29
59,2,-1,-2,3,1,1,-2,-1,0.295
60,1,3,1,-2,-3,-1,-1,0,0.3
61,-1,-2,0,-6,-2,0,1,0,0.305
62,0,-2,-2,5,1,-1,-4,-3,0.31
63,-2,0,1,-2,-2,-1,-1,-1,0.315
64,-1,-2,-3,0,-1,0,0,-1,0.32
65,2,1,1,7,3,-2,0,1,0.325
66,-1,1,-1,-4,-3,-1,0,2,0.33
67,-1,1,-1,0,0,-2,0,-2,0.335
68,-6,-9,-5,-2,-2,-2,-2,-2,0.34
69,-3,-1,-3,-2,-2,1,-1,-2,0.34500000000000003
70,-1,-2,0,-2,0,1,0,0,0.35000000000000003
71,2,3,-1,2,2,0,1,1,0.355
72,2,6,3,4,1,0,0,-1,0.36
73,-2,-4,-4,-1,-2,-3,-2,0,0.365
74,-1,-1,-1,1,-1,-3,-2,0,0.37
75,-1,-1,-4,-4,1,1,1,0,0.375
76,-1,-2,-3,-5,-1,-1,-2,-2,0.38
77,2,4,0,-1,0,-1,0,-1,0.385
78,0,2,0,-1,0,1,0,-1,0.39
79,-4,-4,1,1,-1,0,-2,-1,0.395
80,-1,0,-1,-3,0,-3,-1,-1,0.4
81,-2,-2,-2,-4,-3,-2,-2,-2,0.405
82,1,0,2,-1,0,1,0,1,0.41000000000000003
83,0,-1,-1,2,0,1,-1,-1,0.41500000000000004
84,0,-1,0,-7,-1,0,-2,-2,0.42
85,1,3,0,4,2,-1,0,-2,0.425
86,0,-4,-2,-3,-3,-1,-1,-2,0.43
87,-1,-3,0,1,2,-1,-3,-2,0.435
88,-1,-1,-1,0,1,0,0,0,0.44
89,0,2,-1,-6,-2,-1,-1,1,0.445
90,-2,1,2,0,0,-1,-1,-3,0.45
91,-2,-6,-3,-5,-4,-3,1,-3,0.455
92,0,1,4,4,1,-1,-2,0,0.46
93,-2,-4,-1,2,-1,0,-2,0,0.465
94,-5,-8,-5,-6,-1,-3,-1,-2,0.47000000000000003
95,1,2,3,-1,-1,0,0,0,0.47500000000000003
96,-1,-1,0,-1,-3,0,-1,-2,0.48
97,0,-1,1,0,0,0,-2,-2,0.485
98,-1,-2,-1,-2,-2,-2,-1,0,0.49
99,1,-1,-3,-2,0,-2,1,1,0.495
100,0,0,-3,1,0,-1,0,-2,0.5
101,-1,-2,-3,0,1,0,-1,-1,0.505
102,0,0,1,-1,-3,-1,-1,0,0.51
103,-1,0,-2,0,1,0,0,0,0.515
104,-1,-3,-4,-2,0,-1,-1,-1,0.52
105,1,0,2,-1,-1,-1,-1,0,0.525
106,-1,1,-2,-1,2,-1,0,-1,0.53
107,-1,2,2,0,-1,-3,-1,-1,0.535
108,3,5,6,6,3,2,1,1,0.54
109,-3,-5,-5,-2,-3,0,0,-3,0.545
110,0,1,-6,-4,-3,-1,-1,1,0.55
111,-3,-1,-2,-3,-3,-3,-1,0,0.555
112,0,1,-4,-6,-2,0,-1,-1,0.56
113,-1,3,3,0,-1,0,-2,0,0.5650000000000001
