slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,0,-3,1,-6,-15,-9,-2,-1,0.0
1,0,1,-1,-3,3,3,-1,-1,0.005
2,-4,-6,-2,-1,0,-9,-4,-3,0.01
3,1,0,0,0,-2,-1,0,-1,0.015
4,2,3,-2,2,-2,3,0,0,0.02
5,-5,-6,0,-2,-4,1,2,-1,0.025
6,2,4,0,1,5,2,-1,2,0.03
7,-2,-3,-3,-5,-3,1,-1,-2,0.035
8,-5,-5,-3,-3,2,-2,-2,-1,0.04
9,3,2,1,1,-4,-3,0,-1,0.045
10,0,0,0,-5,-8,-1,0,0,0.05
11,-2,1,-1,2,8,1,-1,1,0.055
12,-1,3,-3,-2,4,0,-1,0,0.06
13,2,4,-1,-4,-16,-5,-5,1,0.065
14,-2,-4,1,0,10,-1,-1,-2,0.07
15,-4,-6,-2,2,-1,-4,-2,-1,0.075
16,1,0,-1,-3,-6,2,2,-3,0.08
17,-4,-3,0,-3,10,8,0,0,0.085
18,0,-1,0,0,-6,-7,-1,-1,0.09
19,-2,-2,0,0,-4,-9,-2,-2,0.095
20,1,0,2,5,10,1,-1,1,0.1
21,0,2,0,5,2,0,-2,0,0.105
22,1,3,2,-2,-6,0,6,1,0.11
23,-2,-9,-8,-5,-2,-1,-5,-2,0.115
24,-1,-1,1,-2,-2,-2,0,-1,0.12
25,-1,-1,-1,0,5,-6,-3,-1,0.125
26,0,3,2,4,5,7,3,0,0.13
27,-4,-2,1,0,0,-1,-1,-2,0.135
28,0,2,-2,-4,-20,-7,-4,-2,0.14
29,-2,-2,0,-4,-2,-4,0,0,0.145
30,-2,-3,-5,-2,4,-6,-3,-2,0.15
31,0,1,1,3,8,7,2,-1,0.155
32,0,0,1,0,10,7,-2,-1,0.16
33,-2,2,1,-3,-11,-2,1,-2,0.165
34,2,3,-2,-2,-10,-10,-2,-1,0.17
35,-1,-1,-1,0,1,0,1,-1,0.17500000000000002
36,0,-5,-5,-2,-3,-8,-7,-3,0.18
37,-3,2,0,0,-2,-3,0,1,0.185
38,2,-1,-1,-1,13,14,-2,-1,0.19
39,2,5,0,-1,-2,5,5,-1,0.195
40,2,1,1,1,5,5,2,0,0.2
41,-5,-4,-3,-5,-11,4,3,-2,0.20500000000000002
42,-7,-4,0,-5,-9,-13,-1,-1,0.21
43,2,3,3,2,2,-6,-3,1,0.215
44,1,1,0,4,8,7,3,1,0.22
45,7,3,-3,-1,4,5,-2,-1,0.225
46,-8,-3,-1,0,-3,-2,-7,-1,0.23
47,5,0,-2,-4,-8,-10,-3,-3,0.23500000000000001
48,-6,-2,-3,-2,6,6,-1,-2,0.24
49,1,-2,-3,-2,-10,-11,-2,-2,0.245
50,-4,0,2,2,2,-1,3,-2,0.25
51,6,2,0,2,-3,1,0,1,0.255
52,2,1,-1,0,4,0,-9,-1,0.26
53,-5,-3,-2,0,10,1,-3,-1,0.265
54,6,0,0,-4,-11,4,25,0,0.27
55,-5,-3,-3,-5,-12,-11,-17,-3,0.275
56,-1,-5,-5,-3,-3,-6,2,0,0.28
57,-1,2,4,5,20,14,1,1,0.28500000000000003
58,3,4,0,6,5,3,-11,-1,0.29
59,-5,-3,0,3,0,-1,12,-1,0.295
60,0,1,3,-1,-8,-5,-1,-1,0.3
61,-1,-2,-4,-5,-9,-11,-4,-1,0.305
62,-5,-6,-1,-6,-4,-3,-12,-2,0.31
63,3,-1,-3,-4,1,0,9,1,0.315
64,-2,1,-1,3,-3,-9,-5,0,0.32
65,0,-2,2,3,2,3,5,-2,0.325
66,-1,-3,2,2,1,2,-4,-1,0.33
67,-6,-4,-2,-1,0,1,-7,-2,0.335
68,-3,-5,-4,-6,-5,-6,3,-1,0.34
69,1,-1,-1,3,-6,-1,-5,0,0.34500000000000003
70,1,4,-1,1,5,4,6,-1,0.35000000000000003
71,-2,-3,-3,-2,-3,-4,-2,0,0.355
72,0,2,3,5,10,4,3,0,0.36
73,1,0,2,1,0,7,4,0,0.365
74,-1,-2,-4,-1,-2,0,-7,-1,0.37
75,-2,0,-2,-4,0,-5,1,-2,0.375
76,-1,-4,1,-1,-5,1,-14,-4,0.38
77,0,-5,-3,-3,-8,-11,12,2,0.385
78,0,2,-3,-3,-5,6,8,2,0.39
79,1,12,3,5,15,3,2,-1,0.395
80,-4,-1,-7,-3,-2,5,1,-1,0.4
81,-1,5,2,0,1,-6,-12,-3,0.405
82,-1,-7,-3,-3,-6,-11,-1,-3,0.41000000000000003
83,-1,-9,-2,-4,-15,-2,0,-2,0.41500000000000004
