slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,-2,-3,-5,-5,-2,-3,-1,-2,0.0
1,-1,-1,-2,2,1,1,-1,-1,0.005
2,-1,-2,-2,-3,0,-1,0,-1,0.01
3,0,1,3,3,1,-1,-1,-2,0.015
4,-1,0,0,-1,-4,-1,-1,-1,0.02
5,-1,0,1,0,-1,-2,-2,-2,0.025
6,1,-1,-1,1,-1,-1,-2,1,0.03
7,-1,-1,-6,-9,-4,-2,0,-1,0.035
8,-1,1,1,1,-1,-1,0,-2,0.04
9,1,0,0,1,0,1,0,-1,0.045
10,-1,0,5,8,1,-2,-1,-1,0.05
11,-1,-3,-5,-2,-1,0,-1,-1,0.055
12,0,-8,-11,-9,-3,-1,-2,0,0.06
13,-1,-1,-4,-3,0,0,0,0,0.065
14,0,-2,0,1,0,-1,-1,-2,0.07
15,0,0,3,2,3,0,0,0,0.075
16,0,0,5,6,0,-1,0,-2,0.08
17,0,1,-4,0,-1,-2,-1,1,0.085
18,-1,-2,-5,-9,-3,-3,-2,-2,0.09
19,-1,-2,-3,0,-1,-1,-1,-1,0.095
20,-1,1,0,0,-1,0,0,-1,0.1
21,-1,1,3,-6,-1,-1,0,0,0.105
22,-2,-3,-2,2,-1,0,0,-1,0.11
23,-1,0,2,0,-2,0,-2,-2,0.115
24,-1,-2,0,4,1,-2,0,0,0.12
25,1,-1,-3,-6,0,0,-2,0,0.125
26,0,-1,-3,0,0,-1,0,0,0.13
27,-2,-2,-3,-2,-3,-2,-1,0,0.135
28,0,-3,-2,-1,0,-1,-1,-1,0.14
29,-1,2,2,4,-1,0,-2,1,0.145
30,-1,0,4,2,2,2,1,2,0.15
31,0,1,-2,0,1,-1,0,-1,0.155
32,-2,-4,-6,-3,-2,-2,-1,-2,0.16
33,-1,3,-1,-2,-1,-1,-1,-2,0.165
34,-2,-2,2,-7,-2,-2,-3,-2,0.17
35,0,-1,4,6,1,-2,0,-1,0.17500000000000002
36,-1,-2,0,0,-1,-1,0,-1,0.18
37,-1,0,0,1,-2,-2,-1,-1,0.185
38,-1,0,0,-3,-2,-1,0,0,0.19
39,0,-2,-3,-6,-1,-1,0,0,0.195
40,0,3,6,5,-2,-1,-2,0,0.2
41,-2,-8,-8,-4,-1,-1,1,0,0.20500000000000002
42,0,0,-1,-2,0,-3,-1,0,0.21
43,0,1,-3,-5,-1,-1,-1,-1,0.215
44,-1,1,3,1,1,0,-1,0,0.22
45,0,1,2,2,-1,0,-2,-1,0.225
46,-1,-2,0,-3,-1,0,2,-1,0.23
47,1,0,0,-1,0,1,0,-1,0.23500000000000001
48,-1,3,3,2,-4,-1,0,-3,0.24
49,1,2,6,6,2,0,2,-2,0.245
50,-1,0,-7,-7,-2,-1,-2,-2,0.25
51,-1,-1,-1,2,0,-2,0,-1,0.255
52,1,-2,-5,-3,0,-1,0,0,0.26
53,-1,-8,-6,-8,-1,0,-2,-2,0.265
54,0,3,7,9,0,-1,-2,-1,0.27
55,-2,-3,-1,2,-1,1,-1,0,0.275
56,-1,-4,-15,-12,-1,1,-2,-1,0.28
57,-1,-1,0,-2,-2,-1,-1,0,0.28500000000000003
58,1,3,7,-2,1,0,0,-1,0.29
59,-2,-3,-6,-4,0,0,-2,0,0.295
60,-2,-1,3,0,-2,0,0,1,0.3
61,-1,2,7,4,0,0,-1,-2,0.305
62,-3,-4,-4,-3,-3,-1,0,0,0.31
63,1,1,2,3,2,0,0,-1,0.315
64,0,-2,-8,-14,-3,-2,-1,-3,0.32
65,0,7,6,3,-2,-2,0,1,0.325
66,-1,-2,-4,0,2,0,-1,-2,0.33
67,-2,1,4,1,-2,-1,-1,-2,0.335
68,2,1,0,-11,-1,1,-1,1,0.34
69,0,1,2,17,-2,-1,-3,-1,0.34500000000000003
70,-1,-4,-10,-6,-4,-1,-1,-1,0.35000000000000003
71,-1,-2,-1,1,-1,-1,-1,-1,0.355
72,-2,-1,0,1,-1,-2,-1,-1,0.36
73,-2,0,0,-1,0,-1,-1,0,0.365
74,-1,-6,-6,8,1,0,-3,0,0.37
75,0,-5,-4,-25,-1,1,0,-1,0.375
76,1,5,6,8,0,-1,-2,0,0.38
77,0,-2,1,-2,0,-1,0,0,0.385
78,1,0,-4,-9,0,-2,0,0,0.39
79,-2,3,8,14,-4,-4,-3,-2,0.395
80,0,2,-6,1,0,-1,-1,-2,0.4
81,-1,1,-6,-2,4,2,1,1,0.405
82,-3,-1,-1,-3,-1,-1,-2,-3,0.41000000000000003
83,0,0,7,12,0,1,2,0,0.41500000000000004
84,0,0,-2,3,1,0,-1,0,0.42
85,-3,-8,-11,-2,-2,-1,-2,-2,0.425
86,0,1,6,-3,-1,-1,-1,0,0.43
87,0,1,2,-1,-1,0,-1,0,0.435
88,1,-1,-1,8,1,1,1,-2,0.44
89,1,-2,1,-1,1,-2,-1,-1,0.445
90,0,-2,-6,-18,-3,-2,1,-1,0.45
91,-1,-2,-6,1,-2,-2,-3,-2,0.455
92,1,1,5,2,1,0,0,2,0.46
93,-2,-5,-9,-7,-6,-3,-1,-1,0.465
94,-1,-2,4,-2,-1,-2,0,1,0.47000000000000003
95,0,-1,-4,-8,0,-1,0,0,0.47500000000000003
96,0,-1,2,3,2,-2,-1,1,0.48
97,-1,-5,-5,-10,-3,-1,0,0,0.485
98,-2,-4,-3,11,-3,-1,-2,-3,0.49
99,-2,0,-4,-10,-2,-2,-2,-2,0.495
100,0,-5,3,-1,-2,0,0,-1,0.5
101,1,0,-3,8,0,1,0,-1,0.505
102,1,3,3,4,-1,-2,0,1,0.51
103,0,0,-2,-1,0,1,-1,0,0.515
104,-1,-5,-7,-3,-1,1,0,-1,0.52
105,0,2,1,-29,-3,-2,-1,-1,0.525
106,-3,-2,-1,27,-3,-3,-1,-4,0.53
107,0,-2,-2,7,0,-2,1,-1,0.535
108,0,4,3,-10,0,0,-1,0,0.54
109,-1,-5,-5,0,2,1,-1,-1,0.545
110,0,2,11,11,2,1,-1,1,0.55
111,0,1,-3,-4,0,0,-1,0,0.555
112,-3,-2,-12,0,-2,-1,-2,0,0.56
113,0,-1,-2,-6,-1,-1,1,-1,0.5650000000000001
114,0,1,3,1,0,-1,-1,-1,0.5700000000000001
115,0,-1,10,8,3,0,0,1,0.5750000000000001
116,-2,-6,-4,10,-3,-1,-1,-2,0.58
117,1,5,4,-9,1,0,-1,-1,0.585
118,-1,0,1,1,0,-1,1,0,0.59
119,-3,-5,-19,-28,-4,-3,-2,-4,0.595
120,-1,1,16,1,1,-2,1,-2,0.6
121,0,0,-1,23,0,1,-2,-1,0.605
122,0,-2,0,21,1,0,0,1,0.61
123,-1,-5,-8,-40,-5,-2,-1,-1,0.615
