slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,-1,2,0,-1,1,0,0,-1,0.0
1,0,-1,0,-1,-1,-1,-1,-1,0.005
2,-1,-1,-1,-1,-1,-1,0,0,0.01
3,0,2,0,-1,-2,0,-1,-1,0.015
4,-3,0,-2,-1,-1,-2,1,-1,0.02
5,-1,-3,-3,0,-1,-2,-1,-1,0.025
6,1,-2,1,0,-1,-2,-1,-1,0.03
7,-2,-3,0,-1,0,0,0,1,0.035
8,0,-3,-1,-3,-1,-1,-2,-1,0.04
9,0,-2,-1,-2,-1,1,0,0,0.045
10,1,-1,0,0,0,0,1,-1,0.05
11,-2,0,-2,-1,-1,-2,-2,-2,0.055
12,0,-3,0,1,0,0,-1,1,0.06
13,-3,3,2,1,0,-1,0,-2,0.065
14,-2,0,-1,-3,0,-1,-1,0,0.07
15,-1,-4,0,-1,1,-1,-1,-1,0.075
16,1,1,-1,-1,-1,-2,-1,-1,0.08
17,-2,-3,-1,0,-2,0,-1,-1,0.085
18,-2,0,-1,1,-2,-1,0,0,0.09
19,0,3,-1,1,-1,-1,2,0,0.095
20,-1,2,3,1,0,0,0,-2,0.1
21,1,-1,-1,-2,0,-2,0,0,0.105
22,1,0,1,0,-1,-1,-1,-2,0.11
23,-2,-1,0,-2,0,-2,-2,-1,0.115
24,-1,-3,-2,-4,-3,-1,1,-2,0.12
25,-1,0,-1,-2,0,-2,-1,-1,0.125
26,-1,0,0,0,-2,-1,-1,-1,0.13
27,1,-1,-1,3,-1,0,1,0,0.135
28,1,0,-3,-3,0,-2,-1,1,0.14
29,-2,-3,-1,-1,-1,-2,-2,-2,0.145
30,-1,0,1,0,0,-1,-2,-2,0.15
31,0,-1,0,0,0,-2,-2,-1,0.155
32,0,-1,-1,-1,-1,-1,0,-1,0.16
33,-1,0,-1,-2,-2,-2,1,-1,0.165
34,-1,3,-2,0,1,-2,0,-1,0.17
35,-1,-1,-2,-3,-1,0,-1,-1,0.17500000000000002
36,-2,-2,1,2,-1,0,-2,-2,0.18
37,-2,-2,-4,-4,-3,-1,-1,-3,0.185
