slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,-2,0,2,-1,1,0,-2,1,0.0
1,0,-1,-3,-2,0,0,-1,-1,0.005
2,-1,1,1,-2,1,-1,-2,-1,0.01
3,-2,-2,-1,-2,-1,0,-1,-1,0.015
4,-1,-2,-2,-1,-1,1,-1,0,0.02
5,-1,1,2,1,-1,-1,0,-1,0.025
6,0,-3,-4,-2,-3,-2,0,0,0.03
7,0,-1,0,-1,-1,-3,-2,-2,0.035
8,0,1,-3,1,-1,-1,0,-1,0.04
9,0,-1,0,0,-2,-1,-1,-1,0.045
10,0,-1,-1,-1,0,0,-1,-1,0.05
11,0,-1,-3,-1,-1,-1,0,-2,0.055
12,0,-2,0,-1,-1,-1,-2,-1,0.06
13,-1,-2,0,-2,-2,-1,-2,0,0.065
14,-2,1,0,1,2,2,0,1,0.07
15,0,-2,-4,-3,-3,-1,-1,0,0.075
16,-2,-3,-2,0,0,-1,-1,-3,0.08
17,0,0,3,3,3,-1,0,0,0.085
18,-3,0,-1,-1,-2,0,-2,-2,0.09
19,-1,1,2,1,0,0,-1,0,0.095
20,1,-2,-8,-3,0,-1,0,1,0.1
21,-1,0,0,-2,-1,0,-1,0,0.105
22,-2,0,0,-2,-1,-2,-1,-2,0.11
23,-1,0,1,1,-1,-1,0,0,0.115
24,-2,1,6,-1,-2,-2,-1,-1,0.12
25,-2,-2,-3,-3,-2,-1,0,0,0.125
26,-1,-1,0,0,0,-1,-2,0,0.13
27,-1,1,0,-3,-2,-2,-2,-1,0.135
28,-1,1,1,-1,0,-2,-1,-1,0.14
29,-1,0,0,-1,-2,-1,-1,-1,0.145
30,0,-1,-2,1,-1,0,-1,-1,0.15
31,-1,-2,0,2,-2,1,-1,-1,0.155
32,-1,-1,0,-1,-1,-1,-2,-2,0.16
33,1,0,-1,0,-1,-1,-2,-1,0.165
34,1,2,1,-2,-1,-2,0,-1,0.17
35,-1,-1,0,0,2,1,0,-1,0.17500000000000002
36,-1,-1,-1,2,-1,0,-1,0,0.18
37,-1,-2,-1,2,1,-1,-1,-2,0.185
38,-2,-1,-1,2,2,1,-2,-3,0.19
39,-1,0,-2,-1,0,-3,-1,-1,0.195
40,-1,-1,-1,-1,-1,-1,0,-1,0.2
41,0,1,2,-1,0,-2,0,0,0.20500000000000002
42,2,0,2,0,1,1,0,0,0.21
43,-1,-2,-4,-2,0,0,-1,-1,0.215
44,-1,-2,-4,-3,-2,0,-2,0,0.22
45,-2,-1,-1,0,-2,-1,-1,0,0.225
46,-3,-1,-1,-1,-2,-1,0,-1,0.23
47,-1,0,0,0,0,0,0,-1,0.23500000000000001
48,-1,-2,-3,-1,-1,-1,1,1,0.24
49,0,-1,-3,-2,-1,-1,-2,-1,0.245
50,-2,-2,-2,-2,-2,-1,0,-2,0.25
51,0,0,-2,-1,-2,-2,-1,-1,0.255
52,0,-1,-1,0,-1,-1,1,-1,0.26
53,-2,0,-1,-2,-1,1,0,0,0.265
54,0,0,-3,0,-1,-3,-2,-1,0.27
55,-2,-1,1,-2,-2,-1,-2,-2,0.275
56,1,0,1,1,2,-1,-1,-1,0.28
57,-1,-2,-3,-2,-1,-2,0,-1,0.28500000000000003
58,-1,1,4,0,-1,0,-1,0,0.29
59,-2,0,-1,1,0,1,1,-1,0.295
60,0,-1,-1,0,0,-1,-1,-1,0.3
