slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,1,1,6,9,-2,-4,-3,3,0.0
1,-2,-6,-19,-6,2,1,1,4,0.005
2,-2,-3,-3,-10,-3,-3,-4,4,0.01
3,-1,-1,-8,-10,0,4,3,4,0.015
4,-2,-2,-2,-2,-1,1,-1,2,0.02
5,1,0,5,0,-4,-2,-3,0,0.025
6,-1,0,3,7,4,0,1,2,0.03
7,-1,-3,-2,-3,0,3,1,0,0.035
8,-3,-1,-3,-8,1,-2,0,0,0.04
9,0,2,-1,14,1,2,-1,1,0.045
10,-3,0,-5,-6,-3,0,-1,1,0.05
11,-1,3,7,9,-1,-3,-3,-3,0.055
12,-1,0,0,-5,3,1,1,-4,0.06
13,-1,-2,-12,-2,-1,-4,-2,-4,0.065
14,2,2,8,1,-4,0,0,-3,0.07
15,-2,-6,-19,-1,-3,0,-1,0,0.075
16,1,4,31,12,1,0,2,1,0.08
17,-1,-2,-5,-5,-2,-1,-1,0,0.085
18,1,2,-4,-2,-7,-5,-3,2,0.09
19,-1,-2,-3,-1,3,-4,1,1,0.095
20,-1,-4,-7,-14,-9,-1,-3,2,0.1
21,-4,-7,-19,-13,1,0,0,1,0.105
22,0,2,15,1,1,1,1,1,0.11
23,0,-1,2,-1,-7,-5,-2,-2,0.115
24,-2,-4,5,2,-2,-2,-1,-1,0.12
25,-2,-4,-14,-5,7,3,0,0,0.125
26,-1,-5,15,7,0,-1,-2,-2,0.13
27,0,-5,-23,-8,-3,-1,0,-3,0.135
28,2,1,9,-3,0,-1,-2,-1,0.14
29,-2,-3,7,10,-4,-4,-3,-3,0.145
30,-2,0,-6,-3,1,0,0,1,0.15
31,-1,3,18,14,1,0,-3,-3,0.155
32,-3,-4,-29,-14,2,1,-2,-2,0.16
33,1,1,-2,-5,-2,-2,0,-1,0.165
34,1,4,0,1,1,0,0,0,0.17
35,0,0,12,5,-1,1,0,1,0.17500000000000002
36,-2,1,-1,11,-7,-3,-2,0,0.18
37,-2,0,0,-10,-3,-1,-1,-2,0.185
38,-5,0,-5,-10,-10,-3,-3,-2,0.19
39,-1,2,2,10,3,-2,-2,-1,0.195
40,-1,2,-7,-22,-4,-2,6,-1,0.2
41,1,2,6,6,-1,1,-2,-1,0.20500000000000002
42,1,-1,-8,-10,-2,-2,0,-1,0.21
43,0,2,-2,-3,1,-1,0,0,0.215
44,0,0,-2,0,3,-2,-3,-1,0.22
45,-2,1,6,5,4,2,1,-2,0.225
46,-1,-1,-5,0,-2,-3,-1,0,0.23
47,0,-2,2,-1,-3,-1,1,0,0.23500000000000001
48,0,0,6,6,-1,-2,0,0,0.24
49,2,-1,-8,-8,-3,0,1,3,0.245
50,-5,-1,5,10,-2,0,-1,-3,0.25
51,1,-4,-11,-2,4,2,0,-2,0.255
52,2,-3,5,-1,-5,0,-1,-2,0.26
53,-4,-4,4,1,-4,-4,-3,-2,0.265
54,1,0,1,2,3,-1,-1,1,0.27
55,-3,-6,-4,-14,-2,-3,-3,0,0.275
56,1,-2,-2,4,4,2,3,0,0.28
57,2,2,1,7,-1,-1,0,-1,0.28500000000000003
58,1,0,-1,-10,0,0,0,-2,0.29
59,-2,-1,0,-7,-6,-4,-3,-2,0.295
60,-2,1,9,15,14,5,1,1,0.3
61,-4,-1,-11,-21,-10,-4,-7,-3,0.305
62,-1,1,3,10,4,-1,1,0,0.31
