slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,0,-2,-2,-1,0,0,-1,0,0.0
1,0,0,2,3,-1,1,0,-1,0.005
2,-1,-1,-1,0,-1,-1,0,-2,0.01
3,-3,-3,0,-2,-3,-2,-1,-3,0.015
4,-2,0,-1,-2,-2,-1,0,1,0.02
5,1,-1,-1,-1,-1,-2,-1,0,0.025
6,0,1,0,-1,-2,0,0,0,0.03
7,0,-1,1,0,0,-1,-2,-1,0.035
8,0,0,-1,-1,1,0,-1,0,0.04
9,-2,-2,0,-1,-2,-4,-1,-1,0.045
10,0,-1,-3,0,0,-1,0,0,0.05
11,0,-1,-3,-2,-1,-2,-3,-1,0.055
12,0,-1,-1,-1,1,-1,0,-3,0.06
13,-2,1,-2,-2,1,0,0,-1,0.065
14,-1,-2,0,0,-1,0,1,-2,0.07
15,0,0,-1,0,0,0,0,-1,0.075
16,0,0,1,0,-2,0,-1,-1,0.08
17,-4,-4,-1,-1,-2,-1,-1,-2,0.085
18,-1,0,-1,-2,-1,-1,0,0,0.09
19,0,0,-1,0,-1,-1,-1,-1,0.095
20,-1,-1,-1,0,-2,0,0,-1,0.1
21,-2,-2,-1,0,0,-2,-2,-2,0.105
22,-3,-4,-3,0,0,-1,0,0,0.11
23,-1,0,0,1,0,1,-2,0,0.115
24,0,0,-2,-1,-1,0,-1,1,0.12
25,-1,-1,0,1,0,-2,0,-1,0.125
26,1,2,0,-1,-1,-2,-2,-2,0.13
27,-2,-1,-2,-2,0,0,0,0,0.135
28,-1,1,2,-1,1,1,1,-1,0.14
29,-1,0,-1,-4,-2,0,0,0,0.145
30,-3,-3,1,-2,-2,-2,0,0,0.15
31,-3,-3,-2,-1,-2,-3,0,-1,0.155
32,-1,-2,0,-2,-2,-2,-1,-2,0.16
33,0,-1,-2,-2,-2,0,-2,-1,0.165
34,-2,-2,-2,0,1,2,1,0,0.17
35,1,-1,1,1,-1,-1,-1,-1,0.17500000000000002
36,-2,-2,-1,-1,-2,0,-2,-1,0.18
37,-1,1,0,-1,-1,-3,0,-2,0.185
38,1,1,0,0,-2,-2,-1,-1,0.19
39,-1,-2,-2,2,2,-1,-1,-2,0.195
40,-1,-1,-1,-2,0,-2,-1,-2,0.2
41,-1,-3,1,1,2,-1,0,-1,0.20500000000000002
42,0,0,-2,-2,-2,1,-1,0,0.21
43,1,4,1,-1,-1,0,-3,0,0.215
44,-1,-1,-5,-2,-2,-3,0,-1,0.22
45,3,2,0,-1,-1,0,2,0,0.225
46,-1,0,1,-1,1,-2,0,-1,0.23
47,-1,-4,-2,-2,-2,-1,1,-1,0.23500000000000001
48,0,2,0,0,-1,-1,-2,-1,0.24
49,-2,-3,-1,0,1,1,2,0,0.245
50,0,-1,-3,-1,-2,1,0,-2,0.25
51,0,0,-1,-1,-3,-1,-1,0,0.255
52,-2,0,1,3,1,-1,-2,-1,0.26
53,-3,-2,-1,-1,-1,-4,-4,-1,0.265
54,-3,-3,-1,-1,0,0,-1,-1,0.27
55,-2,-5,-2,-3,-1,0,-1,-2,0.275
56,0,1,1,1,-2,0,1,0,0.28
57,1,1,2,0,-1,-1,-1,0,0.28500000000000003
58,-1,-4,-2,-2,-2,-3,-1,-2,0.29
59,-2,1,1,1,1,0,0,-2,0.295
60,0,-1,-1,0,0,-1,0,-1,0.3
61,-1,-2,-1,0,-2,1,-3,-1,0.305
62,-3,-2,-1,0,0,-1,-2,-1,0.31
63,0,0,-1,-1,0,-1,-2,1,0.315
64,0,0,-1,-1,0,-1,0,-1,0.32
65,-2,-1,-3,-1,0,0,0,0,0.325
66,2,1,1,0,-1,1,1,0,0.33
67,0,-1,-1,-1,-1,-2,1,0,0.335
68,-2,-2,-3,-1,-2,-1,0,-2,0.34
69,0,0,-1,-1,-2,-1,0,0,0.34500000000000003
70,0,0,0,2,-2,2,-2,0,0.35000000000000003
71,-1,-2,0,0,0,-2,-2,-3,0.355
72,0,0,2,-3,-2,1,-1,0,0.36
73,1,0,1,-3,-1,0,-1,-1,0.365
74,-2,0,0,0,-1,-2,-1,-1,0.37
75,0,2,1,-1,-2,0,-2,-2,0.375
76,0,-2,-3,-1,0,-3,-1,0,0.38
77,0,0,-2,1,-2,-1,-2,-2,0.385
78,0,-1,-1,1,0,-2,0,0,0.39
79,5,3,0,0,-2,-1,1,1,0.395
80,-2,-4,-1,-2,-1,-1,1,-1,0.4
81,0,1,1,0,-2,0,-1,0,0.405
82,1,-2,-3,-2,-2,-2,0,-2,0.41000000000000003
83,-2,-2,1,0,1,0,-1,0,0.41500000000000004
84,-2,-1,0,0,-3,-2,-1,0,0.42
85,-1,-1,-1,-4,-2,-2,-1,1,0.425
86,1,1,2,-1,0,0,-1,-1,0.43
87,-3,-4,-3,2,-2,0,-2,0,0.435
88,-1,-2,-2,1,0,-2,0,0,0.44
89,-1,0,-1,-1,1,-1,-1,-2,0.445
90,0,-1,-2,-3,-2,0,-1,-1,0.45
91,-2,-4,-3,-3,-1,-2,-1,-2,0.455
92,0,-1,-1,1,1,0,-2,-1,0.46
93,1,1,0,-3,-3,-3,-1,-2,0.465
94,2,1,4,-7,2,-1,1,2,0.47000000000000003
95,-2,-5,-5,-5,1,0,2,1,0.47500000000000003
96,-4,-1,-1,3,-3,-1,-3,-2,0.48
97,-1,-1,-3,12,10,4,0,0,0.485
98,-2,0,-1,2,-3,-1,-2,-2,0.49
99,1,0,-2,-3,-1,0,-1,0,0.495
100,0,-6,-1,-9,-2,-1,-1,0,0.5
101,-6,-4,-4,-5,-5,-1,-2,0,0.505
102,-7,0,-3,-1,1,-2,-1,-2,0.51
103,-3,4,2,0,-2,1,1,-1,0.515
104,-4,-1,-3,0,-1,1,-1,-1,0.52
105,-3,-3,2,1,-1,-2,-2,-1,0.525
106,6,-4,1,-1,-4,-2,0,3,0.53
107,-1,-9,5,-1,-1,2,0,-2,0.535
108,2,4,-4,-4,0,0,-1,-1,0.54
109,14,-2,-7,-4,-3,0,0,2,0.545
110,0,2,-2,4,3,0,-1,0,0.55
111,1,2,3,-3,-3,-4,0,-1,0.555
112,3,2,4,0,0,-1,-1,0,0.56
113,-5,-1,2,9,2,0,1,0,0.5650000000000001
114,-2,-4,-5,-1,-3,-2,-1,-1,0.5700000000000001
115,4,8,-1,1,-2,-1,-3,-2,0.5750000000000001
116,-3,1,4,-10,-3,-1,1,0,0.58
117,-2,1,-1,25,10,1,1,-2,0.585
118,-2,-2,-5,2,2,0,0,-1,0.59
119,-2,-2,-3,3,1,-2,-1,1,0.595
120,1,1,-1,-3,-2,-4,-1,-1,0.6
121,0,-3,-5,-12,-4,-1,0,-1,0.605
122,-1,-2,5,-1,-3,1,-1,-3,0.61
123,0,4,-3,6,1,-1,-3,-1,0.615
124,-2,-6,6,-4,1,1,-3,-3,0.62
125,-3,-5,-2,-12,-6,-2,-2,-2,0.625
126,-6,1,-6,-5,-3,-2,-1,-1,0.63
127,-7,0,-1,9,4,0,2,0,0.635
128,-4,-6,-6,12,1,2,-1,-2,0.64
129,-3,0,9,1,0,-1,0,-2,0.645
130,0,-1,0,-11,-4,-1,-1,-2,0.65
131,2,0,-3,-11,-7,-3,-1,-2,0.655
132,-3,-3,-3,9,2,-1,0,-2,0.66
133,3,3,1,-14,-5,-1,1,1,0.665
134,-2,-5,-2,5,0,-3,-1,-1,0.67
135,1,-6,-4,-4,0,1,0,0,0.675
136,6,6,-2,4,-1,0,-1,1,0.68
137,-10,-14,-17,-14,-3,1,-1,0,0.685
138,2,3,6,12,1,2,-2,-2,0.6900000000000001
139,4,13,24,16,2,-1,3,3,0.6950000000000001
140,-1,1,0,-21,-4,0,-2,1,0.7000000000000001
141,-3,-13,-3,-3,-8,-8,-14,-10,0.705
142,-1,-11,-51,-2,16,4,0,0,0.71
143,-4,2,1,3,-6,0,4,-3,0.715
144,-6,2,8,25,8,2,0,-3,0.72
145,-1,-15,-19,-19,-1,2,16,11,0.725
146,-5,0,24,-1,-7,-3,2,3,0.73
147,5,3,-7,-4,-5,-3,-13,-10,0.735
148,-4,-9,-25,-21,0,-3,-4,-4,0.74
149,5,11,37,22,1,0,6,-7,0.745
150,-18,-34,-27,21,13,-2,-27,-8,0.75
151,6,2,12,-6,-4,0,7,8,0.755
152,-9,-19,-23,5,-2,2,1,2,0.76
153,4,-4,20,-18,-4,-1,12,6,0.765
154,3,-26,6,-6,-9,-2,4,-2,0.77
155,-3,-50,-23,-8,2,-1,-4,-5,0.775
156,10,-34,21,1,1,-1,3,4,0.78
157,-3,-46,-19,-10,-4,-7,-22,-15,0.785
158,7,-29,18,-4,-5,1,5,4,0.79
159,-3,-64,-16,-1,0,-3,-8,-3,0.795
160,-6,-50,-14,1,-3,-2,2,0,0.8
161,1,-28,4,20,4,4,3,3,0.805
162,3,-23,-15,-14,-4,-3,1,-1,0.81
163,-6,-12,3,-1,2,0,1,-1,0.8150000000000001
164,-3,-13,3,3,-3,2,-4,-1,0.8200000000000001
165,-13,0,18,4,-1,3,15,9,0.8250000000000001
166,14,29,-10,-5,-2,-6,-28,-14,0.8300000000000001
167,4,14,0,3,1,-1,-3,1,0.835
168,-3,19,-5,-6,-7,-7,-12,-8,0.84
169,2,35,-25,3,2,0,0,1,0.845
170,-9,33,0,-1,-2,1,15,2,0.85
171,-7,23,-17,-10,-5,0,1,1,0.855
172,3,33,11,-3,-1,-1,3,1,0.86
173,7,10,-12,12,7,2,-2,1,0.865
174,-8,-18,37,1,-2,0,16,5,0.87
175,-3,-33,-48,-9,-1,0,-6,-3,0.875
176,-3,-22,8,13,2,-1,-2,-3,0.88
177,10,13,-17,-7,-2,-2,-6,-2,0.885
178,-3,30,-9,1,1,1,-2,-2,0.89
179,-4,39,10,4,-2,-3,2,-1,0.895
180,2,38,-15,-7,-1,0,3,1,0.9
181,-10,28,1,-23,-7,-4,-9,-4,0.905
182,1,26,30,29,-1,-1,2,2,0.91
183,3,24,14,9,8,2,1,1,0.915
184,-6,21,-12,-16,-4,0,-2,0,0.92
185,8,10,25,8,1,-1,-5,-2,0.925
186,-1,6,-11,-20,-6,-2,0,-1,0.93
187,-6,11,33,-4,-7,-3,2,-1,0.935
188,7,8,12,14,5,0,0,-1,0.9400000000000001
189,-7,2,-4,-8,-1,-1,-2,-3,0.9450000000000001
190,9,3,4,6,3,1,2,3,0.9500000000000001
191,-12,5,-26,-1,2,0,-3,-3,0.9550000000000001
192,5,4,5,-7,-2,2,6,3,0.96
