slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,-1,-2,-1,-1,-2,-3,-4,-3,0.0
1,-1,-1,-1,0,1,-3,-4,-2,0.005
2,-1,-1,-1,-1,-2,-1,-2,-1,0.01
3,-3,1,-1,-1,-1,-2,-2,-1,0.015
4,-2,1,-2,0,0,2,2,0,0.02
5,0,0,-1,-1,-1,0,0,1,0.025
6,-1,-1,-2,-1,-3,-1,-2,-2,0.03
7,1,0,-1,-1,0,-1,-3,-4,0.035
8,0,0,0,-1,0,0,1,2,0.04
9,-1,-1,-2,-2,-1,-2,-1,-2,0.045
10,0,1,0,0,0,-1,-1,1,0.05
11,-1,-3,-2,-1,-1,0,0,-2,0.055
12,-2,-1,0,0,0,-1,-1,-3,0.06
13,-2,-2,-1,-1,-3,0,-1,-1,0.065
14,0,-1,-1,0,-1,-1,0,-1,0.07
15,0,-2,0,0,-1,-1,-1,0,0.075
16,-1,-3,0,-1,0,-4,0,0,0.08
17,0,1,1,0,0,0,1,2,0.085
18,-2,0,-2,-1,1,-3,-5,-2,0.09
19,-1,-1,-1,-1,0,0,0,0,0.095
20,0,-1,1,0,-1,1,2,0,0.1
21,-1,1,-2,-1,-1,-3,-5,-4,0.105
22,-2,-3,-1,1,-1,0,0,-2,0.11
23,1,0,0,-2,0,1,0,0,0.115
24,1,-2,-4,-1,-4,0,-1,0,0.12
25,1,1,-2,-1,-2,0,1,-1,0.125
26,0,0,-2,-2,0,-2,1,1,0.13
27,-2,-2,-1,-2,-1,-3,-2,-2,0.135
28,-3,-2,1,-1,1,-2,-1,-2,0.14
29,-3,1,0,-3,0,-1,-2,0,0.145
30,-2,0,0,-1,-1,-1,0,-1,0.15
31,-3,2,1,-1,0,2,1,-1,0.155
32,-1,2,1,-2,-1,0,-1,-2,0.16
33,0,-2,1,0,-1,1,3,1,0.165
34,-2,-2,-1,-1,-3,-1,-2,-2,0.17
35,0,0,-2,0,-1,-3,-5,-2,0.17500000000000002
36,-1,0,-2,0,-1,0,0,0,0.18
37,0,1,1,0,0,-3,-2,-2,0.185
38,0,1,-1,0,0,-1,0,1,0.19
39,-4,-1,0,1,0,0,1,-2,0.195
40,0,-1,-1,0,1,-3,-2,0,0.2
41,-1,-3,-2,-1,0,-2,-1,0,0.20500000000000002
42,-2,-2,1,0,0,1,1,-1,0.21
43,-1,-1,0,-2,-2,0,-1,-2,0.215
44,-1,2,-1,-1,0,-2,0,0,0.22
45,-3,-3,-2,0,-1,-2,-2,-3,0.225
46,1,1,-1,0,1,-1,3,1,0.23
47,0,1,-1,0,-1,-4,-4,-4,0.23500000000000001
48,2,-2,0,1,-2,1,3,1,0.24
49,0,-1,-1,-1,-2,-1,-1,1,0.245
50,0,-1,0,1,-1,-2,-1,1,0.25
51,0,-1,1,0,-1,0,-1,-3,0.255
52,0,-1,-2,-3,-1,-2,-1,0,0.26
53,1,-2,-2,-2,-1,0,0,-1,0.265
54,-1,1,0,-1,-1,1,-1,1,0.27
55,0,-4,-1,-1,-1,-1,1,0,0.275
56,-4,-3,1,-2,-1,0,-2,-2,0.28
57,-2,-3,-1,-1,-1,1,-3,-2,0.28500000000000003
58,-1,-1,-2,-2,0,-1,-2,-3,0.29
59,-1,0,-2,-1,-2,-2,-2,1,0.295
60,-1,2,0,1,0,-2,-2,0,0.3
61,0,-1,-1,0,-1,-2,2,2,0.305
62,0,-2,-1,-2,-1,-3,-4,-3,0.31
63,0,0,-1,-1,0,0,3,1,0.315
64,-1,2,-1,-1,-1,-1,0,-3,0.32
65,-1,1,2,-1,0,0,-4,0,0.325
66,1,-2,-1,1,-1,-1,-2,1,0.33
67,-2,-1,-3,-1,-2,-1,-1,0,0.335
68,0,-2,-1,-3,-1,1,1,0,0.34
69,1,-1,-1,0,-1,2,1,-4,0.34500000000000003
70,-1,-2,-1,1,1,0,-1,-1,0.35000000000000003
71,1,-1,1,0,-1,1,1,1,0.355
72,-2,-2,-1,-1,0,-1,-2,0,0.36
73,-1,-1,-2,-1,-2,-1,0,-2,0.365
74,-2,0,-2,-3,-1,-1,-3,-1,0.37
75,1,0,0,-1,-1,-1,-1,0,0.375
76,-1,-2,-1,1,-1,-2,-1,-1,0.38
77,-1,-1,-2,-1,0,-2,-1,0,0.385
78,0,-1,2,-1,-1,1,2,-1,0.39
79,-2,-4,-2,-1,0,2,1,0,0.395
80,-1,-1,0,0,-3,-2,-1,-2,0.4
81,-1,0,-1,0,0,-1,-1,1,0.405
82,0,-1,-2,0,-1,-1,-1,-1,0.41000000000000003
83,-3,-3,1,0,0,-1,0,-2,0.41500000000000004
84,0,-1,-1,0,-1,1,1,0,0.42
85,-1,-1,-1,0,-1,1,0,-3,0.425
86,-1,0,-1,1,-1,0,2,0,0.43
87,-2,1,-2,-2,-2,-1,-1,-1,0.435
88,-1,-1,-1,0,0,-2,-2,-1,0.44
89,-1,-2,-1,-1,0,-2,-1,0,0.445
90,-1,-4,-1,-2,-2,-1,0,-2,0.45
91,-2,-1,1,0,-1,1,1,-1,0.455
92,0,-4,0,-1,1,1,5,3,0.46
93,0,-1,-1,-3,-3,-2,-3,-3,0.465
94,0,1,-1,-1,0,0,-2,0,0.47000000000000003
95,-2,0,-1,0,-1,-1,-2,0,0.47500000000000003
96,0,2,0,-1,-1,0,-2,-2,0.48
97,-2,1,1,-2,-1,-1,-1,0,0.485
98,-1,0,-1,-3,-2,2,1,0,0.49
99,0,1,0,-1,-1,-2,0,0,0.495
100,-1,-4,-2,-1,0,-1,-3,-1,0.5
101,1,-3,-1,0,-3,-2,0,0,0.505
102,-1,-4,-1,0,0,-2,-4,-2,0.51
103,1,-2,-2,-2,0,0,-2,1,0.515
104,-2,0,1,0,-3,-1,-4,-2,0.52
105,-3,-1,0,0,-1,-1,-1,0,0.525
106,-2,1,-1,-1,1,-1,0,0,0.53
107,0,0,-1,0,0,0,-1,-1,0.535
108,1,1,-1,-1,0,-1,-1,-1,0.54
109,-3,0,-3,1,2,1,0,-2,0.545
110,-2,0,0,-2,-1,-1,1,1,0.55
111,-1,-2,-2,1,0,-1,-2,-1,0.555
112,0,-1,-1,-1,-2,0,-1,0,0.56
113,1,-1,-1,0,-2,-2,-1,1,0.5650000000000001
114,-2,-1,-3,-1,0,-2,-1,-2,0.5700000000000001
115,0,-1,-2,0,-1,-1,1,-3,0.5750000000000001
116,1,-1,0,2,-1,-1,-2,-4,0.58
117,2,1,-1,-2,1,1,1,2,0.585
118,1,1,0,-1,0,0,-2,2,0.59
119,-2,0,-1,-2,-2,-2,-1,0,0.595
120,-2,-2,-2,0,-2,-1,0,-1,0.6
121,-1,-2,0,-1,-1,0,2,-1,0.605
122,1,0,1,-2,-3,0,-2,1,0.61
123,1,-1,0,-2,-2,1,-1,-1,0.615
124,0,1,0,-2,-1,-3,-1,2,0.62
125,-5,-2,-2,1,-1,1,-2,-4,0.625
126,-1,0,0,1,-1,-1,-2,-2,0.63
127,-4,-1,-2,0,1,0,2,-2,0.635
128,-1,0,-1,-2,0,-1,-2,-3,0.64
129,-2,0,-1,-2,-2,-2,-4,-2,0.645
130,0,-2,0,-2,-1,0,0,-1,0.65
131,3,-1,-1,-1,-1,-1,0,2,0.655
132,-1,-3,-2,-1,0,1,-2,0,0.66
133,2,-1,-2,0,-1,-2,-1,1,0.665
134,-3,-3,-1,-2,-1,-1,-2,-5,0.67
135,1,-2,0,0,-1,0,-3,-2,0.675
136,-7,-3,2,2,1,2,1,-4,0.68
137,7,-1,-1,1,-1,-3,-3,2,0.685
138,3,-1,-3,-5,-2,-1,1,4,0.6900000000000001
139,-12,-1,-3,-5,-1,-1,-3,-7,0.6950000000000001
140,1,1,3,1,-1,-2,-1,-2,0.7000000000000001
141,-2,-1,-1,-2,0,-1,0,-1,0.705
142,2,-1,0,2,-1,-2,-1,-1,0.71
143,2,-1,0,0,0,-2,1,2,0.715
144,-4,0,-3,-3,-2,-2,-3,1,0.72
145,-2,1,0,-1,-1,-1,1,-1,0.725
146,-2,-1,-3,-1,0,0,1,-3,0.73
147,-2,-1,-1,-1,0,1,-1,-2,0.735
148,0,-3,-3,-3,0,-1,1,1,0.74
149,-1,3,2,1,-1,2,1,-1,0.745
150,-1,-1,-3,-3,-2,0,-1,1,0.75
151,2,0,2,4,0,-1,-2,0,0.755
152,0,1,0,-2,1,-2,0,-1,0.76
153,-2,-2,2,0,0,-1,-1,-2,0.765
154,-2,-2,-2,-3,0,0,-2,-3,0.77
155,1,0,1,1,1,0,1,1,0.775
156,1,-1,-5,-3,-1,-2,0,2,0.78
157,-3,-2,2,0,0,-1,-1,-1,0.785
158,-2,0,2,4,-1,-1,-1,-2,0.79
159,-1,-1,-1,-1,-2,-1,0,0,0.795
160,3,0,-2,1,-2,-2,0,4,0.8
161,-1,-1,-2,-1,-1,0,-2,-1,0.805
162,3,-1,2,0,-1,-2,0,4,0.81
163,-7,-4,-2,-2,0,0,-1,-6,0.8150000000000001
164,-2,-2,-5,-2,0,1,-1,-2,0.8200000000000001
165,0,-1,-2,0,0,-1,-1,0,0.8250000000000001
166,1,0,-1,2,0,-1,-3,1,0.8300000000000001
167,2,1,1,0,0,0,1,1,0.835
168,2,1,1,2,-2,-1,0,-1,0.84
169,-1,1,0,-2,-1,0,0,-1,0.845
170,-3,1,1,1,-1,-1,-1,-2,0.85
171,0,-2,-1,2,-1,-1,0,0,0.855
172,-1,-2,-2,-2,-2,2,0,-1,0.86
173,1,-1,-4,-1,-1,-2,-1,1,0.865
174,-5,-2,-1,-1,0,-2,0,-6,0.87
175,3,3,-1,0,0,-3,-2,0,0.875
176,1,-1,1,-1,0,-1,-1,-1,0.88
177,3,-2,0,-3,-1,0,-2,3,0.885
178,-3,0,-1,-2,0,0,-2,-6,0.89
179,-5,1,-1,-2,-1,0,-1,1,0.895
180,-2,-1,1,1,0,-2,0,-1,0.9
181,-3,-2,-5,-1,1,-1,1,0,0.905
182,3,-1,-1,0,-2,0,1,3,0.91
183,1,-1,-1,-1,0,1,0,1,0.915
184,-1,0,0,-2,-2,-1,0,-1,0.92
185,-1,-2,3,5,0,0,0,-2,0.925
186,1,0,-2,-8,-1,-1,0,1,0.93
187,0,-2,1,2,-3,-1,-1,-2,0.935
188,-1,0,0,2,0,-1,-2,-2,0.9400000000000001
189,-1,0,-3,-2,-3,-1,-1,-1,0.9450000000000001
190,-3,0,4,2,0,-1,-1,0,0.9500000000000001
191,9,0,1,7,-1,-2,0,4,0.9550000000000001
192,2,-2,-6,-8,0,-1,1,3,0.96
193,-4,2,0,-2,2,0,-3,-5,0.965
194,-3,-1,0,2,3,0,1,-1,0.97
195,1,3,9,10,3,-1,0,-2,0.975
196,3,-5,-15,-26,-6,-3,-2,2,0.98
197,-3,-2,-3,-5,-3,-1,-1,-3,0.985
198,-3,-2,-1,-1,-1,-1,0,0,0.99
199,-2,0,3,13,1,-2,-1,-1,0.995
200,-5,2,3,3,0,0,-1,-3,1.0
201,-1,-2,8,6,1,-1,0,3,1.0050000000000001
202,-2,-3,-7,-7,-1,-2,-2,-3,1.01
203,8,-2,-13,-23,-3,1,0,3,1.0150000000000001
204,-10,0,6,12,0,-1,-4,-11,1.02
205,-3,1,-3,-2,0,2,2,0,1.025
206,-1,-3,1,6,-2,-5,-3,-3,1.03
207,-2,-2,-5,-3,0,-1,-3,-2,1.035
208,-5,-1,-4,-2,-2,-3,2,-1,1.04
209,4,2,2,0,-1,-1,-1,-2,1.045
210,0,1,0,2,0,2,0,2,1.05
211,-5,-4,-6,-7,-3,-2,-2,-2,1.055
212,-1,-1,3,5,2,0,-2,0,1.06
213,1,1,1,-2,-2,-3,-2,1,1.065
214,2,1,2,-1,-1,-1,1,0,1.07
215,-3,-2,-8,-12,-3,-1,-2,-3,1.075
216,1,-1,3,5,1,1,0,1,1.08
217,-3,1,-3,-3,-3,-3,-2,0,1.085
218,5,2,-1,-2,-1,-1,-1,0,1.09
219,-4,-1,5,6,-1,-1,1,5,1.095
220,-1,1,-3,1,1,-2,-2,-5,1.1
221,1,-4,-8,-6,-2,1,0,-3,1.105
222,-1,0,0,-2,-1,1,0,-2,1.11
223,-1,-1,3,3,0,-1,0,-2,1.115
224,5,-1,1,0,-2,-2,-2,3,1.12
225,-2,-2,3,3,-1,-1,-1,0,1.125
226,1,-1,-1,2,0,0,-1,1,1.1300000000000001
227,-2,-2,-1,-3,-1,-1,-2,-3,1.135
228,3,0,0,2,0,0,1,2,1.1400000000000001
229,-2,0,-1,-2,0,-1,1,-2,1.145
230,-3,-2,-2,-1,-1,-3,-2,-2,1.1500000000000001
231,-1,1,-2,-3,-1,0,0,0,1.155
232,-1,0,0,0,0,0,-1,0,1.16
233,-1,-2,-1,-1,-3,-1,-1,0,1.165
234,-3,0,-1,-2,-2,-1,-1,-2,1.17
235,1,0,-2,-1,1,0,0,0,1.175
236,1,-1,0,-2,-1,-2,-1,-2,1.18
