slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,-3,0,-1,0,-1,-2,0,-1,0.0
1,1,-1,0,-1,-2,-1,-1,0,0.005
2,0,0,-1,0,0,0,-1,-2,0.01
3,-1,-1,-1,-3,-3,-1,-1,-1,0.015
4,-1,0,-1,-1,0,-1,-2,-1,0.02
5,-3,-2,-5,0,-1,0,-3,-1,0.025
6,0,-1,-2,-2,-1,-1,-2,-1,0.03
7,0,1,-1,0,0,2,-1,-1,0.035
8,0,-2,1,0,-1,0,1,0,0.04
9,-2,0,-2,-2,-2,0,-2,-1,0.045
10,-1,0,-3,0,-1,0,0,1,0.05
11,-1,0,-1,1,0,-1,0,0,0.055
12,-3,-2,-3,-3,-2,0,-1,-2,0.06
13,-1,-1,1,0,0,1,1,-1,0.065
14,-1,-2,-3,-1,0,0,0,0,0.07
15,-1,-2,-2,-2,0,-1,-2,-1,0.075
16,0,1,1,0,-1,1,-1,-1,0.08
17,1,-3,-2,-2,0,-1,-1,-2,0.085
18,0,0,1,1,-1,1,-1,-2,0.09
19,0,0,0,1,0,0,0,-1,0.095
20,0,-1,-2,-2,0,1,-1,0,0.1
21,-1,0,1,0,-2,0,0,0,0.105
22,0,0,1,-2,-2,0,0,-1,0.11
23,-1,-1,0,0,0,-1,-1,-1,0.115
24,-1,-1,0,0,-2,-1,-1,-1,0.12
25,0,1,-1,-3,-1,0,-1,0,0.125
26,-1,-2,0,-1,-2,-1,-1,-2,0.13
27,-1,-1,-1,-1,0,0,0,-2,0.135
28,-1,-1,0,-1,-2,-2,-2,0,0.14
29,-2,-4,-3,-1,-2,-3,-1,-1,0.145
30,-2,-2,-1,-1,-2,-1,-1,1,0.15
31,0,-1,0,0,-2,-2,-2,-1,0.155
32,-2,0,-2,0,0,1,-1,-2,0.16
33,1,0,-1,1,-1,-1,1,-1,0.165
34,0,-1,-1,-1,-1,1,-1,-1,0.17
35,0,-2,-1,1,0,-1,0,-2,0.17500000000000002
36,-1,-2,-1,-1,-1,-1,0,1,0.18
37,1,0,-1,0,-1,-1,-2,0,0.185
38,0,0,0,0,-1,-1,-1,0,0.19
39,-1,-1,0,1,0,-1,1,0,0.195
40,1,-2,-3,-1,1,-4,-2,-1,0.2
41,-2,-2,-3,-4,0,1,-1,0,0.20500000000000002
42,-1,-2,1,0,-1,0,0,-1,0.21
43,-2,0,-3,0,-1,-1,-1,-1,0.215
44,-1,-3,-4,0,-2,-2,0,-1,0.22
45,-1,-1,-1,-1,-2,-1,1,-1,0.225
46,1,-3,-1,-1,0,-2,0,-2,0.23
47,-1,2,0,-3,-3,1,-1,-1,0.23500000000000001
48,-3,-2,0,-2,-2,0,-2,-1,0.24
49,0,0,-1,0,1,0,-1,-2,0.245
50,-2,1,-1,-2,-1,0,0,0,0.25
51,0,-3,-2,-2,-2,-2,0,0,0.255
52,-1,0,-3,0,1,0,0,1,0.26
53,-1,-1,1,-1,-1,-2,-1,-1,0.265
54,2,0,1,1,0,1,-1,-1,0.27
55,-1,-4,-6,-3,-1,-1,-1,-1,0.275
56,0,1,0,0,0,-1,0,-1,0.28
57,-1,-2,-1,-2,-2,-1,0,-1,0.28500000000000003
58,-1,1,-2,-3,-1,-1,0,-1,0.29
59,-3,-1,-1,-1,-1,0,-1,-1,0.295
60,1,0,0,0,-2,-1,0,-1,0.3
61,-1,0,0,-1,-1,-1,-2,-2,0.305
62,0,-1,-3,-1,-2,-3,-1,-2,0.31
63,0,1,0,0,-1,-1,-1,-1,0.315
64,-3,-2,-1,-2,-2,-1,-1,0,0.32
65,0,1,3,0,-1,-1,-1,1,0.325
66,-2,-2,-4,1,-1,0,-2,0,0.33
67,0,1,2,0,-1,-1,0,0,0.335
68,0,-2,-1,0,-1,1,-5,-3,0.34
69,-2,-1,1,0,0,0,-5,-5,0.34500000000000003
70,4,2,0,1,2,3,16,9,0.35000000000000003
71,1,1,2,2,1,0,6,3,0.355
72,-2,0,1,0,-1,-1,-2,-2,0.36
73,-2,-2,-2,-1,-1,-1,-6,-1,0.365
74,-4,-1,-1,0,0,-1,1,-1,0.37
75,0,-3,-1,-2,-1,-1,-3,-2,0.375
76,0,1,0,-1,0,1,3,-2,0.38
77,-2,-1,-2,0,-1,-1,0,0,0.385
78,-1,-2,-1,-2,-3,-2,-7,-4,0.39
79,-3,-1,-1,-2,-1,-1,-1,-1,0.395
80,1,2,0,0,0,1,-2,1,0.4
81,2,1,1,-1,-2,-2,-2,-1,0.405
82,0,1,2,1,0,0,-3,-1,0.41000000000000003
83,-3,0,-4,-2,-2,-2,-2,-4,0.41500000000000004
84,-2,-1,0,1,0,-1,0,0,0.42
85,0,-1,-1,0,0,1,4,1,0.425
86,0,-1,2,-1,-1,0,-2,-4,0.43
87,-1,-1,0,-1,-1,-2,-3,-1,0.435
88,-1,1,2,-2,-1,-1,0,0,0.44
89,-1,-2,-2,0,2,0,1,-1,0.445
90,-3,-2,-2,-4,-2,0,-4,-4,0.45
91,1,0,-2,-1,-1,-1,-2,-2,0.455
92,-1,1,1,-1,-2,-1,2,1,0.46
93,0,0,-2,0,-1,-3,1,-1,0.465
94,-2,-1,-3,-1,1,-1,-10,-5,0.47000000000000003
95,-1,0,0,-4,-1,0,7,3,0.47500000000000003
96,3,0,-1,-2,1,1,-4,-1,0.48
97,-2,-1,-5,0,0,2,9,1,0.485
98,-3,0,1,1,-1,-4,-8,-6,0.49
99,0,1,1,0,-2,-4,-4,1,0.495
100,2,1,-1,0,1,4,25,11,0.5
101,-2,-3,-1,-1,-1,0,-10,-3,0.505
102,-1,0,-1,-1,-5,-6,5,1,0.51
103,0,0,-1,1,1,2,-5,-2,0.515
104,-1,-2,0,0,-1,-3,-6,-5,0.52
105,0,-1,-1,-1,0,-1,2,1,0.525
106,0,1,-1,-1,-1,-2,-3,0,0.53
107,-1,-1,0,0,-1,-1,-3,-6,0.535
