slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,0,-1,1,2,0,1,-1,0,0.0
1,-3,-2,-3,-3,0,-1,-1,-2,0.005
2,-1,1,2,1,-1,0,-1,-1,0.01
3,-1,1,-2,-3,-1,-1,-1,0,0.015
4,0,-4,-5,-2,-3,-1,0,0,0.02
5,3,-3,-3,-2,-2,-1,-2,1,0.025
6,-8,-3,1,-1,1,1,0,0,0.03
7,-2,7,2,-1,0,-1,-1,-1,0.035
8,-2,-7,-3,0,0,-1,0,-2,0.04
9,1,-1,1,1,-1,-1,-1,-1,0.045
10,-2,-3,1,-2,-1,-2,1,-1,0.05
11,0,0,2,-2,-2,-1,-1,0,0.055
12,1,2,-3,-1,-3,-1,-2,-2,0.06
13,0,3,5,2,0,1,0,-1,0.065
14,1,4,-15,-5,-3,-4,-2,-1,0.07
15,0,-5,-1,-3,-2,0,0,-2,0.075
16,-1,0,-3,-3,-1,-2,-1,-2,0.08
17,-1,0,7,1,-1,0,-2,-1,0.085
18,2,5,2,0,0,1,-1,1,0.09
19,-2,-4,-2,3,0,1,-1,1,0.095
20,-1,-2,-2,-3,0,-1,0,0,0.1
21,1,-1,-3,-1,-2,-1,-1,1,0.105
22,1,8,2,0,0,-1,-3,-1,0.11
23,1,-7,-6,0,-2,-2,-2,0,0.115
24,-3,-12,5,1,0,0,0,-2,0.12
25,3,-3,-7,0,0,-2,-2,1,0.125
26,-3,-5,3,0,0,1,0,0,0.13
27,0,16,9,0,-1,1,-1,-1,0.135
28,0,-7,-11,0,0,-1,-1,0,0.14
29,0,-3,3,0,1,-1,0,0,0.145
30,-5,1,-2,-7,-3,-2,0,-4,0.15
31,-3,-11,-6,-3,-2,-1,0,-1,0.155
32,-1,9,-5,-3,-5,-1,-1,0,0.16
33,-2,15,15,3,-1,-2,-2,-3,0.165
34,2,-8,-6,6,5,2,1,0,0.17
35,-2,0,6,-2,-1,-1,0,0,0.17500000000000002
36,-1,-11,-3,-4,0,1,-1,-1,0.18
37,-3,-3,-10,-5,-3,-1,0,-1,0.185
38,2,-3,-7,-4,-4,-1,-1,0,0.19
39,2,13,6,4,1,1,1,1,0.195
40,0,-15,-17,-4,-3,-2,-2,-1,0.2
41,-1,9,9,1,1,-2,-2,-1,0.20500000000000002
42,-3,-8,0,0,-2,-1,-1,-3,0.21
43,-3,-1,-3,0,1,1,-1,0,0.215
44,1,6,6,1,-1,-2,0,0,0.22
45,0,0,2,0,-2,2,-1,0,0.225
46,-2,5,15,6,0,0,0,1,0.23
47,3,-5,-19,-5,-2,-1,0,-2,0.23500000000000001
48,-1,4,8,-2,-1,-1,-1,-1,0.24
49,-3,-15,-23,-4,-3,-1,-2,-1,0.245
50,2,8,14,2,-2,-2,-1,0,0.25
51,-2,-4,-6,-2,0,-2,-2,-1,0.255
52,0,6,8,4,-1,-1,-1,0,0.26
53,1,-3,-6,-1,1,0,1,0,0.265
54,0,-3,3,-5,-2,-1,-1,2,0.27
55,-1,-1,22,-3,-5,-1,0,-2,0.275
56,-6,-24,-22,0,-1,-2,-3,-2,0.28
57,4,8,-24,-5,0,-1,-1,1,0.28500000000000003
58,-10,-13,1,-2,0,-1,-1,-4,0.29
59,-1,-1,2,0,2,-2,-2,-1,0.295
60,1,12,16,2,0,-1,1,0,0.3
61,1,-8,8,4,-1,0,0,-1,0.305
62,1,0,-16,-5,-1,-1,0,0,0.31
63,1,2,0,0,0,-1,-1,0,0.315
64,-1,3,4,1,0,0,0,1,0.32
65,-2,1,0,-1,0,-1,-2,-1,0.325
66,6,0,-8,-1,-1,-3,0,0,0.33
67,-3,-4,0,1,-3,0,-1,-1,0.335
68,0,6,-2,-1,0,1,0,-1,0.34
69,-2,-1,5,-2,-4,-3,-1,-3,0.34500000000000003
70,1,0,-2,-1,-2,-2,-1,0,0.35000000000000003
71,-1,-7,-6,-4,-3,-1,0,0,0.355
72,2,6,0,-3,-2,1,-2,-2,0.36
73,-1,-2,6,2,1,0,0,-1,0.365
74,-4,-3,1,3,0,1,-1,-1,0.37
75,1,0,-8,-3,-2,-1,-2,1,0.375
76,-3,1,0,-3,-2,-3,-2,-3,0.38
77,-3,-6,5,2,-1,0,2,-1,0.385
78,2,1,-4,-1,2,0,0,0,0.39
79,0,-3,-5,0,-1,1,1,-1,0.395
80,-1,1,1,-1,-1,-2,-1,1,0.4
81,0,-2,-1,-2,-2,-1,0,0,0.405
82,0,0,-3,0,-1,-1,1,0,0.41000000000000003
83,-2,0,0,2,0,-1,0,-2,0.41500000000000004
84,-4,-3,2,2,3,0,0,-2,0.42
85,-2,0,0,-2,-1,-2,0,-1,0.425
86,-1,2,0,-1,-1,1,0,-1,0.43
87,-2,-2,0,2,0,-2,-1,-2,0.435
88,1,2,-4,-4,-5,-1,-1,1,0.44
