slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,-2,1,-2,1,0,-1,-2,-4,0.0
1,7,-1,0,-2,-1,-1,-2,10,0.005
2,2,-1,-3,-1,-1,1,-3,-1,0.01
3,-2,0,-1,-1,-1,0,-2,-2,0.015
4,1,0,1,0,1,0,0,1,0.02
5,-8,0,-3,0,0,0,3,-6,0.025
6,0,1,-1,0,0,0,2,-1,0.03
7,1,-2,-3,0,1,-1,1,1,0.035
8,-3,-2,0,-3,-1,-1,-1,-1,0.04
9,-4,0,-1,1,-3,-1,-1,-2,0.045
10,-1,-4,-2,1,-1,1,-2,3,0.05
11,-2,-2,0,0,-1,0,-3,-3,0.055
12,0,1,-2,-1,0,-1,0,0,0.06
13,3,0,0,-2,-1,-1,-2,-2,0.065
14,3,2,0,-1,-3,-3,1,-1,0.07
15,-1,1,0,0,-2,-4,-2,-1,0.075
16,-1,-2,0,1,0,0,-1,0,0.08
17,0,-5,-2,0,-2,-1,1,-1,0.085
18,-5,-1,0,0,-1,0,0,-5,0.09
19,4,-1,-4,1,0,0,0,4,0.095
20,-2,-3,-2,-2,-3,1,1,2,0.1
21,1,1,0,-1,-2,-1,0,1,0.105
22,1,-3,-1,-1,2,-3,1,0,0.11
23,-2,-2,-2,-2,-1,-2,3,-3,0.115
24,1,0,-1,-1,0,1,-2,-3,0.12
25,0,1,-1,-2,-2,0,-2,0,0.125
26,-1,-1,1,0,-2,0,-1,2,0.13
27,-1,1,-1,-1,0,-1,0,-2,0.135
28,-1,0,0,-1,-1,-1,1,-1,0.14
29,-2,-2,-1,1,-2,-2,1,-1,0.145
30,1,0,-1,-1,-2,-1,-1,-2,0.15
31,-1,-1,2,1,-1,-1,-3,2,0.155
32,-1,1,0,0,0,0,0,-2,0.16
33,-2,1,1,-2,1,1,-3,-1,0.165
34,3,-1,1,-3,-1,0,0,1,0.17
35,-2,-4,1,-1,-1,1,0,1,0.17500000000000002
36,-3,-4,0,-1,-1,-1,2,-4,0.18
37,6,2,2,-1,0,-2,3,3,0.185
38,-1,1,-2,2,0,-2,0,-1,0.19
39,0,2,-4,-3,0,-1,-2,-1,0.195
40,-2,-3,-7,-2,-3,-2,-1,0,0.2
41,-3,-5,-4,0,-2,0,-2,-2,0.20500000000000002
42,-3,0,-2,-1,-1,0,-1,-1,0.21
43,-3,-2,0,-1,-1,-1,-2,-1,0.215
44,1,0,2,-2,-1,-3,-3,0,0.22
45,-5,0,0,-2,-2,-2,-1,-8,0.225
46,4,-1,-1,1,1,-1,0,7,0.23
47,-1,2,4,2,0,-1,2,-3,0.23500000000000001
48,1,1,-3,1,-2,-1,2,-1,0.24
49,2,2,1,-2,-2,-2,-1,0,0.245
50,-1,-3,-4,-3,-1,-1,-4,-5,0.25
51,-1,-2,-4,1,-1,-2,-2,0,0.255
52,3,2,2,2,-1,-3,-4,2,0.26
53,-5,-3,-3,4,0,0,1,-2,0.265
54,9,3,1,-3,0,0,1,5,0.27
55,2,-2,-1,-3,-2,-1,-1,1,0.275
56,-1,1,1,2,1,1,1,-1,0.28
57,-2,-2,-1,-2,0,1,1,0,0.28500000000000003
58,-5,-4,1,0,0,-1,0,-1,0.29
59,-2,-1,-2,0,-1,-1,-1,-1,0.295
60,1,0,-2,-1,1,-1,-2,0,0.3
61,3,1,-3,-2,0,-2,-3,-1,0.305
62,-2,-3,-1,1,-1,0,-1,-5,0.31
63,2,-1,1,-2,0,-2,-3,0,0.315
64,-2,-2,-3,-4,-1,0,-2,-1,0.32
65,-2,-3,-2,0,0,0,-3,0,0.325
66,-5,-2,0,1,0,-3,-2,-4,0.33
67,-1,-5,-10,-9,-2,-1,0,-1,0.335
68,-1,-2,1,0,1,-1,2,0,0.34
69,-2,-3,-2,1,0,0,0,-1,0.34500000000000003
70,-7,-2,1,1,0,0,-2,-8,0.35000000000000003
71,1,1,-2,1,-2,-4,-1,8,0.355
72,-4,-3,-1,-2,-1,-2,-2,-1,0.36
73,8,-2,0,-3,0,0,-5,3,0.365
74,-1,1,-2,-1,-3,-1,-3,-1,0.37
75,-4,2,-1,-2,0,-1,1,-8,0.375
76,1,0,-3,-3,-2,2,0,-2,0.38
77,-2,-1,0,3,0,-1,1,-1,0.385
78,1,-1,-1,-3,-1,-1,-1,-2,0.39
79,2,0,0,1,-2,0,2,-3,0.395
80,-6,-5,1,-3,-2,-2,-1,-5,0.4
81,-6,-1,-4,-1,-1,-1,0,0,0.405
82,1,2,-3,-1,0,0,-3,3,0.41000000000000003
83,-4,-9,-2,-5,-3,-2,-4,-2,0.41500000000000004
84,1,0,0,0,-1,-1,-1,1,0.42
85,2,-2,2,-1,-2,-1,-1,0,0.425
86,-1,-1,-1,1,-3,0,3,1,0.43
87,0,-1,-1,2,-1,0,0,1,0.435
88,1,-2,0,1,-1,-1,-1,1,0.44
89,-2,-1,-1,-2,0,-2,1,-3,0.445
90,4,2,-1,-1,-1,-1,1,6,0.45
91,-1,2,-1,4,1,0,0,-3,0.455
92,0,-1,-2,-1,-1,-1,-3,1,0.46
93,1,0,-3,-1,-2,-3,-3,1,0.465
94,-1,-2,-1,-1,-1,1,-5,-6,0.47000000000000003
95,-2,2,-1,2,1,-2,-3,-3,0.47500000000000003
96,1,2,-1,2,0,-2,0,-3,0.48
97,-2,0,2,-1,-2,-1,0,1,0.485
98,-2,-4,2,-1,-1,-3,0,-3,0.49
99,-1,-6,-4,-2,-1,0,0,0,0.495
100,-4,-4,-2,-4,0,-1,1,0,0.5
101,-3,-1,-1,-5,-3,0,1,0,0.505
102,-3,-2,-2,-2,0,-2,0,-2,0.51
103,0,1,1,-2,1,3,-1,-1,0.515
104,-3,0,-2,-1,-2,-1,-3,0,0.52
105,6,-1,0,0,-1,-1,0,-1,0.525
106,-4,0,-2,-1,1,1,1,-3,0.53
107,8,5,4,3,1,0,1,4,0.535
108,-1,1,-3,-1,1,1,0,-1,0.54
109,0,1,1,0,-2,-2,0,1,0.545
110,-3,1,1,0,-1,-1,0,-2,0.55
111,0,-1,0,0,-1,0,-2,0,0.555
112,-3,-2,-1,0,-1,-2,-2,-6,0.56
113,-6,-2,2,3,1,2,0,-4,0.5650000000000001
114,-1,-3,-3,-3,-2,0,-2,-1,0.5700000000000001
115,-3,1,-1,-5,-3,-2,1,0,0.5750000000000001
116,3,1,2,-2,-2,-2,-2,1,0.58
117,0,1,1,-2,0,-1,0,-1,0.585
118,-1,-2,2,0,0,-2,3,1,0.59
119,-4,-4,-1,0,-2,0,1,-3,0.595
120,1,0,-1,1,0,1,0,1,0.6
121,2,1,-2,0,-2,-1,0,0,0.605
122,-4,-4,-2,-1,0,-2,0,-5,0.61
123,7,1,0,-4,2,0,-1,5,0.615
124,-1,-1,2,2,-1,1,0,0,0.62
125,-5,1,0,-2,1,-1,-4,-9,0.625
126,4,2,-3,-2,-2,-3,-3,5,0.63
