slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,-1,-2,4,1,0,0,0,0,0.0
1,-4,-5,-1,-2,-2,-2,-2,-2,0.005
2,-3,-3,0,-1,-1,-2,-1,-3,0.01
3,2,6,2,1,-2,0,0,2,0.015
4,-3,-2,-4,-1,-1,-2,-1,1,0.02
5,-2,-3,-3,-2,-2,-2,-2,-1,0.025
6,1,1,0,-1,-1,0,-2,-1,0.03
7,0,-2,-2,-1,-2,-1,-2,-1,0.035
8,1,-1,-3,-2,0,0,0,-1,0.04
9,-2,-2,-3,-3,-2,0,1,-2,0.045
10,1,-1,-1,1,-2,-4,-2,-1,0.05
11,0,-1,1,1,0,0,-1,-1,0.055
12,1,1,-1,-2,-1,0,0,0,0.06
13,-2,-4,-1,-2,-1,-1,-3,-2,0.065
14,2,1,-5,-2,-1,1,0,-1,0.07
15,2,1,0,0,-1,-2,0,-1,0.075
16,3,2,1,3,1,1,1,1,0.08
17,0,3,1,3,2,0,2,-1,0.085
18,2,3,-1,-1,0,0,1,1,0.09
19,-2,-2,3,1,-2,0,-1,-1,0.095
20,0,-1,-1,0,1,1,0,0,0.1
21,0,0,-1,0,-2,-1,-3,-1,0.105
22,-1,-2,-1,0,0,3,2,1,0.11
23,-1,1,-2,-2,-1,0,-2,0,0.115
24,2,-2,-1,1,0,-1,0,0,0.12
25,1,0,1,0,1,1,0,-2,0.125
26,1,0,1,1,-1,-1,-1,-2,0.13
27,2,3,0,1,-1,-1,0,-1,0.135
28,-4,-8,-5,-5,-2,-1,-2,-1,0.14
29,0,0,2,0,-1,0,-1,1,0.145
30,-1,3,1,-1,0,-1,-1,1,0.15
31,0,-1,1,-1,0,1,-1,-1,0.155
32,0,2,-1,1,-2,-3,-1,0,0.16
33,-1,0,-1,-1,-1,-1,-2,-1,0.165
34,-3,-3,1,-1,-2,0,0,-2,0.17
35,-1,-2,-3,-2,-2,0,0,-1,0.17500000000000002
36,0,0,1,1,1,1,1,0,0.18
37,0,0,0,-1,-2,-3,0,-2,0.185
38,3,5,0,0,-1,0,0,1,0.19
39,-4,-2,-5,-4,0,-1,-1,0,0.195
40,-2,-1,0,0,0,-1,-2,-1,0.2
41,2,3,1,0,-1,-1,-1,0,0.20500000000000002
42,-1,0,-2,-2,-1,0,1,0,0.21
43,-2,-3,4,0,-1,-1,1,-2,0.215
44,-2,-2,-1,-3,-1,-1,-1,-3,0.22
45,-3,0,-1,-1,0,-3,-3,-4,0.225
46,-1,-3,-4,0,2,1,0,0,0.23
47,2,1,1,0,0,0,-2,0,0.23500000000000001
48,-1,0,5,1,0,0,0,-1,0.24
49,-1,-1,-2,0,-3,0,0,0,0.245
50,2,5,1,0,-2,-2,-1,-1,0.25
51,-3,-2,-3,-1,0,-2,-2,-1,0.255
52,-2,-2,-2,1,0,1,-1,1,0.26
53,0,-2,-2,-3,0,-1,-1,0,0.265
54,-2,-3,0,-1,0,-2,0,-2,0.27
55,1,0,-1,-2,-2,-2,0,-3,0.275
56,0,0,-3,-3,-4,-4,-1,-2,0.28
