slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,-1,0,-1,-1,-1,-1,-1,0,0.0
1,0,1,3,0,0,0,0,-1,0.005
2,-2,-2,-2,-1,-2,-1,-2,-1,0.01
3,2,0,0,2,-1,-1,-2,0,0.015
4,1,0,-1,-1,0,0,-1,-1,0.02
5,-1,0,-2,1,-1,1,1,0,0.025
6,1,1,1,-3,0,-1,-1,-1,0.03
7,-3,-2,-3,-2,-2,0,0,0,0.035
8,-1,-4,-3,-2,-1,0,1,0,0.04
9,-1,-5,-3,0,-1,-1,-1,-1,0.045
10,-2,-2,0,-1,0,1,1,0,0.05
11,0,1,1,-1,0,-1,-1,-1,0.055
12,0,2,3,0,-1,-1,1,-1,0.06
13,-2,-2,-3,-3,-2,-3,0,-2,0.065
14,-2,-5,-4,-4,-2,-1,-1,-2,0.07
15,0,1,2,1,1,0,-1,-1,0.075
16,0,0,-1,2,2,0,0,-1,0.08
17,-4,-4,-5,-4,0,-1,-1,-1,0.085
18,-1,1,0,2,0,0,0,-1,0.09
19,-1,-1,-1,-2,-2,-1,-1,0,0.095
20,-1,-1,-1,-3,-3,-2,-3,-1,0.1
21,1,4,0,1,0,-1,-2,1,0.105
22,-2,-2,-3,0,-2,0,0,-2,0.11
23,-1,-3,0,0,0,-1,-1,1,0.115
24,1,0,-1,-1,0,0,0,-1,0.12
25,-3,-3,0,-2,-2,-2,-2,-1,0.125
26,0,-1,-2,-4,-1,0,-1,0,0.13
27,-4,-5,-4,0,-2,-1,-1,-2,0.135
28,0,-1,-1,-1,0,0,-1,-1,0.14
29,0,-4,-1,-1,-1,1,0,-1,0.145
30,0,-1,2,2,0,-1,-1,0,0.15
31,1,4,-1,-3,0,-1,1,0,0.155
32,-2,-6,-5,-2,-1,-3,-2,-2,0.16
33,1,0,0,0,-2,-1,-1,0,0.165
34,-1,1,-1,-1,1,0,1,0,0.17
35,1,-1,-2,0,0,-1,-1,1,0.17500000000000002
36,-3,-1,-1,-1,0,-1,0,-2,0.18
37,0,-1,-1,-1,-1,-1,-1,-1,0.185
38,-3,-7,-3,-3,-3,-1,-2,-2,0.19
39,-2,0,0,0,1,-1,0,-1,0.195
40,-1,0,-3,-3,-2,-1,1,0,0.2
41,-2,-1,-2,0,-2,-2,-1,-1,0.20500000000000002
42,-1,-1,1,-2,-1,-1,-1,0,0.21
43,0,-1,0,1,1,-1,-1,-2,0.215
44,0,0,0,1,-1,-2,-1,0,0.22
45,0,2,0,-1,0,0,1,-1,0.225
46,1,-1,0,-1,-2,-1,-2,-3,0.23
47,0,0,0,-1,-2,-2,0,-1,0.23500000000000001
48,-1,-1,0,0,-1,0,-1,-1,0.24
49,0,3,1,-1,0,-1,-1,-1,0.245
50,-3,-3,-2,-1,-1,-4,-2,-3,0.25
51,0,-2,-3,-2,-1,0,-1,-1,0.255
52,0,1,1,-1,-1,-1,0,1,0.26
53,2,0,-1,-3,-3,-1,-1,-1,0.265
54,0,2,0,-1,-2,0,0,0,0.27
55,0,-4,-1,1,-3,-1,-1,-1,0.275
56,-1,-3,-2,-2,1,-1,-2,-1,0.28
57,0,1,0,0,0,-1,0,-1,0.28500000000000003
58,-2,-1,-5,0,-1,-2,-1,-1,0.29
59,-2,0,2,-2,-2,0,1,1,0.295
60,1,0,1,0,-1,0,0,-1,0.3
61,-2,-2,-2,2,-1,-1,1,-1,0.305
62,-1,-1,0,-2,-2,-3,-1,-2,0.31
63,-2,-2,-1,-1,0,0,0,0,0.315
64,-1,0,1,2,-1,-2,-2,1,0.32
65,-1,-3,-3,-2,-2,0,-1,-1,0.325
66,0,0,0,2,1,1,1,0,0.33
67,-1,-1,-1,-2,-1,-2,-1,-2,0.335
68,1,1,1,0,0,0,0,-1,0.34
69,1,-1,-1,1,0,-1,-1,-1,0.34500000000000003
70,-1,1,0,-1,-2,-2,1,0,0.35000000000000003
71,-2,-8,-6,-3,-1,-1,0,-1,0.355
72,0,-1,1,1,-1,0,-2,-1,0.36
73,-3,-5,-3,1,1,-2,-2,-1,0.365
74,1,-1,-1,-1,-2,1,0,-1,0.37
75,1,1,0,1,1,2,0,2,0.375
76,0,0,-1,-1,-1,-1,-2,-1,0.38
77,0,0,-2,-3,-1,0,-1,-1,0.385
78,-1,-3,0,1,1,-1,-1,1,0.39
79,-1,0,1,-1,-1,1,0,-1,0.395
80,-2,-8,-4,-4,-2,-3,-1,-2,0.4
81,0,0,-1,-1,0,-1,0,0,0.405
82,-1,2,0,0,0,-1,-1,-1,0.41000000000000003
83,-1,1,-1,1,-2,-1,-2,-2,0.41500000000000004
84,-1,1,-1,-2,0,0,1,-1,0.42
85,-1,0,0,0,-1,-2,0,-1,0.425
86,-1,-2,-1,-2,0,0,1,-1,0.43
87,0,1,0,-1,-2,-1,-3,-1,0.435
88,1,1,1,-2,-2,0,-1,-1,0.44
89,-1,-6,-4,-1,-1,-2,-3,-1,0.445
90,1,3,0,0,0,-1,0,1,0.45
91,-2,-1,-2,-1,-1,-2,-1,-1,0.455
92,-1,2,-1,1,-2,0,-1,-1,0.46
93,-2,-2,-2,-3,-1,1,0,-1,0.465
94,-1,-5,-1,-3,-4,0,0,-3,0.47000000000000003
95,0,0,2,0,1,0,-2,-1,0.47500000000000003
96,-3,-2,-1,0,2,-1,-2,-1,0.48
97,-1,-2,-6,-2,-1,0,0,-1,0.485
98,2,6,0,1,-1,1,-2,0,0.49
99,-3,-4,-1,-1,-1,-1,0,-2,0.495
100,-1,-3,-4,-2,-2,-1,-2,0,0.5
101,1,5,4,0,1,-1,1,1,0.505
102,0,-2,0,0,-2,-1,0,0,0.51
