slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,-2,-1,-1,1,0,0,0,-1,0.0
1,-1,1,1,-1,0,-1,0,0,0.005
2,-1,-1,0,-2,-1,-1,0,0,0.01
3,-1,-1,0,-2,0,-1,0,-1,0.015
4,-1,0,-2,1,0,1,-1,-1,0.02
5,0,0,0,-3,-2,-1,-1,-2,0.025
6,-1,0,-1,1,-2,0,-2,-1,0.03
7,0,-1,-1,-1,-1,-1,0,-2,0.035
8,-1,0,0,-2,-2,-1,0,-1,0.04
9,-2,-1,-2,0,-1,-1,-1,-1,0.045
10,1,0,-3,-2,1,-1,1,-1,0.05
11,-3,-1,0,1,0,-2,0,-1,0.055
12,0,-1,-1,-2,-3,-1,-3,-2,0.06
13,0,0,1,-1,-2,-2,-1,-2,0.065
14,0,1,0,0,-1,-1,-1,-2,0.07
15,-1,0,-2,-1,-3,0,-1,-2,0.075
16,-1,-1,0,0,0,-1,1,0,0.08
17,-1,-2,-1,-2,-1,0,-2,-1,0.085
18,-1,-1,-1,1,0,-1,-1,-1,0.09
19,-2,-3,-1,-1,0,-2,-2,-2,0.095
20,-2,-1,0,0,-3,-1,-1,1,0.1
21,0,-1,-3,-1,-2,0,-1,-1,0.105
22,-1,-1,1,1,0,-1,-1,-1,0.11
23,0,0,-2,-1,-2,-1,-1,-2,0.115
24,-2,0,-2,-2,-1,-3,0,0,0.12
25,-1,0,-1,0,-1,-2,0,-1,0.125
26,1,0,-1,-3,-1,-1,0,0,0.13
27,-2,1,0,1,1,-1,0,0,0.135
28,0,0,1,-2,-1,-1,-2,0,0.14
29,-1,0,1,-1,-1,0,-1,-1,0.145
30,-2,-1,0,1,-1,0,-1,1,0.15
31,0,0,0,0,-2,-2,0,-1,0.155
32,-1,0,-1,0,-2,-1,-1,-1,0.16
33,-1,-1,0,0,1,-1,-1,-1,0.165
34,0,-3,-3,-3,-1,0,-1,-1,0.17
35,-1,-1,-2,-1,0,0,-1,1,0.17500000000000002
36,-2,1,0,0,-1,0,-2,1,0.18
37,1,-1,-3,-2,1,1,-2,0,0.185
38,-1,0,0,-1,0,0,-1,-2,0.19
39,0,-1,-1,-2,-2,-2,0,-1,0.195
40,0,-2,-1,-1,0,0,1,-1,0.2
41,-1,-2,-1,1,-2,-2,0,0,0.20500000000000002
42,0,-2,-2,0,2,0,1,-1,0.21
43,-1,1,0,-1,1,0,-1,1,0.215
44,-1,0,2,-1,1,-2,-3,-2,0.22
45,0,-1,-1,-1,-4,-2,-3,-1,0.225
46,-1,-1,0,0,0,-2,-2,0,0.23
47,-1,-2,1,1,-1,0,-1,-2,0.23500000000000001
48,-2,-2,-2,-1,-1,-1,-1,-2,0.24
49,0,0,-1,-2,0,-1,-1,-1,0.245
50,-1,-1,-2,0,-4,-3,0,0,0.25
51,-1,-1,-1,-3,-2,-2,-1,-2,0.255
52,0,0,1,1,0,0,2,-1,0.26
53,-1,-3,-2,0,-2,0,-1,0,0.265
54,-1,-1,0,-1,-1,-1,-2,0,0.27
55,-2,0,-1,-2,-1,-1,0,0,0.275
56,-2,-2,-2,-1,0,0,-2,-1,0.28
57,0,0,0,0,0,-3,1,-1,0.28500000000000003
58,0,-1,-2,1,-1,1,-1,-1,0.29
59,0,-2,-1,-2,-1,-1,-1,-1,0.295
60,-1,-2,-2,-3,-2,-1,-1,2,0.3
61,-1,-1,0,-1,1,1,0,0,0.305
62,-1,1,0,-1,0,0,1,-1,0.31
63,0,-2,-4,-3,0,0,-1,-3,0.315
64,-3,0,-2,0,1,1,-1,-2,0.32
65,-1,-1,0,0,-3,-2,-2,-1,0.325
66,0,0,1,1,2,-1,-1,0,0.33
67,-3,-1,-2,-1,-1,-1,-1,0,0.335
68,-1,-1,-3,-1,-3,-2,-1,-1,0.34
69,-2,-2,-1,-1,1,1,2,-2,0.34500000000000003
70,-1,-3,0,2,0,-1,-2,0,0.35000000000000003
71,-1,0,-1,-1,0,1,-1,0,0.355
72,1,-2,-1,-1,-1,-2,-1,-1,0.36
73,-2,-1,0,-2,-2,-2,-1,0,0.365
74,-1,0,-1,-2,1,0,-1,-1,0.37
75,-1,-2,0,-2,-1,-3,-2,-1,0.375
76,0,0,0,1,0,0,-2,-1,0.38
77,0,-2,-1,-3,-2,-1,-2,-1,0.385
78,0,0,1,-2,1,-2,0,-1,0.39
79,-1,-1,-1,2,-4,-2,-1,-3,0.395
80,-1,-3,-1,-2,0,0,1,-1,0.4
81,-2,-1,-1,1,1,-2,0,-1,0.405
82,-1,-1,-2,-3,-2,-2,-1,-1,0.41000000000000003
83,0,-1,1,0,0,-1,-1,0,0.41500000000000004
84,0,1,-1,1,-2,-1,-2,0,0.42
85,0,0,0,0,0,-1,0,1,0.425
86,-1,-2,-1,-2,-4,-1,-1,-2,0.43
87,1,0,0,-1,0,1,-1,1,0.435
88,0,0,0,-1,-1,-2,1,-1,0.44
89,0,1,-5,-3,-1,0,0,-1,0.445
90,-2,-1,0,-1,-2,-2,-2,1,0.45
91,0,-1,-1,2,0,-1,-1,-1,0.455
92,0,0,2,-1,1,-1,1,1,0.46
93,0,-2,-3,-1,0,-1,-1,-1,0.465
94,0,1,0,0,-2,-2,0,0,0.47000000000000003
95,-1,-1,-1,-1,-2,1,-1,0,0.47500000000000003
96,-1,-1,-3,-1,-2,-1,-1,0,0.48
97,-1,0,2,1,-3,-2,0,-1,0.485
98,-1,-1,-4,-4,-1,-1,0,-2,0.49
99,0,0,1,-1,1,-1,1,-1,0.495
100,-1,-1,0,0,-1,-1,0,-1,0.5
101,0,2,0,-1,0,-1,-3,-1,0.505
102,-1,0,-1,0,0,-1,0,-1,0.51
103,0,0,-1,-1,0,-1,-3,-2,0.515
104,0,-1,1,0,-2,0,-1,0,0.52
105,1,1,-1,0,-1,1,-1,-1,0.525
106,-2,-2,-3,-3,0,-2,-1,-1,0.53
107,0,0,-1,-2,0,0,1,0,0.535
108,-2,0,-1,0,0,-2,0,-3,0.54
109,-1,-1,-1,-1,0,-2,-1,-2,0.545
110,0,1,0,0,-4,0,0,-1,0.55
111,-1,-1,-1,0,0,2,-2,0,0.555
112,1,0,2,-2,-1,0,-2,0,0.56
113,-1,-1,1,0,1,0,-1,0,0.5650000000000001
114,0,1,-2,-2,-1,1,0,-1,0.5700000000000001
115,0,-1,-1,-2,-2,-1,-1,-1,0.5750000000000001
116,1,-1,-2,1,1,1,1,-1,0.58
117,1,-1,-1,0,1,-1,0,1,0.585
118,-1,-2,-3,-1,-1,1,0,0,0.59
119,-1,0,-1,-2,-1,-2,-1,-1,0.595
120,-4,-1,-2,-1,-2,-1,0,0,0.6
121,-1,0,-1,-1,-2,-1,-1,-3,0.605
122,-1,-3,-1,-1,-1,0,-2,-1,0.61
123,0,0,-1,-2,-1,-1,0,-1,0.615
124,2,1,-2,-2,0,-2,-2,-2,0.62
125,-1,-2,-1,-1,-2,-1,-1,1,0.625
126,0,0,-1,0,0,-2,0,-1,0.63
127,-1,-1,-1,-2,-1,-2,0,-1,0.635
128,-1,0,-1,-1,0,-1,-1,-2,0.64
129,-1,0,-1,0,0,-1,-1,-1,0.645
130,-3,-1,0,0,3,2,-1,0,0.65
131,0,-1,-2,-1,-2,-2,1,0,0.655
132,-2,-1,0,-2,1,-1,1,0,0.66
133,-2,-2,-1,-1,0,0,-2,-3,0.665
134,0,-1,0,0,0,-4,-1,-1,0.67
135,-1,0,-1,1,-1,-1,-1,0,0.675
136,-2,-4,-2,-1,-2,-1,-1,-2,0.68
137,0,0,0,-2,-2,-1,0,-1,0.685
138,1,-1,-2,1,-2,-1,-2,-2,0.6900000000000001
139,-2,-2,0,-2,1,-1,0,-1,0.6950000000000001
140,1,1,0,1,-4,-2,0,0,0.7000000000000001
141,-3,0,-2,0,0,0,-1,-2,0.705
142,0,0,-2,-2,-1,-2,0,-1,0.71
143,0,-1,-2,1,0,1,-1,-1,0.715
144,-1,0,-1,-1,-1,-1,-2,0,0.72
145,0,-2,0,0,0,-2,1,0,0.725
146,0,-1,-1,-1,1,-1,-1,0,0.73
147,-1,1,-2,-4,-1,-2,-2,-1,0.735
148,-1,-2,-1,-1,0,-1,0,0,0.74
149,-1,-2,-1,-2,-4,-1,-1,0,0.745
150,-1,-1,1,0,-1,0,0,-1,0.75
151,-3,-1,1,1,-1,-1,0,-1,0.755
152,-2,-1,-1,0,-1,-1,0,0,0.76
153,-2,-2,-2,-1,0,-2,0,-1,0.765
154,-2,0,-1,-2,-2,1,-1,-1,0.77
155,0,-2,-3,0,-2,-1,-1,-1,0.775
156,0,0,1,-2,0,0,0,-1,0.78
157,-1,-1,0,-1,2,1,-1,0,0.785
158,0,-1,0,1,1,-1,-2,-1,0.79
159,0,-2,0,-1,-1,-2,-2,0,0.795
160,-1,-1,-2,0,-2,0,0,0,0.8
161,0,0,-2,-2,-1,0,0,-1,0.805
162,-1,0,-2,-2,-1,-2,1,-2,0.81
163,-1,-2,1,-1,-1,0,0,-1,0.8150000000000001
164,-2,-2,-1,2,2,0,-1,-2,0.8200000000000001
165,-1,0,0,-3,-3,-2,-1,0,0.8250000000000001
166,1,-1,-1,1,-2,1,-1,-1,0.8300000000000001
167,-1,0,-1,-2,-3,-2,0,0,0.835
168,0,-1,0,1,0,2,-1,0,0.84
169,0,-1,-1,0,-1,0,-1,-2,0.845
170,-1,-2,-2,-3,1,-1,-2,-1,0.85
171,0,-2,1,1,0,0,-1,0,0.855
172,0,0,0,-2,0,-2,-1,-1,0.86
173,-2,-1,-4,1,1,-2,0,0,0.865
174,0,0,0,-2,-2,-1,-1,-1,0.87
175,-1,-1,-2,1,-1,-1,-1,-1,0.875
176,0,-2,-3,-1,0,-1,-1,0,0.88
177,0,-1,0,-1,-2,0,0,0,0.885
178,-2,-1,2,0,1,1,0,0,0.89
179,-2,0,0,-1,0,-2,-1,-2,0.895
180,1,1,-1,-1,-1,1,0,-1,0.9
181,0,0,1,0,1,-1,-1,0,0.905
182,-1,0,0,0,0,0,-1,-1,0.91
183,1,-2,-2,-1,0,-1,-1,-1,0.915
184,0,-2,-1,-3,-2,-2,-2,0,0.92
185,-2,-1,0,-2,0,1,1,-1,0.925
186,0,-1,0,-1,-4,-1,-3,-1,0.93
187,-1,-3,-1,-3,-1,1,-2,-2,0.935
188,-1,-2,-3,0,0,0,1,-1,0.9400000000000001
189,0,0,2,1,-3,-1,-1,-1,0.9450000000000001
190,-1,0,-2,-3,2,0,-1,-1,0.9500000000000001
191,-1,0,-2,-1,-3,-3,0,0,0.9550000000000001
192,-2,-1,-1,-2,-1,1,0,0,0.96
193,1,0,-2,0,2,1,-1,0,0.965
194,-1,-1,-1,-1,0,1,0,-1,0.97
195,-1,0,-1,1,-1,0,-1,0,0.975
196,0,-1,1,-2,-3,-1,-1,-2,0.98
197,-1,0,0,-1,-1,-1,0,-1,0.985
198,-2,-2,-1,-1,-2,0,-1,0,0.99
199,-2,1,0,-1,-1,0,0,-1,0.995
200,-2,-1,-3,-2,2,-1,-1,-1,1.0
201,0,-1,-1,1,1,-1,-1,-1,1.0050000000000001
202,-1,-2,0,-2,0,-3,0,-1,1.01
203,0,-1,1,-1,0,0,0,-2,1.0150000000000001
204,1,0,1,0,-1,-1,0,0,1.02
205,-2,-1,0,1,-1,-1,-1,0,1.025
206,-1,-1,-1,1,1,0,1,2,1.03
207,-1,-2,0,0,-2,-1,-3,-1,1.035
208,-2,-1,-2,-4,-3,-1,-2,-2,1.04
209,-1,-2,-1,-1,-1,-1,-1,0,1.045
210,0,0,0,-2,-4,-1,-1,-2,1.05
211,0,1,-1,0,2,-1,-1,-1,1.055
212,-2,0,-1,0,1,-1,-2,-1,1.06
213,-2,-3,-2,-2,-2,0,-1,-1,1.065
214,0,0,1,0,1,-1,0,-1,1.07
215,-1,-1,-2,-1,-1,-1,0,0,1.075
216,0,0,-1,-3,-3,0,-2,-2,1.08
217,-1,-1,0,-1,-1,-1,0,-1,1.085
218,-1,-1,-1,-2,-1,-2,-1,-1,1.09
219,1,-1,-1,-1,-2,0,-1,0,1.095
220,1,0,-1,-1,-1,-2,-2,1,1.1
221,-1,-1,-1,-2,-2,-2,-1,-1,1.105
222,0,-3,-2,-1,-2,-1,-1,-1,1.11
223,-2,-2,-2,-2,1,-1,1,0,1.115
224,0,-2,-1,-1,-2,-2,-1,-1,1.12
225,-1,-2,-3,-1,0,0,1,-1,1.125
226,0,0,-1,0,-1,-1,-2,-1,1.1300000000000001
227,-1,1,0,0,-1,1,-2,-1,1.135
228,-1,-1,-2,0,-2,-1,-1,-1,1.1400000000000001
229,0,0,-1,-2,-2,1,-2,-2,1.145
230,-1,-1,-3,0,-1,-2,-1,0,1.1500000000000001
231,-1,-1,-1,-1,-1,-3,-1,-1,1.155
232,-1,-2,-1,0,1,0,0,-1,1.16
233,-2,1,0,-1,-2,0,-2,-1,1.165
234,-1,-1,0,0,-2,-2,0,-1,1.17
235,0,1,0,-2,0,0,0,-1,1.175
236,-1,-2,0,-1,-2,-2,0,-2,1.18
237,1,-1,-2,0,0,-1,-2,-1,1.185
238,-2,-1,-2,-1,-1,1,1,0,1.19
239,0,-1,-2,0,-3,-1,-1,-1,1.195
240,-1,1,0,-2,1,1,0,-1,1.2
241,-2,-1,2,-2,-2,-2,-3,-1,1.205
242,-1,-1,-1,-1,-2,0,0,0,1.21
243,0,-1,-2,-1,1,0,0,-2,1.215
244,1,-3,-1,2,0,-1,-2,0,1.22
245,0,-1,-1,-2,0,0,0,-2,1.225
246,1,-1,0,-1,0,-1,-1,-1,1.23
247,-2,-3,-2,-2,0,-1,-1,-1,1.235
248,-1,-1,-2,-1,-2,2,0,-1,1.24
249,-2,0,-2,1,-2,-3,-1,0,1.245
250,0,-1,0,0,0,-1,-2,-2,1.25
251,-1,-1,0,2,0,0,0,0,1.2550000000000001
252,0,-1,-2,-1,-1,-2,0,1,1.26
253,1,-2,-2,0,-2,0,1,-1,1.2650000000000001
254,0,-2,-1,0,-2,0,0,-1,1.27
255,0,-2,1,-3,-2,0,0,2,1.2750000000000001
256,-1,-2,-1,-1,-1,-2,-1,0,1.28
257,1,-1,-1,-1,-1,0,0,1,1.285
258,-2,-1,-1,0,-2,-1,0,-1,1.29
259,-2,-1,0,-1,1,0,-2,-1,1.295
260,-1,-1,-1,-2,-4,-2,-1,-1,1.3
261,-1,0,0,-1,1,-2,0,-1,1.305
262,1,-2,1,-1,0,0,0,0,1.31
263,0,0,0,-1,-2,-2,-2,-2,1.315
264,0,0,0,1,-2,0,-1,-1,1.32
265,-1,-1,-1,0,-1,-1,-1,0,1.325
266,-2,-1,-3,-1,-1,-1,0,-1,1.33
267,0,0,-2,0,-2,-4,-1,-1,1.335
268,0,-1,-1,-2,0,1,1,-1,1.34
269,-1,-2,-1,1,-1,0,-1,-1,1.345
270,-1,0,1,-1,0,0,-2,1,1.35
