slno,emg1,emg2,emg3,emg4,emg5,emg6,emg7,emg8,Time
0,-19,-8,-4,-3,-4,-6,-7,-13,0.0
1,-1,0,-2,-2,1,3,15,20,0.005
2,11,1,-2,-2,-2,-1,10,12,0.01
3,0,2,1,0,0,-1,-16,-30,0.015
4,-5,-2,1,-1,-1,-1,-5,39,0.02
5,16,0,2,0,-1,-5,1,8,0.025
6,1,-3,-4,-1,-2,0,-11,-41,0.03
7,2,0,6,2,4,0,5,1,0.035
8,-11,-4,-2,-3,-1,-2,3,-5,0.04
9,1,5,-5,-6,-6,-3,-3,-16,0.045
10,-27,-8,1,3,3,4,1,5,0.05
11,19,4,1,1,0,0,-11,19,0.055
12,-13,5,-3,-2,-1,-2,12,15,0.06
13,6,0,0,-1,-2,-9,-20,-31,0.065
14,18,-17,-8,-1,0,-7,14,22,0.07
15,-4,14,11,-5,-5,0,-39,-65,0.075
16,2,-1,-7,0,3,7,12,-36,0.08
17,-12,-3,-3,-1,0,-4,-11,-13,0.085
18,-19,3,2,-1,-3,-4,11,24,0.09
19,-19,0,5,4,5,6,32,-9,0.095
20,75,22,2,-1,-4,-10,-12,0,0.1
21,2,-1,-2,0,0,1,3,15,0.105
22,17,3,-4,0,0,-3,-20,0,0.11
23,-49,-16,-2,-1,-2,2,20,-17,0.115
24,-7,-17,2,2,3,0,1,-9,0.12
25,14,15,0,-2,-2,-4,-1,16,0.125
26,13,-4,-7,-2,-4,-4,14,12,0.13
27,-27,-1,3,6,3,-3,-14,17,0.135
28,42,2,0,-3,0,5,-5,-35,0.14
29,1,-2,4,0,2,3,13,-14,0.145
30,-18,-4,-12,-6,-5,-9,-34,-53,0.15
31,16,5,-2,-3,-1,5,32,5,0.155
32,-33,1,-7,-1,0,-2,-6,32,0.16
33,41,-9,14,3,2,4,-3,30,0.165
34,9,11,-7,1,1,1,31,34,0.17
35,9,-7,-6,-3,0,0,-29,16,0.17500000000000002
36,28,4,1,-2,-3,-6,-6,-17,0.18
37,-51,12,-3,-3,-4,-5,-12,-19,0.185
38,3,-4,11,2,1,4,15,65,0.19
39,-19,-2,-8,-4,-2,-4,-2,22,0.195
40,54,2,2,2,4,6,20,43,0.2
41,-73,-13,-4,-2,-3,-5,-13,-27,0.20500000000000002
42,11,7,-1,2,1,-3,-16,23,0.21
43,-36,-20,-3,-7,-9,-14,-37,-51,0.215
44,-3,5,6,1,0,7,16,-18,0.22
45,-27,-3,-6,0,1,1,9,7,0.225
46,42,4,10,2,1,-2,-19,0,0.23
47,4,0,-4,1,-1,-1,-18,-66,0.23500000000000001
48,-8,1,-3,1,-2,-1,20,-7,0.24
49,38,5,3,-2,0,3,-18,-28,0.245
50,1,-4,1,-6,-5,-5,8,-20,0.25
51,7,41,-1,-5,0,2,19,51,0.255
52,-32,-9,1,1,-3,-5,-20,-34,0.26
53,29,-3,-5,-4,-4,-6,7,47,0.265
54,22,-8,6,0,-2,1,-13,7,0.27
55,-42,-21,-1,2,2,2,13,-26,0.275
56,-34,66,24,2,-1,1,-2,-3,0.28
57,-2,-41,-32,-4,0,0,0,16,0.28500000000000003
58,-28,-4,0,0,-2,-2,-8,-13,0.29
59,13,-5,6,3,2,1,14,34,0.295
60,-36,-15,-11,-6,-6,-9,-22,-49,0.3
61,-22,12,8,-1,-2,-3,4,-13,0.305
62,5,-6,-3,-1,3,5,2,-7,0.31
63,16,-6,-2,1,1,2,6,16,0.315
64,13,-9,3,0,-1,-2,-3,28,0.32
65,18,21,3,-1,-3,-1,4,1,0.325
66,-23,20,-7,1,-1,1,7,-14,0.33
67,5,2,7,-1,-5,-2,7,-12,0.335
68,14,25,-7,1,2,3,3,15,0.34
69,5,25,25,0,-1,0,-1,-29,0.34500000000000003
70,-22,-54,1,4,2,0,-2,-20,0.35000000000000003
71,10,30,3,-5,-3,-3,-9,-31,0.355
72,1,-40,-14,3,2,1,0,19,0.36
73,11,30,-5,-2,-3,-3,2,6,0.365
74,-37,-41,-2,0,3,0,1,-26,0.37
75,1,8,10,4,1,-1,-4,25,0.375
76,-10,9,11,-3,-2,-2,12,24,0.38
77,6,-21,-23,-4,-1,-8,-67,0,0.385
78,-1,3,-8,-3,-3,12,35,22,0.39
79,19,-10,-9,-4,-5,2,-5,3,0.395
80,-3,1,13,0,-2,-4,-5,28,0.4
81,6,-5,0,1,-2,0,23,-7,0.405
82,16,3,-1,-5,-7,-7,-14,-10,0.41000000000000003
83,6,36,8,3,4,5,2,-7,0.41500000000000004
84,4,-48,-17,-4,-4,0,-1,20,0.42
85,30,-7,-3,4,4,7,13,7,0.425
86,6,-12,-6,2,1,0,-10,-15,0.43
87,-4,-34,4,-1,-2,-2,10,-6,0.435
88,26,58,18,-1,-3,-2,-2,4,0.44
89,-25,-32,-12,0,3,5,5,29,0.445
90,-4,34,5,-2,-1,-25,-64,-18,0.45
91,12,-22,-6,0,-1,25,47,86,0.455
92,-12,-17,-13,-2,0,0,6,-25,0.46
93,-3,4,10,-2,-4,-5,20,30,0.465
94,0,12,3,0,-1,-6,4,-15,0.47000000000000003
95,-29,-14,-9,-7,-12,-17,-65,-24,0.47500000000000003
96,-5,-12,-8,-2,1,6,49,-41,0.48
97,7,-10,-6,0,2,5,17,21,0.485
